"n_ParticipantType1","n_ParticipantType2","n_ParticipantType3","n_ParticipantType4","n_ParticipantType5","n_ParticipantID1","n_ParticipantID2","n_ParticipantID3","n_ParticipantID4","n_ParticipantID5","c_Participant1","c_Participant2","c_Participant3","c_Participant4","c_Participant5","c_ParticipantShort1","c_ParticipantShort2","c_ParticipantShort3","c_ParticipantShort4","c_ParticipantShort5","c_ParticipantFirstName1","c_ParticipantFirstName2","c_ParticipantFirstName3","c_ParticipantFirstName4","c_ParticipantFirstName5","c_ParticipantLastName1","c_ParticipantLastName2","c_ParticipantLastName3","c_ParticipantLastName4","c_ParticipantLastName5","c_Bib1","c_Bib2","c_Bib3","c_Bib4","c_Bib5","n_StartOrder1","n_StartOrder2","n_StartOrder3","n_StartOrder4","n_StartOrder5","NOC.n_ID1","NOC.n_ID2","NOC.n_ID3","NOC.n_ID4","NOC.n_ID5","NOC.n_GeoID1","NOC.n_GeoID2","NOC.n_GeoID3","NOC.n_GeoID4","NOC.n_GeoID5","NOC.c_Name1","NOC.c_Name2","NOC.c_Name3","NOC.c_Name4","NOC.c_Name5","NOC.c_Short1","NOC.c_Short2","NOC.c_Short3","NOC.c_Short4","NOC.c_Short5","n_Rank1","n_Rank2","n_Rank3","n_Rank4","n_Rank5","n_RankSort1","n_RankSort2","n_RankSort3","n_RankSort4","n_RankSort5","c_Rank1","c_Rank2","c_Rank3","c_Rank4","c_Rank5","c_Result1","c_Result2","c_Result3","c_Result4","c_Result5","c_ResultAbs1","c_ResultAbs2","c_ResultAbs3","c_ResultAbs4","c_ResultAbs5","n_TimeAbs1","n_TimeAbs2","n_TimeAbs3","n_TimeAbs4","n_TimeAbs5","n_TimeRel1","n_TimeRel2","n_TimeRel3","n_TimeRel4","n_TimeRel5","c_ODF_QualificationMark1","c_ODF_QualificationMark2","c_ODF_QualificationMark3","c_ODF_QualificationMark4","c_ODF_QualificationMark5","b_Completed1","b_Completed2","b_Completed3","b_Completed4","b_Completed5","b_Upcoming1","b_Upcoming2","b_Upcoming3","b_Upcoming4","b_Upcoming5","c_ODF_IRM1","c_ODF_IRM2","c_ODF_IRM3","c_ODF_IRM4","c_ODF_IRM5"
"1","1","1","1","1","1019063","1473926","1247238","1719411","1624857","NIKISHA Denis","SITNIKOV Pavel","ZIWEI Ren","SUN Long","GALIAKHMETOV Adil","NIKISHA D","SITNIKOV P","ZIWEI R","SUN L","GALIAKHMETOV A","Denis","Pavel","Ziwei","Long","Adil","Nikisha","Sitnikov","Ren","Sun","Galiakhmetov","17","53","54","75","15","1","2","3","5","4","160","23062","26","26","160","2236","73035","2770","2770","2236","Kazakhstan","ROC","China","China","Kazakhstan","KAZ","ROC","CHN","CHN","KAZ","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5","40.355","+0.288","+0.359","+0.424","+0.570","40.355","40.643","40.714","40.779","40.925","40355","40643","40714","40779","40925","0","288","359","424","570","Q","Q",NA,NA,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA
"1","1","1","1","1","833344","1624860","1473867","921624","760656","DAJING Wu","SIGHEL Pietro","KRUZBERGS Roberts","LIU Shaolin Sandor","LEPAPE Sebastien","DAJING W","SIGHEL P","KRUZBERGS R","LIU SS","LEPAPE S","Dajing","Pietro","Roberts","Sandor","Sébastien","Wu","Sighel","Kruzbergs","Liu Shaolin","Lepape","48","7","34","2","4","1","2","3","4","5","26","6","9","28","144","2770","2210","2218","2776","2202","China","Italy","Latvia","Hungary","France","CHN","ITA","LAT","HUN","FRA","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5","40.528","+0.116","+0.166","+0.172","+6.286","40.528","40.644","40.694","40.700","46.814","40528","40644","40694","40700","46814","0","116","166","172","6286","Q","Q","q",NA,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA
"1","1","1","1","1","1630699","1473904","812647","1358028","833394","IVLIEV Konstantin","DAE-HEON Hwang","AZHGALIYEV Abzal","DESMET Stijn","KRUEGER John-Henry","IVLIEV K","DAE-HEON H","AZHGALIYEV A","DESMET S","KRUEGER JH","Konstantin","Dae Heon","Abzal","Stijn","John-Henry","Ivliev","Hwang","Azhgaliyev","Desmet","Krueger","12","52","50","9","66","1","5","4","3","2","23062","106","160","147","28","73035","4391","2236","2205","2776","ROC","South Korea","Kazakhstan","Belgium","Hungary","ROC","KOR","KAZ","BEL","HUN","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5","40.351","+0.285","+0.292","+0.367","+0.493","40.351","40.636","40.643","40.718","40.844","40351","40636","40643","40718","40844","0","285","292","367","493","Q","Q","q",NA,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA
"1","1","1","1","1","1146451","1473872","600955","1247284","2049440","LIU Shaoang","DUBOIS Steven","BYKANOV Vladislav","PIVIROTTO Ryan","PIERRE-GILLES Jordan","LIU S","DUBOIS S","BYKANOV V","PIVIROTTO R","PIERRE-GILLES J","Shaoang","Steven","Vladislav","Ryan","Jordan","Liu","Dubois","Bykanov","Pivirotto","Pierre-Gilles","1","16","13","23","67","3","1","4","5","2","28","159","29","5","159","2776","2231","2777","2209","2231","Hungary","Canada","Israel","United States","Canada","HUN","CAN","ISR","USA","CAN","1","2","3","4","5","1","2","3","4","5","1","2","3","4","5","40.386","+0.108","+0.771","+1.455","DNF","40.386","40.494","41.157","41.841","DNF","40386","40494","41157","41841",NA,"0","108","771","1455",NA,"Q","Q",NA,NA,NA,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,"DNF"
