"ParticipantType","ParticipantID","Participant","ParticipantShort","ParticipantLastName","c_Bib","StartOrder","NOCID","NOCGeoID","NOCName","NOCShort","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_PointsAbs","c_ODF_QualificationMark","c_ResultInfo_1","c_ResultInfo_2","c_ResultInfo_3","c_ResultInfo_4","c_ResultInfo_5","b_Completed","b_Upcoming","TeamMemberList.n_Position1","TeamMemberList.n_Position2","TeamMemberList.n_Position3","TeamMemberList.n_Position4","TeamMemberList.n_PersonID1","TeamMemberList.n_PersonID2","TeamMemberList.n_PersonID3","TeamMemberList.n_PersonID4","TeamMemberList.c_Person1","TeamMemberList.c_Person2","TeamMemberList.c_Person3","TeamMemberList.c_Person4","TeamMemberList.c_PersonFirstName1","TeamMemberList.c_PersonFirstName2","TeamMemberList.c_PersonFirstName3","TeamMemberList.c_PersonFirstName4","TeamMemberList.c_PersonLastName1","TeamMemberList.c_PersonLastName2","TeamMemberList.c_PersonLastName3","TeamMemberList.c_PersonLastName4","TeamMemberList.c_PersonShort1","TeamMemberList.c_PersonShort2","TeamMemberList.c_PersonShort3","TeamMemberList.c_PersonShort4","TeamMemberList.c_Bib1","TeamMemberList.c_Bib2","TeamMemberList.c_Bib3","TeamMemberList.c_Bib4"
"4","383","Norway","NOR","Norway","4","1","153","2221","Norway","NOR","1","1","1","2","2","2000","w","25.46","24.02","24.32","DNF","48.34","TRUE","FALSE","1","2","3","4","1087660","1342956","1479807","1479794","TVIBERG Maria Therese","SOLHEIM Fabian Wilkens","STJERNESUND Thea Louise","HAUGAN Timon","Maria Therese","Fabian Wilkens","Thea Louise","Timon","Tviberg","Solheim","Stjernesund","Haugan","TVIBERG MT","SOLHEIM FW","STJERNESUND TL","HAUGAN T","43 - Run 1","46 - Run 2","42 - Run 3","45 - Run 4"
"4","2181","Austria","AUT","Austria","1","1","151","2219","Austria","AUT","1","1","1","2","2","2000","W","25.11","23.72","24.55","25.17","48.27","TRUE","FALSE","1","2","3","4","1342989","1108741","1351921","1020876","TRUPPE Katharina","BRENNSTEINER Stefan","LIENSBERGER Katharina","STROLZ Johannes","Katharina","Stefan","Katharina","Johannes","Truppe","Brennsteiner","Liensberger","Strolz","TRUPPE K","BRENNSTEINER S","LIENSBERGER K","STROLZ J","13 - Run 1","15 - Run 2","12 - Run 3","17 - Run 4"
"4","939","United States","USA","United States","6","2","5","2209","United States","USA","2","2","2","2","2","2000",NA,"24.72","24.96","24.84","24.04","48.76","TRUE","FALSE","1","2","3","4","1119649","720759","920906","1475275","MOLTZAN Paula","FORD Tommy","SHIFFRIN Mikaela","RADAMUS River","Paula","Tommy","Mikaela","River","Moltzan","Ford","Shiffrin","Radamus","MOLTZAN P","FORD T","SHIFFRIN M","RADAMUS R","62 - Run 1","65 - Run 2","63 - Run 3","66 - Run 4"
"4","358","Germany","GER","Germany","7","2","2","2206","Germany","GER","2","2","2","2","2","2000",NA,"24.59","24.33","DNF","23.87","48.46","TRUE","FALSE","1","2","3","4","718808","1742615","2177175","1020826","DUERR Lena","RAUCHFUSS Julian","AICHER Emma","SCHMID Alexander","Lena","Julian","Emma","Alexander","Dürr","Rauchfuss","Aicher","Schmid","DUERR L","RAUCHFUSS J","AICHER E","SCHMID A","72 - Run 1","75 - Run 2","71 - Run 3","76 - Run 4"
