"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","c_ODF_IRM"
1, 764388,"PINTURAULT Alexis","PINTURAULT A","Alexis","Pinturault","3", 3,144,2202,France,FRA,11,11,"11","+1.42","1:21.36",81360,1420,TRUE,FALSE,1518048003,"456747:04:30",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1, 720707,"GANONG Travis","GANONG T","Travis","Ganong","5", 5,  5,2209,United States,USA,12,12,"12","+1.43","1:21.37",81370,1430,TRUE,FALSE,1518048005,"456747:08:58",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1635871,"JOCHER Simon","JOCHER S","Simon","Jocher","21",21,  2,2206,Germany,GER,13,13,"13","+1.58","1:21.52",81520,1580,TRUE,FALSE,1518048021,"456747:52:27",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1563708,"ROGENTIN Stefan","ROGENTIN S","Stefan","Rogentin","1", 1,149,2213,Switzerland,SUI,14,14,"14","+1.63","1:21.57",81570,1630,TRUE,FALSE,1518048001,"456749:13:08",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1475275,"RADAMUS River","RADAMUS R","River","Radamus","33",33,  5,2209,United States,USA,15,15,"15","+1.69","1:21.63",81630,1690,TRUE,FALSE,1518048033,"456748:21:59",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1, 997065,"CAVIEZEL Gino","CAVIEZEL G","Gino","Caviezel","4", 4,149,2213,Switzerland,SUI,16,16,"16","+1.82","1:21.76",81760,1820,TRUE,FALSE,1518048004,"456747:06:44",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1020827,"BENNETT Bryce","BENNETT B","Bryce","Bennett","22",22,  5,2209,United States,USA,17,17,"17","+1.86","1:21.80",81800,1860,TRUE,FALSE,1518048022,"456747:56:44",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1, 716911,"MARSAGLIA Matteo","MARSAGLIA M","Matteo","Marsaglia","23",23,  6,2210,Italy,ITA,18,18,"18","+2.22","1:22.16",82160,2220,TRUE,FALSE,1518048023,"456747:58:45",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1, 917144,"FERSTL Josef","FERSTL J","Josef","Ferstl","12",12,  2,2206,Germany,GER,18,19,"18","+2.22","1:22.16",82160,2220,TRUE,FALSE,1518048012,"456747:26:28",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1, 720726,"KLINE Bostjan","KLINE B","Boštjan","Kline","32",32, 30,2783,Slovenia,SLO,20,20,"20","+2.61","1:22.55",82550,2610,TRUE,FALSE,1518048032,"456748:19:48",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1, 720760,"PARIS Dominik","PARIS D","Dominik","Paris","6", 6,  6,2210,Italy,ITA,21,21,"21","+2.68","1:22.62",82620,2680,TRUE,FALSE,1518048006,"456747:11:14",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1023184,"VERDU Joan","VERDU J","Joan","Verdú","40",40,155,2227,Andorra,AND,22,22,"22","+2.98","1:22.92",82920,2980,TRUE,FALSE,1518048040,"456748:35:28",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1, 455097,"JANSRUD Kjetil","JANSRUD K","Kjetil","Jansrud","24",24,153,2221,Norway,NOR,23,23,"23","+3.06","1:23.00",83000,3060,TRUE,FALSE,1518048024,"456749:13:34",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1475273,"NARALOCNIK Nejc","NARALOCNIK N","Nejc","Naralocnik","38",38, 30,2783,Slovenia,SLO,24,24,"24","+3.14","1:23.08",83080,3140,TRUE,FALSE,1518048038,"456748:30:50",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1351928,"ZABYSTRAN Jan","ZABYSTRAN J","Jan","Zabystran","36",36, 17,2240,Czech Republic,CZE,25,25,"25","+3.15","1:23.09",83090,3150,TRUE,FALSE,1518048036,"456748:28:19",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1020852,"ALLEGRE Nils","ALLEGRE N","Nils","Allègre","27",27,144,2202,France,FRA,26,26,"26","+3.30","1:23.24",83240,3300,TRUE,FALSE,1518048027,"456748:06:44",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1020850,"VON APPEN Henrik","VON APPEN H","Henrik","Von Appen","34",34,219,4328,Chile,CHI,27,27,"27","+3.61","1:23.55",83550,3610,TRUE,FALSE,1518048034,"456748:25:15",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1, 419766,"PFIFFNER Marco","PFIFFNER M","Marco","Pfiffner","37",37,167,2247,Liechtenstein,LIE,28,28,"28","+3.72","1:23.66",83660,3720,TRUE,FALSE,1518048037,"456748:29:36",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1240796,"WINDINGSTAD Rasmus","WINDINGSTAD R","Rasmus","Windingstad","31",31,153,2221,Norway,NOR,29,29,"29","+4.21","1:24.15",84150,4210,TRUE,FALSE,1518048031,"456748:17:58",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1351730,"SZOLLOS Barnabas","SZOLLOS B","Barnabas","Szollos","43",43, 29,2777,Israel,ISR,30,30,"30","+4.34","1:24.28",84280,4340,TRUE,FALSE,1518048043,"456748:42:00",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1088115,"ALESSANDRIA Arnaud","ALESSANDRIA A","Arnaud","Alessandria","41",41, 22,2249,Monaco,MON,31,31,"31","+4.74","1:24.68",84680,4740,TRUE,FALSE,1518048041,"456748:38:43",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1020844,"KOVBASNYUK Ivan","KOVBASNYUK I","Ivan","Kovbasnyuk","45",45, 13,2232,Ukraine,UKR,32,32,"32","+5.62","1:25.56",85560,5620,TRUE,FALSE,1518048045,"456748:45:59",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1631141,"ZHANG Yangming","ZHANG Y","Yangming","Zhang","46",46, 26,2770,China,CHN,33,33,"33","+9.45","1:29.39",89390,9450,TRUE,FALSE,1518048046,"456748:49:43",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1020880,"VUKICEVIC Marko","VUKICEVIC M","Marko","Vukicevic","35",35,107,6944,Serbia,SRB,34,34,"34","+9.51","1:29.45",89450,9510,TRUE,FALSE,1518048035,"456748:27:01",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens",NA
1,1367406,"BAILET Matthieu","BAILET M","Matthieu","Bailet","2", 2,144,2202,France,FRA,NA,35,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048002,"456747:02:15",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1351962,"ODERMATT Marco","ODERMATT M","Marco","Odermatt","9", 9,149,2213,Switzerland,SUI,NA,36,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048009,"456747:17:58",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1, 603448,"FEUZ Beat","FEUZ B","Beat","Feuz","15",15,149,2213,Switzerland,SUI,NA,37,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048015,"456747:34:45",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1, 649224,"INNERHOFER Christof","INNERHOFER C","Christof","Innerhofer","18",18,  6,2210,Italy,ITA,NA,38,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048018,"456747:41:28",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1352175,"HAASER Raphael","HAASER R","Raphael","Haaser","19",19,151,2219,Austria,AUT,NA,39,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048019,"456747:46:12",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1, 764585,"FRANZ Max","FRANZ M","Max","Franz","20",20,151,2219,Austria,AUT,NA,40,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048020,"456747:48:28",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1147279,"THOMPSON Broderick","THOMPSON B","Broderick","Thompson","26",26,159,2231,Canada,CAN,NA,41,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048026,"456748:04:44",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1367372,"SEGER Brodie","SEGER B","Brodie","Seger","29",29,159,2231,Canada,CAN,NA,42,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048029,"456748:12:00",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1022826,"HROBAT Miha","HROBAT M","Miha","Hrobat","30",30, 30,2783,Slovenia,SLO,NA,43,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048030,"456748:13:58",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1087696,"GOWER Jack","GOWER J","Jack","Gower","39",39, 19,2242,Ireland,IRL,NA,44,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048039,"456748:32:07",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1635589,"ETXEZARRETA Adur","ETXEZARRETA A","Adur","Etxezarreta","42",42,145,2203,Spain,ESP,NA,45,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048042,"456748:40:35",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1547871,"BREITFUSS Simon","BREITFUSS S","Simon","Breitfuss","44",44, 25,2769,Bolivia,BOL,NA,46,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048044,"456748:43:58",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
1,1632412,"XU Mingfu","XU M","Mingfu","Xu","47",47, 26,2770,China,CHN,NA,47,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048047,"456748:51:42",12,"https://stream.nbcolympics.com/alpine-skiing-super-g-mens","DNF"
