"ParticipantType","ParticipantID","Participant","ParticipantShort","ParticipantLastName","c_Bib","StartOrder","NOCID","NOCGeoID","NOCName","NOCShort","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_PointsAbs","c_ODF_QualificationMark","c_ResultInfo_1","c_ResultInfo_2","c_ResultInfo_3","c_ResultInfo_4","c_ResultInfo_5","b_Completed","b_Upcoming","TeamMemberList.n_Position1","TeamMemberList.n_Position2","TeamMemberList.n_Position3","TeamMemberList.n_Position4","TeamMemberList.n_PersonID1","TeamMemberList.n_PersonID2","TeamMemberList.n_PersonID3","TeamMemberList.n_PersonID4","TeamMemberList.c_Person1","TeamMemberList.c_Person2","TeamMemberList.c_Person3","TeamMemberList.c_Person4","TeamMemberList.c_PersonFirstName1","TeamMemberList.c_PersonFirstName2","TeamMemberList.c_PersonFirstName3","TeamMemberList.c_PersonFirstName4","TeamMemberList.c_PersonLastName1","TeamMemberList.c_PersonLastName2","TeamMemberList.c_PersonLastName3","TeamMemberList.c_PersonLastName4","TeamMemberList.c_PersonShort1","TeamMemberList.c_PersonShort2","TeamMemberList.c_PersonShort3","TeamMemberList.c_PersonShort4","TeamMemberList.c_Bib1","TeamMemberList.c_Bib2","TeamMemberList.c_Bib3","TeamMemberList.c_Bib4"
"4","2181","Austria","AUT","Austria","1","1","151","2219","Austria","AUT","1","1","1","3","3","3000","Q","25.47","23.98","25.19","DNF",NA,"TRUE","FALSE","1","2","3","4","1342989","1108741","1351921","1020876","TRUPPE Katharina","BRENNSTEINER Stefan","LIENSBERGER Katharina","STROLZ Johannes","Katharina","Stefan","Katharina","Johannes","Truppe","Brennsteiner","Liensberger","Strolz","TRUPPE K","BRENNSTEINER S","LIENSBERGER K","STROLZ J","13 - Run 1","15 - Run 2","12 - Run 3","17 - Run 4"
"4","383","Norway","NOR","Norway","4","2","153","2221","Norway","NOR","1","1","1","2","2","2000","QT","24.15","DNF","25.28","24.08","48.23","TRUE","FALSE","1","2","3","4","1479807","1479794","1087660","1342956","STJERNESUND Thea Louise","HAUGAN Timon","TVIBERG Maria Therese","SOLHEIM Fabian Wilkens","Thea Louise","Timon","Maria Therese","Fabian Wilkens","Stjernesund","Haugan","Tviberg","Solheim","STJERNESUND TL","HAUGAN T","TVIBERG MT","SOLHEIM FW","42 - Run 1","45 - Run 2","43 - Run 3","46 - Run 4"
"4","939","United States","USA","United States","6","2","5","2209","United States","USA","1","1","1","3","3","3000","Q","24.46","24.49","25.10","24.06",NA,"TRUE","FALSE","1","2","3","4","1119649","720759","920906","1475275","MOLTZAN Paula","FORD Tommy","SHIFFRIN Mikaela","RADAMUS River","Paula","Tommy","Mikaela","River","Moltzan","Ford","Shiffrin","Radamus","MOLTZAN P","FORD T","SHIFFRIN M","RADAMUS R","62 - Run 1","65 - Run 2","63 - Run 3","66 - Run 4"
"4","358","Germany","GER","Germany","7","1","2","2206","Germany","GER","1","1","1","2","2","2000","QT","DNF","23.70","24.80","DNF","48.50","TRUE","FALSE","1","2","3","4","2177175","1020826","718808","1087690","AICHER Emma","SCHMID Alexander","DUERR Lena","STRASSER Linus","Emma","Alexander","Lena","Linus","Aicher","Schmid","Dürr","Straßer","AICHER E","SCHMID A","DUERR L","STRASSER L","71 - Run 1","76 - Run 2","72 - Run 3","77 - Run 4"
"4","727","Slovenia","SLO","Slovenia","8","2","30","2783","Slovenia","SLO","2","2","2","1","1","1000",NA,"DNF","DNF","25.23","24.19",NA,"TRUE","FALSE","1","2","3","4","1351702","1022826","911645","920385","SLOKAR Andreja","HROBAT Miha","ROBNIK Tina","KRANJEC Zan","Andreja","Miha","Tina","Žan","Slokar","Hrobat","Robnik","Kranjec","SLOKAR A","HROBAT M","ROBNIK T","KRANJEC Z","83 - Run 1","85 - Run 2","82 - Run 3","86 - Run 4"
"4","366","France","FRA","France","5","1","144","2202","France","FRA","2","2","2","2","2","2000",NA,"24.51","23.74","24.58","24.24","48.25","TRUE","FALSE","1","2","3","4","605623","764388","833099","833104","WORLEY Tessa","PINTURAULT Alexis","FRASSE SOMBET Coralie","FAIVRE Mathieu","Tessa","Alexis","Coralie","Mathieu","Worley","Pinturault","Frasse Sombet","Faivre","WORLEY T","PINTURAULT A","FRASSE SOMBET C","FAIVRE M","53 - Run 1","57 - Run 2","52 - Run 3","55 - Run 4"
"4","550","Italy","ITA","Italy","3","1","6","2210","Italy","ITA","2","2","2","1","1","1000",NA,"25.02","DNF","25.08","24.82",NA,"TRUE","FALSE","1","2","3","4","711462","769615","1147303","1629971","BRIGNONE Federica","DE ALIPRANDINI Luca","BASSINO Marta","VINATZER Alex","Federica","Luca","Marta","Alex","Brignone","De Aliprandini","Bassino","Vinatzer","BRIGNONE F","DE ALIPRANDINI L","BASSINO M","VINATZER A","32 - Run 1","35 - Run 2","31 - Run 3","37 - Run 4"
"4","701","Switzerland","SUI","Switzerland","2","2","149","2213","Switzerland","SUI","2","2","2","2","2","2000",NA,"25.13","24.34","24.93","24.11","49.04","TRUE","FALSE","1","2","3","4","1021096","832201","836102","997065","ELLENBERGER Andrea","MURISIER Justin","HOLDENER Wendy","CAVIEZEL Gino","Andrea","Justin","Wendy","Gino","Ellenberger","Murisier","Holdener","Caviezel","ELLENBERGER A","MURISIER J","HOLDENER W","CAVIEZEL G","21 - Run 1","26 - Run 2","22 - Run 3","25 - Run 4"
