"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","c_ODF_IRM"
1,1147303,"BASSINO Marta","BASSINO M","Marta","Bassino","19",19,    6, 2210,Italy,ITA,17,17,"17","+1.57","1:15.08",75080, 1570,TRUE,FALSE,1518048019,"456819:52:11",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1479801,"PLESHKOVA Julia","PLESHKOVA J","Julia","Pleshkova","22",22,23062,73035,ROC,ROC,18,18,"18","+1.75","1:15.26",75260, 1750,TRUE,FALSE,1518048022,"456819:59:20",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1, 605623,"WORLEY Tessa","WORLEY T","Tessa","Worley","6", 6,  144, 2202,France,FRA,19,19,"19","+1.79","1:15.30",75300, 1790,TRUE,FALSE,1518048006,"456819:17:36",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1719692,"RAEDLER Ariane","RAEDLER A","Ariane","Rädler","1", 1,  151, 2219,Austria,AUT,20,20,"20","+1.82","1:15.33",75330, 1820,TRUE,FALSE,1518048001,"456819:03:15",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1637265,"WRIGHT Isabella","WRIGHT I","Isabella","Wright","21",21,    5, 2209,United States,USA,21,21,"21","+1.86","1:15.37",75370, 1860,TRUE,FALSE,1518048021,"456819:57:41",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1, 717906,"MARSAGLIA Francesca","MARSAGLIA F","Francesca","Marsaglia","18",18,    6, 2210,Italy,ITA,22,22,"22","+2.10","1:15.61",75610, 2100,TRUE,FALSE,1518048018,"456819:49:40",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1, 603440,"FERK SAIONI Marusa","FERK SAIONI M","Maruša","Ferk Saioni","27",27,   30, 2783,Slovenia,SLO,23,23,"23","+2.21","1:15.72",75720, 2210,TRUE,FALSE,1518048027,"456820:10:15",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1023329,"REMME Roni","REMME R","Roni","Remme","24",24,  159, 2231,Canada,CAN,24,24,"24","+2.27","1:15.78",75780, 2270,TRUE,FALSE,1518048024,"456820:03:15",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1475256,"MUZAFERIJA Elvedina","MUZAFERIJA E","Elvedina","Muzaferija","25",25,   78, 4324,Bosnia and Herzegovina,BIH,25,25,"25","+2.28","1:15.79",75790, 2280,TRUE,FALSE,1518048025,"456820:05:16",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1001923,"GASIENICA DANIEL Maryna","GASIENICA DANIEL M","Maryna","Gasienica Daniel","23",23,  150, 2214,Poland,POL,26,26,"26","+2.30","1:15.81",75810, 2300,TRUE,FALSE,1518048023,"456820:01:28",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1475282,"CASHMAN Keely","CASHMAN K","Keely","Cashman","30",30,    5, 2209,United States,USA,27,27,"27","+2.48","1:15.99",75990, 2480,TRUE,FALSE,1518048030,"456820:16:58",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1198628,"GAUTHIER Tiffany","GAUTHIER T","Tiffany","Gauthier","29",29,  144, 2202,France,FRA,28,28,"28","+2.69","1:16.20",76200, 2690,TRUE,FALSE,1518048029,"456820:14:53",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1367390,"BARUZZI FARRIOL Francesca","BARUZZI FARRIOL F","Francesca","Baruzzi Farriol","38",38,   24, 2768,Argentina,ARG,29,29,"29","+3.14","1:16.65",76650, 3140,TRUE,FALSE,1518048038,"456820:34:00",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1637479,"MORENO BECERRA Cande","MORENO BECERRA C","Cande","Moreno Becerra","32",32,  155, 2227,Andorra,AND,30,30,"30","+3.21","1:16.72",76720, 3210,TRUE,FALSE,1518048032,"456820:23:05",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1020928,"SMALL Greta","SMALL G","Greta","Small","34",34,  157, 2229,Australia,AUS,31,31,"31","+3.46","1:16.97",76970, 3460,TRUE,FALSE,1518048034,"456820:26:56",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1351806,"FRIDGEIRSDOTTIR Holmfridur Dora","FRIDGEIRSDOTTIR HD","Holmfridur Dora","Fridgeirsdottir","39",39,  226, 4344,Iceland,ISL,32,32,"32","+3.90","1:17.41",77410, 3900,TRUE,FALSE,1518048039,"456820:35:32",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1954968,"NOVA Tereza","NOVA T","Tereza","Nová","31",31,   17, 2240,Czech Republic,CZE,33,33,"33","+4.37","1:17.88",77880, 4370,TRUE,FALSE,1518048031,"456820:21:14",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,2069196,"SZOLLOS Noa","SZOLLOS N","Noa","Szollos","36",36,   29, 2777,Israel,ISR,34,34,"34","+4.43","1:17.94",77940, 4430,TRUE,FALSE,1518048036,"456820:31:09",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1, 321608,"SCHLEPER Sarah","SCHLEPER S","Sarah","Schleper","40",40,  156, 2228,Mexico,MEX,35,35,"35","+4.66","1:18.17",78170, 4660,TRUE,FALSE,1518048040,"456820:37:01",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1952713,"NOVAKOVA Barbora","NOVAKOVA B","Barbora","Novakova","33",33,   17, 2240,Czech Republic,CZE,36,36,"36","+4.75","1:18.26",78260, 4750,TRUE,FALSE,1518048033,"456820:24:33",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1629920,"SHEPILENKO Anastasiya","SHEPILENKO A","Anastasiya","Shepilenko","43",43,   13, 2232,Ukraine,UKR,37,37,"37","+6.09","1:19.60",79600, 6090,TRUE,FALSE,1518048043,"456820:43:43",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1352211,"HROMCOVA Petra","HROMCOVA P","Petra","Hromcova","41",41,   14, 2233,Slovakia,SVK,38,38,"38","+6.60","1:20.11",80110, 6600,TRUE,FALSE,1518048041,"456820:39:15",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,2069197,"JANCOVA Rebeka","JANCOVA R","Rebeka","Jancova","37",37,   14, 2233,Slovakia,SVK,39,39,"39","+6.67","1:20.18",80180, 6670,TRUE,FALSE,1518048037,"456820:32:29",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1630765,"NI Yueming","NI Y","Yueming","Ni","35",35,   26, 2770,China,CHN,40,40,"40","+9.08","1:22.59",82590, 9080,TRUE,FALSE,1518048035,"456820:28:53",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1632389,"KONG Fanying","KONG F","Fanying","Kong","42",42,   26, 2770,China,CHN,41,41,"41","+10.00","1:23.51",83510,10000,TRUE,FALSE,1518048042,"456820:41:24",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1352192,"ARBEZ Tess","ARBEZ T","Tess","Arbez","44",44,   19, 2242,Ireland,IRL,42,42,"42","+11.67","1:25.18",85180,11670,TRUE,FALSE,1518048044,"456820:45:21",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens",NA
1,1719741,"ROBINSON Alice","ROBINSON A","Alice","Robinson","16",16,  158, 2230,New Zealand,NZL,NA,43,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048016,"456819:44:03",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens","DNF"
1,1954941,"WILKINSON Alix","WILKINSON A","Alix","Wilkinson","28",28,    5, 2209,United States,USA,NA,44,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048028,"456820:12:36",13,"https://stream.nbcolympics.com/alpine-skiing-super-g-womens","DNF"
