"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","c_ODF_IRM"
1, 769664,"READ Erik","READ E","Erik","Read","18",18,  159, 2231,Canada,CAN,16,16,"16","+1.84","1:04.77",64770, 1840,TRUE,FALSE,1518048018,"456866:47:36",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1352175,"HAASER Raphael","HAASER R","Raphael","Haaser","25",25,  151, 2219,Austria,AUT,17,17,"17","+2.06","1:04.99",64990, 2060,TRUE,FALSE,1518048025,"456866:58:42",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1023183,"SCHWARZ Marco","SCHWARZ M","Marco","Schwarz","10",10,  151, 2219,Austria,AUT,18,18,"18","+2.11","1:05.04",65040, 2110,TRUE,FALSE,1518048010,"456866:31:58",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1, 720759,"FORD Tommy","FORD T","Tommy","Ford","20",20,    5, 2209,United States,USA,19,19,"19","+2.14","1:05.07",65070, 2140,TRUE,FALSE,1518048020,"456866:49:44",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1475236,"DRUKAROV Andrej","DRUKAROV A","Andrej","Drukarov","37",37,    7, 2215,Lithuania,LTU,20,20,"20","+2.85","1:05.78",65780, 2850,TRUE,FALSE,1518048037,"456867:24:52",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1, 766598,"ZAMPA Adam","ZAMPA A","Adam","Žampa","22",22,   14, 2233,Slovakia,SVK,21,21,"21","+2.93","1:05.86",65860, 2930,TRUE,FALSE,1518048022,"456866:59:49",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1, 918460,"MEINERS Maarten","MEINERS M","Maarten","Meiners","33",33,    1, 2201,Netherlands,NED,22,22,"22","+3.10","1:06.03",66030, 3100,TRUE,FALSE,1518048033,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1020834,"ZAMPA Andreas","ZAMPA A","Andreas","Žampa","35",35,   14, 2233,Slovakia,SVK,23,23,"23","+3.22","1:06.15",66150, 3220,TRUE,FALSE,1518048035,"456867:17:58",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1475277,"KOLEGA Samuel","KOLEGA S","Samuel","Kolega","49",49,   89, 4354,Croatia,CRO,24,24,"24","+3.60","1:06.53",66530, 3600,TRUE,FALSE,1518048049,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1005586,"PHILP Trevor","PHILP T","Trevor","Philp","23",23,  159, 2231,Canada,CAN,25,25,"25","+4.21","1:07.14",67140, 4210,TRUE,FALSE,1518048023,"456866:56:14",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1, 580532,"KRYZL Krystof","KRYZL K","Kryštof","Krýzl","38",38,   17, 2240,Czech Republic,CZE,26,26,"26","+4.36","1:07.29",67290, 4360,TRUE,FALSE,1518048038,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1245465,"POPOV Albert","POPOV A","Albert","Popov","53",53,  148, 2211,Bulgaria,BUL,27,27,"27","+4.67","1:07.60",67600, 4670,TRUE,FALSE,1518048053,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1351730,"SZOLLOS Barnabas","SZOLLOS B","Barnabas","Szollos","52",52,   29, 2777,Israel,ISR,28,28,"28","+4.96","1:07.89",67890, 4960,TRUE,FALSE,1518048052,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1245477,"LOKMIC Emir","LOKMIC E","Emir","Lokmic","55",55,   78, 4324,Bosnia and Herzegovina,BIH,29,29,"29","+5.07","1:08.00",68000, 5070,TRUE,FALSE,1518048055,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1742615,"RAUCHFUSS Julian","RAUCHFUSS J","Julian","Rauchfuss","29",29,    2, 2206,Germany,GER,30,30,"30","+5.30","1:08.23",68230, 5300,TRUE,FALSE,1518048029,"456867:08:16",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1087696,"GOWER Jack","GOWER J","Jack","Gower","51",51,   19, 2242,Ireland,IRL,31,31,"31","+5.37","1:08.30",68300, 5370,TRUE,FALSE,1518048051,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1475266,"MUHLEN-SCHULTE Louis","MUHLEN-SCHULTE L","Louis","Muhlen-Schulte","43",43,  157, 2229,Australia,AUS,32,32,"32","+5.51","1:08.44",68440, 5510,TRUE,FALSE,1518048043,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1020882,"ZVEJNIEKS Miks Edgars","ZVEJNIEKS ME","Miks Edgars","Zvejnieks","57",57,    9, 2218,Latvia,LAT,33,33,"33","+6.66","1:09.59",69590, 6660,TRUE,FALSE,1518048057,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1475268,"OSCH Matthieu","OSCH M","Matthieu","Osch","58",58,    3, 2207,Luxembourg,LUX,34,34,"34","+7.67","1:10.60",70600, 7670,TRUE,FALSE,1518048058,"456867:34:38",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1360594,"TUKHTAEV Kamiljon","TUKHTAEV K","Kamiljon","Tukhtaev","60",60,   15, 2234,Uzbekistan,UZB,35,35,"35","+9.84","1:12.77",72770, 9840,TRUE,FALSE,1518048060,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1475270,"POETTOZ Michael","POETTOZ M","Michael","Poettoz","72",72,   12, 2226,Colombia,COL,36,36,"36","+9.90","1:12.83",72830, 9900,TRUE,FALSE,1518048072,"456867:49:17",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1628726,"TAHIRI Albin","TAHIRI A","Albin","Tahiri","73",73, 6913,40992,Kosovo,KOS,37,37,"37","+10.49","1:13.42",73420,10490,TRUE,FALSE,1518048073,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1475231,"STEFANESCU Alexandru Stefan","STEFANESCU AS","Alexandru Stefan","Stefanescu","71",71,  164, 2244,Romania,ROU,38,38,"38","+11.27","1:14.20",74200,11270,TRUE,FALSE,1518048071,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1020865,"KEKESI Marton","KEKESI M","Márton","Kékesi","61",61,   28, 2776,Hungary,HUN,39,39,"39","+11.54","1:14.47",74470,11540,TRUE,FALSE,1518048061,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1631141,"ZHANG Yangming","ZHANG Y","Yangming","Zhang","87",87,   26, 2770,China,CHN,40,40,"40","+12.73","1:15.66",75660,12730,TRUE,FALSE,1518048087,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1632412,"XU Mingfu","XU M","Mingfu","Xu","78",78,   26, 2770,China,CHN,41,41,"41","+13.03","1:15.96",75960,13030,TRUE,FALSE,1518048078,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1144542,"BRANCAL Ricardo","BRANCAL R","Ricardo","Brancal","67",67,   10, 2223,Portugal,POR,42,42,"42","+13.90","1:16.83",76830,13900,TRUE,FALSE,1518048067,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1481271,"DICKSON Rodolfo","DICKSON R","Rodolfo Roberto","Dickson Sommers","77",77,  156, 2228,Mexico,MEX,43,43,"43","+14.39","1:17.32",77320,14390,TRUE,FALSE,1518048077,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1221435,"ZANON Nicola","ZANON N","Nicola","Zanon","74",74,  101, 4381,Thailand,THA,44,44,"44","+14.60","1:17.53",77530,14600,TRUE,FALSE,1518048074,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1629937,"USTA Berkin","USTA B","Berkin","Usta","75",75,   33, 2786,Turkey,TUR,45,45,"45","+14.98","1:17.91",77910,14980,TRUE,FALSE,1518048075,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1023298,"ABEDA Shannon-Ogbnai","ABEDA SO","Shannon-Ogbnai","Abeda","88",88,  181,14297,Eritrea,ERI,46,46,"46","+15.02","1:17.95",77950,15020,TRUE,FALSE,1518048088,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1475244,"SALIHOVIC Eldar","SALIHOVIC E","Eldar","Salihovic","69",69, 3679, 6581,Montenegro,MNE,47,47,"47","+15.91","1:18.84",78840,15910,TRUE,FALSE,1518048069,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,2272295,"FLAHERTY William","FLAHERTY W","William C.","Flaherty","89",89,  277, 9639,Puerto Rico,PUR,48,48,"48","+17.23","1:20.16",80160,17230,TRUE,FALSE,1518048089,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1, 413535,"GATTI Matteo","GATTI M","Matteo","Gatti","82",82,  175, 2782,San Marino,SMR,49,49,"49","+17.47","1:20.40",80400,17470,TRUE,FALSE,1518048082,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1352180,"KOUYOUMDJIAN Yianno","KOUYOUMDJIAN Y","Yianno","Kouyoumdjian","66",66,   80, 4331,Cyprus,CYP,50,50,"50","+17.73","1:20.66",80660,17730,TRUE,FALSE,1518048066,"456867:43:41",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,2272265,"ABDI Fayik","ABDI F","Fayik","Abdi","81",81,   98, 4374,Saudi Arabia,KSA,51,51,"51","+18.51","1:21.44",81440,18510,TRUE,FALSE,1518048081,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1230086,"GOUTT Yohan Goncalves","GOUTT YG","Yohan Gonçalves","Goutt","79",79,  210,24591,Timor-Leste,TLS,52,52,"52","+18.59","1:21.52",81520,18590,TRUE,FALSE,1518048079,"456867:56:18",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1144322,"KHAN Arif Mohd","KHAN AM","Arif Mohd","Khan","85",85,  227, 4345,India,IND,53,53,"53","+19.42","1:22.35",82350,19420,TRUE,FALSE,1518048085,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,2272293,"ALEXANDER Benjamin","ALEXANDER B","Benjamin","Alexander","83",83,  248, 7233,Jamaica,JAM,54,54,"54","+35.01","1:37.94",97940,35010,TRUE,FALSE,1518048083,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1",NA
1,1020826,"SCHMID Alexander","SCHMID A","Alexander","Schmid","9", 9,    2, 2206,Germany,GER,NA,55,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048009,"456868:08:18",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1, 832201,"MURISIER Justin","MURISIER J","Justin","Murisier","11",11,  149, 2213,Switzerland,SUI,NA,56,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048011,"456866:33:43",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1245489,"MEILLARD Loic","MEILLARD L","Loïc","Meillard","15",15,  149, 2213,Switzerland,SUI,NA,57,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048015,"456866:40:43",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1240796,"WINDINGSTAD Rasmus","WINDINGSTAD R","Rasmus","Windingstad","19",19,  153, 2221,Norway,NOR,NA,58,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048019,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1766877,"MCGRATH Atle Lie","MCGRATH AL","Atle Lie","McGrath","21",21,  153, 2221,Norway,NOR,NA,59,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048021,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1020832,"SARRAZIN Cyprien","SARRAZIN C","Cyprien","Sarrazin","24",24,  144, 2202,France,FRA,NA,60,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048024,"456866:57:43",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1, 991637,"COCHRAN-SIEGLE Ryan","COCHRAN-SIEGLE R","Ryan","Cochran-Siegle","27",27,    5, 2209,United States,USA,NA,61,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048027,"456867:01:32",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1, 833178,"ANDRIENKO Aleksandr","ANDRIENKO A","Aleksandr","Andrienko","28",28,23062,73035,ROC,ROC,NA,62,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048028,"456867:02:28",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1245476,"KUZNETSOV Ivan","KUZNETSOV I","Ivan","Kuznetsov","30",30,23062,73035,ROC,ROC,NA,63,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048030,"456867:07:03",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1352176,"MAES Sam","MAES S","Sam","Maes","31",31,  147, 2205,Belgium,BEL,NA,64,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048031,"456867:10:43",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1, 828507,"TORSTI Samu","TORSTI S","Samu","Torsti","34",34,  161, 2237,Finland,FIN,NA,65,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048034,"456867:14:59",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1, 603400,"JUNG Dong-Hyun","JUNG DH","Dong-Hyun","Jung","36",36,  106, 4391,South Korea,KOR,NA,66,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048036,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1245502,"SALA Tommaso","SALA T","Tommaso","Sala","39",39,    6, 2210,Italy,ITA,NA,67,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048039,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1351928,"ZABYSTRAN Jan","ZABYSTRAN J","Jan","Zabystran","40",40,   17, 2240,Czech Republic,CZE,NA,68,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048040,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1020849,"VAN DEN BROECKE Dries","VAN DEN BROECKE D","Dries","Van den Broecke","41",41,  147, 2205,Belgium,BEL,NA,69,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048041,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1636815,"WINTERS Luke","WINTERS L","Luke","Winters","42",42,    5, 2209,United States,USA,NA,70,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048042,"456867:21:40",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1629971,"VINATZER Alex","VINATZER A","Alex","Vinatzer","44",44,    6, 2210,Italy,ITA,NA,71,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048044,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1022818,"JASICZEK Michal","JASICZEK M","Michal","Jasiczek","45",45,  150, 2214,Poland,POL,NA,72,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048045,"456867:25:30",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1629991,"LAINE Tormis","LAINE T","Tormis","Laine","47",47,    8, 2217,Estonia,EST,NA,73,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048047,"456867:26:08",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1087690,"STRASSER Linus","STRASSER L","Linus","Straßer","48",48,    2, 2206,Germany,GER,NA,74,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048048,"456867:26:49",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1245496,"BIRKNER DE MIGUEL Tomas","BIRKNER DE MIGUEL T","Tomás","Birkner de Miguel","50",50,   24, 2768,Argentina,ARG,NA,75,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048050,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1637490,"PYJAS Pawel","PYJAS P","Pawel","Pyjas","54",54,  150, 2214,Poland,POL,NA,76,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048054,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1144538,"JAPHARIDZE Soso","JAPHARIDZE S","Soso","Japharidze","56",56,  163, 2239,Georgia,GEO,NA,77,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048056,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,2272267,"XHEPA Denni","XHEPA D","Denni","Xhepa","59",59,   74, 4315,Albania,ALB,NA,78,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048059,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,2272275,"YUNG Hau Tsuen Adrian","YUNG HTA","Hau Tsuen Adrian","Yung","62",62,   38,10790,Hong Kong,HKG,NA,79,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048062,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1638115,"MILLER Asa","MILLER A","Asa","Miller","63",63,  130, 9637,Philippines,PHI,NA,80,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048063,"456867:41:43",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1021951,"ANTONIOU Ioannis","ANTONIOU I","Ioannis","Antoniou","64",64,  171, 2774,Greece,GRE,NA,81,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048064,"456867:42:23",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1367441,"KUCHIN Zakhar","KUCHIN Z","Zakhar","Kuchin","65",65,  160, 2236,Kazakhstan,KAZ,NA,82,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048065,"456867:43:03",5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,2179055,"VIANO Richardson","VIANO R","Richardson","Viano","68",68,  224, 4341,Haiti,HAI,NA,83,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048068,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1639409,"ARNOUK Cezar","ARNOUK C","Cezar","Arnouk","70",70,   90, 4356,Lebanon,LBN,NA,84,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048070,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1719766,"MAEDER Carlos","MAEDER C","Carlos","Maeder","76",76,   83, 4339,Ghana,GHA,NA,85,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048076,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1184451,"AOUICH Yassine","AOUICH Y","Yassine","Aouich","80",80,  172, 2779,Morocco,MAR,NA,86,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048080,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,2272292,"NEUMULLER Mathieu","NEUMULLER M","Mathieu","Neumuller","86",86,  271, 9625,Madagascar,MAD,NA,87,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048086,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNF"
1,1360590,"MACEDO Michel","MACEDO M","Michel","Macedo","46",46,   16, 2235,Brazil,BRA,NA,88,NA,"DNS","DNS",NA,NA,TRUE,FALSE,1518048046,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNS"
1,1629948,"HARUTYUNYAN Harutyun","HARUTYUNYAN H","Harutyun","Harutyunyan","84",84,  213, 4317,Armenia,ARM,NA,89,NA,"DNS","DNS",NA,NA,TRUE,FALSE,1518048084,NA,5,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-1","DNS"
