"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_PointsAbs","c_ODF_QualificationMark","c_ResultInfo_1","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL"
1, 763030,"KUBACKI Dawid","KUBACKI D","Dawid","Kubacki","24",24,  150, 2214,Poland,POL,25,25,"25","123.7","123.7",123700,"Q","131.0",TRUE,FALSE,1518048024,"456851:20:11",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1023270,"PEIER Killian","PEIER K","Killian","Peier","41",41,  149, 2213,Switzerland,SUI,26,26,"26","123.5","123.5",123500,"Q","130.0",TRUE,FALSE,1518048041,"456851:37:29",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1, 309712,"AMMANN Simon","AMMANN S","Simon","Ammann","23",23,  149, 2213,Switzerland,SUI,27,27,"27","122.4","122.4",122400,"Q","131.5",TRUE,FALSE,1518048023,"456851:19:14",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1354502,"WASEK Pawel","WASEK P","Pawel","Wasek","19",19,  150, 2214,Poland,POL,28,28,"28","121.9","121.9",121900,"Q","129.0",TRUE,FALSE,1518048019,"456851:15:43",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1351781,"AIGRO Artti","AIGRO A","Artti","Aigro","18",18,    8, 2217,Estonia,EST,29,29,"29","121.4","121.4",121400,"Q","130.0",TRUE,FALSE,1518048018,"456851:14:49",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1, 762491,"KOBAYASHI Junshiro","KOBAYASHI J","Junshiro","Kobayashi","27",27,   18, 2241,Japan,JPN,30,30,"30","120.4","120.4",120400,"Q","130.0",TRUE,FALSE,1518048027,"456851:22:54",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1135365,"TANDE Daniel-Andre","TANDE DA","Daniel-André","Tande","28",28,  153, 2221,Norway,NOR,31,31,"31","120.2","120.2",120200,NA,"128.0",TRUE,FALSE,1518048028,"456851:23:46",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1, 766277,"JOHANSSON Robert","JOHANSSON R","Robert","Johansson","40",40,  153, 2221,Norway,NOR,32,32,"32","119.3","119.3",119300,NA,"128.5",TRUE,FALSE,1518048040,"456851:36:32",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1, 764058,"BOYD-CLOWES Mackenzie","BOYD-CLOWES M","Mackenzie","Boyd-Clowes","17",17,  159, 2231,Canada,CAN,33,33,"33","119.2","119.2",119200,NA,"128.5",TRUE,FALSE,1518048017,"456851:13:58",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1135375,"NAZAROV Mikhail","NAZAROV M","Mikhail","Nazarov","14",14,23062,73035,ROC,ROC,34,34,"34","118.4","118.4",118400,NA,"127.5",TRUE,FALSE,1518048014,"456851:11:21",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1555356,"BRESADOLA Giovanni","BRESADOLA G","Giovanni","Bresadola","13",13,    6, 2210,Italy,ITA,35,35,"35","114.6","114.6",114600,NA,"127.0",TRUE,FALSE,1518048013,"456851:10:26",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1555302,"PETER Dominik","PETER D","Dominik","Peter","20",20,  149, 2213,Switzerland,SUI,36,36,"36","114.3","114.3",114300,NA,"126.0",TRUE,FALSE,1518048020,"456851:16:35",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1478518,"MALTSEV Kevin","MALTSEV K","Kevin","Maltsev","4", 4,    8, 2217,Estonia,EST,37,37,"37","113.6","113.6",113600,NA,"126.5",TRUE,FALSE,1518048004,"456851:02:42",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1, 760924,"ZOGRAFSKI Vladimir","ZOGRAFSKI V","Vladimir","Zografski","22",22,  148, 2211,Bulgaria,BUL,38,38,"38","112.5","112.5",112500,NA,"125.0",TRUE,FALSE,1518048022,"456851:18:22",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1205318,"BICKNER Kevin","BICKNER K","Kevin","Bickner","9", 9,    5, 2209,United States,USA,39,39,"39","110.0","110.0",110000,NA,"125.0",TRUE,FALSE,1518048009,"456851:07:00",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1345833,"IPCIOGLU Fatih Arda","IPCIOGLU FA","Fatih Arda","Ipcioglu","11",11,   33, 2786,Turkey,TUR,40,40,"40","109.5","109.5",109500,NA,"124.0",TRUE,FALSE,1518048011,"456851:10:57",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1, 650679,"KOUDELKA Roman","KOUDELKA R","Roman","Koudelka","12",12,   17, 2240,Czech Republic,CZE,41,41,"41","108.7","108.7",108700,NA,"124.0",TRUE,FALSE,1518048012,"456851:09:35",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1, 764059,"KOZISEK Cestmir","KOZISEK C","Cestmír","Kožíšek","3", 3,   17, 2240,Czech Republic,CZE,42,42,"42","108.1","108.1",108100,NA,"122.5",TRUE,FALSE,1518048003,"456851:01:51",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1205286,"LARSON Casey","LARSON C","Casey","Larson","7", 7,    5, 2209,United States,USA,43,43,"43","107.5","107.5",107500,NA,"123.0",TRUE,FALSE,1518048007,"456851:05:58",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1, 832862,"KALINICHENKO Vitaliy","KALINICHENKO V","Vitaliy","Kalinichenko","8", 8,   13, 2232,Ukraine,UKR,44,44,"44","106.0","106.0",106000,NA,"122.5",TRUE,FALSE,1518048008,"456851:06:10",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1626710,"DEAN Decker","DEAN D","Decker","Dean","15",15,    5, 2209,United States,USA,45,45,"45","100.9","100.9",100900,NA,"120.0",TRUE,FALSE,1518048015,"456851:13:22",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1555272,"CACINA Daniel Andrei","CACINA DA","Daniel Andrei","Cacina","2", 2,  164, 2244,Romania,ROU,46,46,"46","97.8","97.8", 97800,NA,"119.0",TRUE,FALSE,1518048002,"456851:01:00",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1555731,"RYDL Radek","RYDL R","Radek","Rydl","1", 1,   17, 2240,Czech Republic,CZE,47,47,"47","96.7","96.7", 96700,NA,"118.5",TRUE,FALSE,1518048001,"456851:01:08",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1135364,"SAKALA Filip","SAKALA F","Filip","Sakala","6", 6,   17, 2240,Czech Republic,CZE,48,48,"48","93.1","93.1", 93100,NA,"116.0",TRUE,FALSE,1518048006,"456851:04:25",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1240218,"SOUKUP Matthew","SOUKUP M","Matthew","Soukup","5", 5,  159, 2231,Canada,CAN,49,49,"49","90.8","90.8", 90800,NA,"115.0",TRUE,FALSE,1518048005,"456851:03:35",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
1,1478529,"MARUSIAK Yevhen","MARUSIAK Y","Yevhen","Marusiak","10",10,   13, 2232,Ukraine,UKR,50,50,"50","81.6","81.6", 81600,NA,"111.0",TRUE,FALSE,1518048010,"456851:07:53",213,"https://stream.nbcolympics.com/ski-jumping-mens-large-hill-final"
