"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantLastName","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_PointsAbs","c_ResultInfo_1","c_ResultInfo_2","c_ResultInfo_3","c_ResultInfo_4","b_Completed","b_Upcoming","n_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","key","n_Position.1","n_Position.2","n_PersonID.1","n_PersonID.2","c_Person.1","c_Person.2","c_PersonFirstName.1","c_PersonFirstName.2","c_PersonLastName.1","c_PersonLastName.2","c_PersonShort.1","c_PersonShort.2","n_BDF_VideoSessionID.1","n_BDF_VideoSessionID.2","c_ClientStreamURL.1","c_ClientStreamURL.2"
2,443457,"MISHINA A/GALIAMOV A","Mishina/Galiamov","Mishina/Galiamov",4,23062,73035,ROC,ROC,1,1,"1","145.20","145.20",145200,"74.97","72.23","-2.00","10",TRUE,FALSE,1518048004,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3",1,1,2,1426960,1778023,"MISHINA Anastasia","GALIAMOV Aleksandr","Anastasia","Aleksandr","Mishina","Galiamov","MISHINA A","GALIAMOV A",174,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3","https://stream.nbcolympics.com/figure-skating-team-event-day-3"
2,456934,"MIURA R/KIHARA R","Miura/Kihara","Miura/Kihara",2,   18, 2241,Japan,JPN,2,2,"2","139.60","139.60",139600,"70.11","69.49","0.00","9",TRUE,FALSE,1518048002,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3",2,1,2,1641473, 836501,"MIURA Riku","KIHARA Ryuichi","Riku","Ryuichi","Miura","Kihara","MIURA R","KIHARA R",174,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3","https://stream.nbcolympics.com/figure-skating-team-event-day-3"
2,431222,"PENG C/JIN Y","Peng/Jin","Peng/Jin",5,   26, 2770,China,CHN,3,3,"3","131.75","131.75",131750,"63.35","68.40","0.00","8",TRUE,FALSE,1518048005,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3",3,1,2,1107664, 840168,"PENG Cheng","JIN Yang","Cheng","Yang","Peng","Jin","PENG C","JIN Y",174,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3","https://stream.nbcolympics.com/figure-skating-team-event-day-3"
2,475752,"JAMES V/RADFORD E","James/Radford","James/Radford",1,  159, 2231,Canada,CAN,4,4,"4","130.07","130.07",130070,"64.46","65.61","0.00","7",TRUE,FALSE,1518048001,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3",4,1,2, 754887, 753078,"JAMES Vanessa","RADFORD Eric","Vanessa","Eric","James","Radford","JAMES V","RADFORD E",174,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3","https://stream.nbcolympics.com/figure-skating-team-event-day-3"
2,467060,"KNIERIM A/FRAZIER B","Knierim/Frazier","Knierim/Frazier",3,    5, 2209,United States,USA,5,5,"5","128.97","128.97",128970,"62.74","66.23","0.00","6",TRUE,FALSE,1518048003,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3",5,1,2,1115709,1020524,"KNIERIM Alexa","FRAZIER Brandon","Alexa","Brandon","Knierim","Frazier","KNIERIM A","FRAZIER B",174,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3","https://stream.nbcolympics.com/figure-skating-team-event-day-3"
