"SportId","SportTypeId","Sport","SportShort","Season","Season_2","Edition","EventMatchId","ActiveNavigationMatchId","EventId","EventTypeId","Event","EventShort","EventSort","GenderId","Gender","GenderShort","GenderEventId","GenderEvent","GenderEventShort","DateStartLocal","DateStartLocal_2","DateStartUtc","DateStartUtc_2","DateEndLocal","DateEndLocal_2","DateEndUtc","DateEndUtc_2","VenueGeoId","Venue","LocationGeoId","Location","CountryGeoId","Country","CountryShort","StartList","Started","Finished","HasTableMatchs","Rank1ParticipantTypeId","Rank1Participant","Rank1ParticipantShort","Rank1PersonId","Rank1TeamId","Rank1Nocid","Rank1NocGeoId","Rank1NocGeoId_2","Rank1Noc","Rank1NocShort","Rank1TeamMember1PersonId","Rank1TeamMember1Person","Rank1TeamMember1PersonShort","Rank1TeamMember2PersonId","Rank1TeamMember2Person","Rank1TeamMember2PersonShort","Rank2ParticipantTypeId","Rank2Participant","Rank2ParticipantShort","Rank2PersonId","Rank2TeamId","Rank2Nocid","Rank2NocGeoId","Rank2NocGeoId_2","Rank2Noc","Rank2NocShort","Rank2TeamMember1PersonId","Rank2TeamMember1Person","Rank2TeamMember1PersonShort","Rank2TeamMember2PersonId","Rank2TeamMember2Person","Rank2TeamMember2PersonShort","Rank3ParticipantTypeId","Rank3Participant","Rank3ParticipantShort","Rank3PersonId","Rank3TeamId","Rank3Nocid","Rank3NocGeoId","Rank3NocGeoId_2","Rank3Noc","Rank3NocShort","Rank3TeamMember1PersonId","Rank3TeamMember1Person","Rank3TeamMember1PersonShort","Rank3TeamMember2PersonId","Rank3TeamMember2Person","Rank3TeamMember2PersonShort","RscCode"
113,1,"Hockey","IHO",20212022,"2021/2022","2022",220270,113024002,0,4,"Team","Team",10000,1,"Men","M",9592,"Men's Tournament","Men's Tournament","/Date(1644424800000+0000)/","2022-02-09T16:40:00","/Date(1644396000000+0000)/","2022-02-09T08:40:00","/Date(1645367100000+0000)/","2022-02-20T14:25:00","/Date(1645338300000+0000)/","2022-02-20T06:25:00",0,NA,3647,"Beijing",2770,"China","CHN",FALSE,TRUE,TRUE,TRUE,4,"Finland","FIN",NA,556,161,2237,"2237","Finland","FIN",NA,NA,NA,NA,NA,NA,4,"ROC","ROC",NA,64005,23062,73035,"73035","ROC","ROC",NA,NA,NA,NA,NA,NA,4,"Slovakia","SVK",NA,696,14,2233,"2233","Slovakia","SVK",NA,NA,NA,NA,NA,NA,"IHOMTEAM6-------------SFNL000600--"
113,1,"Hockey","IHO",20212022,"2021/2022","2022",220271,113024001,0,4,"Team","Team",10000,2,"Women","W",9608,"Women's Tournament","Women's Tournament","/Date(1643890200000+0000)/","2022-02-03T12:10:00","/Date(1643861400000+0000)/","2022-02-03T04:10:00","/Date(1645107900000+0000)/","2022-02-17T14:25:00","/Date(1645079100000+0000)/","2022-02-17T06:25:00",0,NA,3647,"Beijing",2770,"China","CHN",FALSE,TRUE,TRUE,TRUE,4,"Canada","CAN",NA,140,159,2231,"2231","Canada","CAN",NA,NA,NA,NA,NA,NA,4,"United States","USA",NA,274,5,2209,"2209","United States","USA",NA,NA,NA,NA,NA,NA,4,"Finland","FIN",NA,589,161,2237,"2237","Finland","FIN",NA,NA,NA,NA,NA,NA,"IHOWTEAM6-------------SFNL001000--"
