"n_SportID","n_SportTypeID","c_Sport","c_SportShort","n_Season","c_Season","c_Edition","n_EventMatchID","n_ActiveNavigationMatchID","n_EventID","n_EventTypeID","c_Event","c_EventShort","n_EventSort","n_GenderID","c_Gender","c_GenderShort","n_GenderEventID","c_GenderEvent","c_GenderEventShort","d_DateStartLocal","c_DateStartLocal","d_DateStartUTC","c_DateStartUTC","d_DateEndLocal","c_DateEndLocal","d_DateEndUTC","c_DateEndUTC","n_VenueGeoID","c_Venue","n_LocationGeoID","c_Location","n_CountryGeoID","c_Country","c_CountryShort","b_StartList","b_Started","b_Finished","b_HasTableMatchs","n_Rank1ParticipantTypeID","c_Rank1Participant","c_Rank1ParticipantShort","n_Rank1PersonID","n_Rank1TeamID","n_Rank1NOCID","n_Rank1NOCGeoID","c_Rank1NOCGeoID","c_Rank1NOC","c_Rank1NOCShort","n_Rank1TeamMember1PersonID","c_Rank1TeamMember1Person","c_Rank1TeamMember1PersonShort","n_Rank1TeamMember2PersonID","c_Rank1TeamMember2Person","c_Rank1TeamMember2PersonShort","n_Rank2ParticipantTypeID","c_Rank2Participant","c_Rank2ParticipantShort","n_Rank2PersonID","n_Rank2TeamID","n_Rank2NOCID","n_Rank2NOCGeoID","c_Rank2NOCGeoID","c_Rank2NOC","c_Rank2NOCShort","n_Rank2TeamMember1PersonID","c_Rank2TeamMember1Person","c_Rank2TeamMember1PersonShort","n_Rank2TeamMember2PersonID","c_Rank2TeamMember2Person","c_Rank2TeamMember2PersonShort","n_Rank3ParticipantTypeID","c_Rank3Participant","c_Rank3ParticipantShort","n_Rank3PersonID","n_Rank3TeamID","n_Rank3NOCID","n_Rank3NOCGeoID","c_Rank3NOCGeoID","c_Rank3NOC","c_Rank3NOCShort","n_Rank3TeamMember1PersonID","c_Rank3TeamMember1Person","c_Rank3TeamMember1PersonShort","n_Rank3TeamMember2PersonID","c_Rank3TeamMember2Person","c_Rank3TeamMember2PersonShort","c_RSCCode"
113,1,"Hockey","IHO",20212022,"2021/2022","2022",220270,113024002,0,4,"Team","Team",10000,1,"Men","M",9592,"Men's Tournament","Men's Tournament","/Date(1644424800000+0000)/","2022-02-09T16:40:00","/Date(1644396000000+0000)/","2022-02-09T08:40:00","/Date(1645367100000+0000)/","2022-02-20T14:25:00","/Date(1645338300000+0000)/","2022-02-20T06:25:00",0,NA,3647,"Beijing",2770,"China","CHN",FALSE,TRUE,TRUE,TRUE,4,"Finland","FIN",NA,556,161,2237,"2237","Finland","FIN",NA,NA,NA,NA,NA,NA,4,"ROC","ROC",NA,64005,23062,73035,"73035","ROC","ROC",NA,NA,NA,NA,NA,NA,4,"Slovakia","SVK",NA,696,14,2233,"2233","Slovakia","SVK",NA,NA,NA,NA,NA,NA,"IHOMTEAM6-------------SFNL000600--"
113,1,"Hockey","IHO",20212022,"2021/2022","2022",220271,113024001,0,4,"Team","Team",10000,2,"Women","W",9608,"Women's Tournament","Women's Tournament","/Date(1643890200000+0000)/","2022-02-03T12:10:00","/Date(1643861400000+0000)/","2022-02-03T04:10:00","/Date(1645107900000+0000)/","2022-02-17T14:25:00","/Date(1645079100000+0000)/","2022-02-17T06:25:00",0,NA,3647,"Beijing",2770,"China","CHN",FALSE,TRUE,TRUE,TRUE,4,"Canada","CAN",NA,140,159,2231,"2231","Canada","CAN",NA,NA,NA,NA,NA,NA,4,"United States","USA",NA,274,5,2209,"2209","United States","USA",NA,NA,NA,NA,NA,NA,4,"Finland","FIN",NA,589,161,2237,"2237","Finland","FIN",NA,NA,NA,NA,NA,NA,"IHOWTEAM6-------------SFNL001000--"
