"n_PersonID","Team","c_Person","c_PersonShort","c_PersonFirstName","c_PersonLastName","c_FunctionShort","n_Sort","c_Value_GAME_SUCCESS","c_Value_CW","c_Value_CCW","c_Value_DRAW","c_Value_TAKEOUT","c_ValueRelative_GAME_SUCCESS","c_ValueRelative_CW","c_ValueRelative_CCW","c_ValueRelative_DRAW","c_ValueRelative_TAKEOUT"
721971,"SWE","ERIKSSON Oskar","ERIKSSON O","Oskar","Eriksson","M",5,"24","10","14","18","6","76","83","71","83","54"
1245672,"SWE","DE VAL Almida","DE VAL A","Almida","de Val","F",5,"16","4","12","14","2","84","100","79","89","50"
1221476,"CZE","PAUL Tomas","PAUL T","Tomas","Paul","M",5,"24","16","8","18","6","75","77","72","81","58"
1967586,"CZE","PAULOVA Zuzana","PAULOVA Z","Zuzana","Paulova","F",5,"16","4","12","9","7","80","81","79","94","61"
