"n_ParticipantType1","n_ParticipantType2","n_ParticipantType3","n_ParticipantType4","n_ParticipantID1","n_ParticipantID2","n_ParticipantID3","n_ParticipantID4","c_Participant1","c_Participant2","c_Participant3","c_Participant4","c_ParticipantShort1","c_ParticipantShort2","c_ParticipantShort3","c_ParticipantShort4","c_ParticipantFirstName1","c_ParticipantFirstName2","c_ParticipantFirstName3","c_ParticipantFirstName4","c_ParticipantLastName1","c_ParticipantLastName2","c_ParticipantLastName3","c_ParticipantLastName4","c_Bib1","c_Bib2","c_Bib3","c_Bib4","n_StartOrder1","n_StartOrder2","n_StartOrder3","n_StartOrder4","NOC.n_ID1","NOC.n_ID2","NOC.n_ID3","NOC.n_ID4","NOC.n_GeoID1","NOC.n_GeoID2","NOC.n_GeoID3","NOC.n_GeoID4","NOC.c_Name1","NOC.c_Name2","NOC.c_Name3","NOC.c_Name4","NOC.c_Short1","NOC.c_Short2","NOC.c_Short3","NOC.c_Short4","n_Rank1","n_Rank2","n_Rank3","n_Rank4","n_RankSort1","n_RankSort2","n_RankSort3","n_RankSort4","c_Rank1","c_Rank2","c_Rank3","c_Rank4","c_ODF_QualificationMark1","c_ODF_QualificationMark2","c_ODF_QualificationMark3","c_ODF_QualificationMark4","b_Completed1","b_Completed2","b_Completed3","b_Completed4","b_Upcoming1","b_Upcoming2","b_Upcoming3","b_Upcoming4","c_Result1","c_Result2","c_Result3","c_Result4"
"1","1","1","1","760864","778057","912416","1954391","FIVA Alex","BOHNACKER Daniel","CHAPUIS Jean Frederic","BACHSLEITNER Niklas","FIVA A","BOHNACKER D","CHAPUIS JF","BACHSLEITNER N","Alex","Daniel","Jean Frédéric","Niklas","Fiva","Bohnacker","Chapuis","Bachsleitner","1","17","16","32","1","3","2","4","149","2","144","2","2213","2206","2202","2206","Switzerland","Germany","France","Germany","SUI","GER","FRA","GER","1","2","3","4","1","2","3","4","1","2","3","4","Q","Q",NA,NA,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,"+0.15","+0.43","+1.89"
"1","1","1","1","1950588","915381","1026427","1013445","DEROMEDIS Simone","MIDOL Bastien","KAPPACHER Adam","WALLASCH Tyler","DEROMEDIS S","MIDOL B","KAPPACHER A","WALLASCH T","Simone","Bastien","Adam","Tyler","Deromedis","Midol","Kappacher","Wallasch","8","9","25","24","1","2","4","3","6","144","151","5","2210","2202","2219","2209","Italy","France","Austria","United States","ITA","FRA","AUT","USA","1","2","3","4","1","2","3","4","1","2","3","4","Q","Q",NA,NA,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,"+0.43","+0.79","+1.23"
"1","1","1","1","1446141","1125028","1007398","1940829","HOWDEN Reece","BERRY Joos","TCHIKNAVORIAN Terence","BARALO Elliott","HOWDEN R","BERRY J","TCHIKNAVORIAN T","BARALO E","Reece","Joos","Terence","Elliott","Howden","Berry","Tchiknavorian","Baralo","5","21","12","28","1","3","2","4","159","149","144","154","2231","2213","2202","2222","Canada","Switzerland","France","Sweden","CAN","SUI","FRA","SWE","1","2","3","4","1","2","3","4","1","2","3","4","Q","Q",NA,NA,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,"+0.87","+0.93","+1.11"
"1","1","1","1","1026407","762101","1475727","1985603","RIDZIK Sergey","LEMAN Brady","MOBAERG David","SYSOEV Kirill","RIDZIK S","LEMAN B","MOBAERG D","SYSOEV K","Sergey","Brady","David","Kirill","Ridzik","Leman","Mobärg","Sysoev","29","4","13","20","4","1","2","3","23062","159","154","23062","73035","2231","2222","73035","ROC","Canada","Sweden","ROC","ROC","CAN","SWE","ROC","1","2","3","4","1","2","3","4","1","2","3","4","Q","Q",NA,NA,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,"+0.22","+0.34","+9.15"
"1","1","1","1","1361452","2170621","1087992","915064","MOBAERG Erik","TAKATS Tristan","SUGAI Ryo","WINKLER Robert","MOBAERG E","TAKATS T","SUGAI R","WINKLER R","Erik","Tristan","Ryo","Robert","Mobärg","Takats","Sugai","Winkler","14","19","3","30","2","3","1","4","154","151","18","151","2222","2219","2241","2219","Sweden","Austria","Japan","Austria","SWE","AUT","JPN","AUT","1","2","3","4","1","2","3","4","1","2","3","4","Q","Q",NA,NA,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,"+0.21","+0.21","+0.53"
"1","1","1","1","764389","1636601","1026412","1649035","PLACE Francois","SCHMIDT Jared","DETRAZ Romain","FURUNO Satoshi","PLACE F","SCHMIDT J","DETRAZ R","FURUNO S","François","Jared","Romain","Satoshi","Place","Schmidt","Detraz","Furuno","11","6","27","22","2","1","4","3","144","159","149","18","2202","2231","2213","2241","France","Canada","Switzerland","Japan","FRA","CAN","SUI","JPN","1","2","3","4","1","2","3","4","1","2","3","4","Q","Q",NA,NA,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,"+0.46","+2.34","+47.53"
"1","1","1","1","1219375","915063","1719779","1026410","REGEZ Ryan","ROHRWECK Johannes","MUELLER Tobias","ANDERSSON Viktor","REGEZ R","ROHRWECK J","MUELLER T","ANDERSSON V","Ryan","Johannes","Tobias","Viktor","Regez","Rohrweck","Müller","Andersson","7","10","26","23","1","2","4","3","149","151","2","154","2213","2219","2206","2222","Switzerland","Austria","Germany","Sweden","SUI","AUT","GER","SWE","1","2","3","4","1","2","3","4","1","2","3","4","Q","Q",NA,NA,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,"+0.80","+2.23","+3.14"
"1","1","1","1","1213651","1430363","1213609","1219344","OMELIN Igor","DRURY Kevin","WILMSMANN Florian","DAVIES Oliver","OMELIN I","DRURY K","WILMSMANN F","DAVIES O","Igor","Kevin","Florian","Oliver","Omelin","Drury","Wilmsmann","Davies","2","15","18","31","1","2","3","4","23062","159","2","211","73035","2231","2206","4058","ROC","Canada","Germany","Great Britain","ROC","CAN","GER","GBR","1","2","3","4","1","2","3","4","1","2","3","4","Q","Q",NA,NA,"TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE",NA,"+0.09","+0.16","+0.63"
