"n_PersonID","Team","c_Person","c_PersonShort","c_PersonFirstName","c_PersonLastName","c_FunctionShort","n_Sort","c_Value_GAME_SUCCESS","c_Value_CW","c_Value_CCW","c_Value_DRAW","c_Value_TAKEOUT","c_ValueRelative_GAME_SUCCESS","c_ValueRelative_CW","c_ValueRelative_CCW","c_ValueRelative_DRAW","c_ValueRelative_TAKEOUT"
1221476,"CZE","PAUL Tomas","PAUL T","Tomas","Paul","M",5,"18","8","10","13","5","75","84","68","75","75"
1967586,"CZE","PAULOVA Zuzana","PAULOVA Z","Zuzana","Paulova","F",5,"11","3","8","7","4","64","33","75","86","25"
1022627,"ITA","MOSANER Amos","MOSANER A","Amos","Mosaner","M",5,"18","4","14","14","4","86","81","88","82","100"
1475582,"ITA","CONSTANTINI Stefania","CONSTANTINI S","Stefania","Constantini","F",5,"11","3","8","9","2","91","67","100","89","100"
