"n_PersonID","Team","c_Person","c_PersonShort","c_PersonFirstName","c_PersonLastName","c_FunctionShort","n_Sort","c_Value_GAME_SUCCESS","c_Value_CW","c_Value_CCW","c_Value_DRAW","c_Value_TAKEOUT","c_ValueRelative_GAME_SUCCESS","c_ValueRelative_CW","c_ValueRelative_CCW","c_ValueRelative_DRAW","c_ValueRelative_TAKEOUT"
721966,"USA","PLYS Chris","PLYS C","Chris","Plys","M",5,"24","12","12","17","7","75","71","79","76","71"
1149977,"USA","PERSINGER Vicky","PERSINGER V","Vicky","Persinger","F",5,"16","8","8","14","2","61","75","47","63","50"
706818,"NOR","SKASLIEN Kristin","SKASLIEN K","Kristin","Skaslien","F",5,"15","9","6","14","1","80","78","83","79","100"
841718,"NOR","NEDREGOTTEN Magnus","NEDREGOTTEN M","Magnus","Nedregotten","M",5,"24","8","16","20","4","82","75","86","86","63"
