"n_PersonID","Team","c_Person","c_PersonShort","c_PersonFirstName","c_PersonLastName","c_FunctionShort","n_Sort","c_Value_GAME_SUCCESS","c_Value_CW","c_Value_CCW","c_Value_DRAW","c_Value_TAKEOUT","c_ValueRelative_GAME_SUCCESS","c_ValueRelative_CW","c_ValueRelative_CCW","c_ValueRelative_DRAW","c_ValueRelative_TAKEOUT"
338028,"CAN","MORRIS John","MORRIS J","John","Morris","M",5,"27","13","14","17","10","82","77","88","87","75"
842605,"CAN","HOMAN Rachel","HOMAN R","Rachel","Homan","F",5,"18","13","5","16","2","72","81","50","75","50"
1022627,"ITA","MOSANER Amos","MOSANER A","Amos","Mosaner","M",5,"27","7","20","18","9","87","75","91","90","81"
1475582,"ITA","CONSTANTINI Stefania","CONSTANTINI S","Stefania","Constantini","F",5,"18","10","8","16","2","85","93","75","83","100"
