"Sport.n_ID","Sport.n_TypeID","Sport.c_Name","Sport.c_Short","Sport.c_ParticipatingNOCIDList","DateList.n_DateLocal","DateList.b_LiveWindowDate","c_TimeFirstEventLocal","c_TimeFirstEventUTC","c_TimeLastEventLocal","c_TimeLastEventUTC","b_TimeUnknown","b_Scheduled","b_MatchupComplete","b_MatchupPartial","b_StartList","b_InProgress","b_Finished","b_LiveWindow","b_Delayed","b_Postponed","b_Cancelled","b_Rescheduled","n_EventMatchID","n_MatchID","c_Match","n_MatchNr","n_MatchLevel","b_KnockoutMatch","n_ContainerMatchID","c_ContainerMatch","n_NavigationMatchID","Match","c_ParticipatingNOCIDList","c_ScheduleStatus","c_ODF_ScheduleStatus","c_RSCCode","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","Sport.n_ID","Sport.n_TypeID","Sport.c_Name","Sport.c_Short","GenderEvent.n_ID","GenderEvent.c_Name","GenderEvent.c_Short","Event.n_ID","Event.n_TypeID","Event.c_Name","Event.c_Short","Event.n_Sort","Gender.n_ID","Gender.c_Name","Gender.c_Short","DateTimes.Start.c_Local","DateTimes.Start.d_Local","DateTimes.Start.n_Local","DateTimes.Start.c_UTC","DateTimes.Start.d_UTC","DateTimes.Start.n_UTC","DateTimes.End.c_Local","DateTimes.End.d_Local","DateTimes.End.n_Local","DateTimes.End.c_UTC","DateTimes.End.d_UTC","DateTimes.End.n_UTC","Venue.n_ID","Venue.c_Name","Venue.c_Short","Location.n_ID","Location.c_Name","Location.c_Short","Country.n_ID","Country.c_Name","Country.c_Short","MedalsToBeAwarded.b_Gold","MedalsToBeAwarded.b_Silver","MedalsToBeAwarded.b_Bronze"
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220203,FALSE,"2022-02-03T18:00:00","2022-02-03T10:00:00","2022-02-03T18:00:00","2022-02-03T10:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961085,2413166,"Qualification 1",1,21,FALSE,2413160,"Qualification",2413160,NA,";5;16;18;26;144;151;157;159;160;211;23062;","Finished","FINISHED","FRSWMO----------------QUAL000100--",NA,NA,688,"https://stream.nbcolympics.com/freestyle-skiing-moguls-womens-qualifying-1",221,3,"Freestyle Skiing","FRS",822,"Women's Moguls","Women's Moguls",10125,1,"Moguls","MO",NA,2,"Women","W","2022-02-03T18:00:00","/Date(1643911200000+0000)/",20220203,"2022-02-03T10:00:00","/Date(1643882400000+0000)/",20220203,"2022-02-03T18:45:00","/Date(1643913900000+0000)/",20220203,"2022-02-03T10:45:00","/Date(1643885100000+0000)/",20220203,73856,"Genting Snow Park",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",FALSE,FALSE,FALSE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220203,FALSE,"2022-02-03T19:45:00","2022-02-03T11:45:00","2022-02-03T19:45:00","2022-02-03T11:45:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961079,2413155,"Qualification 1",1,21,FALSE,2413153,"Qualification",2413153,NA,";5;18;26;144;149;154;157;159;160;161;211;23062;","Finished","FINISHED","FRSMMO----------------QUAL000100--",NA,NA,688,"https://stream.nbcolympics.com/freestyle-skiing-moguls-mens-qualifying-1",221,3,"Freestyle Skiing","FRS",798,"Men's Moguls","Men's Moguls",10125,1,"Moguls","MO",NA,1,"Men","M","2022-02-03T19:45:00","/Date(1643917500000+0000)/",20220203,"2022-02-03T11:45:00","/Date(1643888700000+0000)/",20220203,"2022-02-03T20:30:00","/Date(1643920200000+0000)/",20220203,"2022-02-03T12:30:00","/Date(1643891400000+0000)/",20220203,73856,"Genting Snow Park",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",FALSE,FALSE,FALSE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220205,FALSE,"2022-02-05T18:00:00","2022-02-05T10:00:00","2022-02-05T18:00:00","2022-02-05T10:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961079,2413156,"Qualification 2",2,21,FALSE,2413153,"Qualification",2413153,NA,";5;18;26;144;149;154;157;159;160;161;211;23062;","Finished","FINISHED","FRSMMO----------------QUAL000200--",NA,NA,690,"https://stream.nbcolympics.com/freestyle-skiing-moguls-mens-qualifying-2",221,3,"Freestyle Skiing","FRS",798,"Men's Moguls","Men's Moguls",10125,1,"Moguls","MO",NA,1,"Men","M","2022-02-05T18:00:00","/Date(1644084000000+0000)/",20220205,"2022-02-05T10:00:00","/Date(1644055200000+0000)/",20220205,"2022-02-05T18:30:00","/Date(1644085800000+0000)/",20220205,"2022-02-05T10:30:00","/Date(1644057000000+0000)/",20220205,73856,"Genting Snow Park",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",FALSE,FALSE,FALSE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220205,FALSE,"2022-02-05T19:30:00","2022-02-05T11:30:00","2022-02-05T19:30:00","2022-02-05T11:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961079,2413154,"Finals",2,2,FALSE,1961079,"Moguls",2413154,NA,";5;18;144;149;154;157;159;160;161;23062;","Finished","FINISHED","FRSMMO----------------FNL---------",NA,NA,NA,"https://stream.nbcolympics.com/freestyle-skiing-moguls-mens-finals",221,3,"Freestyle Skiing","FRS",798,"Men's Moguls","Men's Moguls",10125,1,"Moguls","MO",NA,1,"Men","M","2022-02-05T19:30:00","/Date(1644089400000+0000)/",20220205,"2022-02-05T11:30:00","/Date(1644060600000+0000)/",20220205,"2022-02-05T20:55:00","/Date(1644094500000+0000)/",20220205,"2022-02-05T12:55:00","/Date(1644065700000+0000)/",20220205,73856,"Genting Snow Park",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220206,FALSE,"2022-02-06T18:00:00","2022-02-06T10:00:00","2022-02-06T18:00:00","2022-02-06T10:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961085,2413165,"Qualification 2",2,21,FALSE,2413160,"Qualification",2413160,NA,";5;16;18;26;144;151;157;159;160;211;23062;","Finished","FINISHED","FRSWMO----------------QUAL000200--",NA,NA,692,"https://stream.nbcolympics.com/freestyle-skiing-moguls-womens-qualifying-2",221,3,"Freestyle Skiing","FRS",822,"Women's Moguls","Women's Moguls",10125,1,"Moguls","MO",NA,2,"Women","W","2022-02-06T18:00:00","/Date(1644170400000+0000)/",20220206,"2022-02-06T10:00:00","/Date(1644141600000+0000)/",20220206,"2022-02-06T18:30:00","/Date(1644172200000+0000)/",20220206,"2022-02-06T10:30:00","/Date(1644143400000+0000)/",20220206,73856,"Genting Snow Park",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",FALSE,FALSE,FALSE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220206,FALSE,"2022-02-06T19:30:00","2022-02-06T11:30:00","2022-02-06T19:30:00","2022-02-06T11:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961085,2413161,"Finals",2,2,FALSE,1961085,"Moguls",2413161,NA,";5;18;144;157;159;160;211;23062;","Finished","FINISHED","FRSWMO----------------FNL---------",NA,NA,NA,"https://stream.nbcolympics.com/freestyle-skiing-moguls-womens-finals",221,3,"Freestyle Skiing","FRS",822,"Women's Moguls","Women's Moguls",10125,1,"Moguls","MO",NA,2,"Women","W","2022-02-06T19:30:00","/Date(1644175800000+0000)/",20220206,"2022-02-06T11:30:00","/Date(1644147000000+0000)/",20220206,"2022-02-06T20:55:00","/Date(1644180900000+0000)/",20220206,"2022-02-06T12:55:00","/Date(1644152100000+0000)/",20220206,73856,"Genting Snow Park",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220207,FALSE,"2022-02-07T09:30:00","2022-02-07T01:30:00","2022-02-07T09:30:00","2022-02-07T01:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961089,2413268,"Qualification",1,13,FALSE,1961089,"Big Air",2413268,NA,";2;5;6;8;26;144;149;151;153;158;159;161;211;219;23062;","Finished","FINISHED","FRSWBA----------------QUAL--------",NA,NA,NA,"https://stream.nbcolympics.com/freestyle-skiing-freeskiing-big-air-womens-qualifying",221,3,"Freestyle Skiing","FRS",2540,"Women's Big Air","Women's Big Air",15943,1,"Big Air","BA",NA,2,"Women","W","2022-02-07T09:30:00","/Date(1644226200000+0000)/",20220207,"2022-02-07T01:30:00","/Date(1644197400000+0000)/",20220207,"2022-02-07T11:45:00","/Date(1644234300000+0000)/",20220207,"2022-02-07T03:45:00","/Date(1644205500000+0000)/",20220207,73850,"Big Air Shougang",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220207,FALSE,"2022-02-07T13:30:00","2022-02-07T05:30:00","2022-02-07T13:30:00","2022-02-07T05:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961083,2413261,"Qualification",1,13,FALSE,1961083,"Big Air",2413261,NA,";5;6;26;144;145;149;151;153;154;158;159;161;211;","Finished","FINISHED","FRSMBA----------------QUAL--------",NA,NA,NA,"https://stream.nbcolympics.com/freestyle-skiing-freeskiing-big-air-mens-qualifying",221,3,"Freestyle Skiing","FRS",886,"Men's Big Air","Men's Big Air",15943,1,"Big Air","BA",NA,1,"Men","M","2022-02-07T13:30:00","/Date(1644240600000+0000)/",20220207,"2022-02-07T05:30:00","/Date(1644211800000+0000)/",20220207,"2022-02-07T15:45:00","/Date(1644248700000+0000)/",20220207,"2022-02-07T07:45:00","/Date(1644219900000+0000)/",20220207,73850,"Big Air Shougang",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220208,FALSE,"2022-02-08T10:00:00","2022-02-08T02:00:00","2022-02-08T10:00:00","2022-02-08T02:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961089,2413269,"Final",2,2,FALSE,1961089,"Big Air",2413269,NA,";5;26;144;149;153;159;161;211;23062;","Finished","FINISHED","FRSWBA----------------FNL---------",NA,NA,NA,"https://stream.nbcolympics.com/freestyle-skiing-freeskiing-big-air-womens-final",221,3,"Freestyle Skiing","FRS",2540,"Women's Big Air","Women's Big Air",15943,1,"Big Air","BA",NA,2,"Women","W","2022-02-08T10:00:00","/Date(1644314400000+0000)/",20220208,"2022-02-08T02:00:00","/Date(1644285600000+0000)/",20220208,"2022-02-08T11:05:00","/Date(1644318300000+0000)/",20220208,"2022-02-08T03:05:00","/Date(1644289500000+0000)/",20220208,73850,"Big Air Shougang",NA,3647,"Beijing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
221,3,"Freestyle Skiing","FRS","0;2;5;6;8;13;16;17;18;19;26;103;106;144;145;149;151;153;154;157;158;159;160;161;211;219;23062",20220209,FALSE,"2022-02-09T11:00:00","2022-02-09T03:00:00","2022-02-09T11:00:00","2022-02-09T03:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1961083,2413262,"Final",2,2,FALSE,1961083,"Big Air",2413262,NA,";5;6;145;153;154;159;","Finished","FINISHED","FRSMBA----------------FNL---------",NA,NA,NA,"https://stream.nbcolympics.com/freestyle-skiing-freeskiing-big-air-mens-final",221,3,"Freestyle Skiing","FRS",886,"Men's Big Air","Men's Big Air",15943,1,"Big Air","BA",NA,1,"Men","M","2022-02-09T11:00:00","/Date(1644404400000+0000)/",20220209,"2022-02-09T03:00:00","/Date(1644375600000+0000)/",20220209,"2022-02-09T12:08:00","/Date(1644408480000+0000)/",20220209,"2022-02-09T04:08:00","/Date(1644379680000+0000)/",20220209,73850,"Big Air Shougang",NA,3647,"Beijing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
