"SportId","SportTypeId","SportName","SportShort","SportParticipatingNocidList","DateListDateLocal","DateListLiveWindowDate","CTimeFirstEventLocal","CTimeFirstEventUtc","CTimeLastEventLocal","CTimeLastEventUtc","BTimeUnknown","BScheduled","BMatchupComplete","BMatchupPartial","BStartList","BInProgress","BFinished","BLiveWindow","BDelayed","BPostponed","BCancelled","BRescheduled","NEventMatchId","NMatchId","CMatch","NMatchNr","NMatchLevel","BKnockoutMatch","NContainerMatchId","CContainerMatch","NNavigationMatchId","Match","CParticipatingNocidList","CScheduleStatus","COdfScheduleStatus","CRscCode","NBdfStartTime","CBdfStartTime","NBdfVideoSessionId","CClientStreamUrl","SportId_2","SportTypeId_2","SportName_2","SportShort_2","GenderEventId","GenderEventName","GenderEventShort","EventId","EventTypeId","EventName","EventShort","EventSort","GenderId","GenderName","GenderShort","DateTimesLocal","DateTimesLocal_2","DateTimesLocal_3","DateTimesUtc","DateTimesUtc_2","DateTimesUtc_3","DateTimesLocal_4","DateTimesLocal_5","DateTimesLocal_6","DateTimesUtc_4","DateTimesUtc_5","DateTimesUtc_6","VenueId","VenueName","VenueShort","LocationId","LocationName","LocationShort","CountryId","CountryName","CountryShort","MedalsToBeAwardedGold","MedalsToBeAwardedSilver","MedalsToBeAwardedBronze"
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220204,FALSE,"2022-02-04T09:55:00","2022-02-04T01:55:00","2022-02-04T09:55:00","2022-02-04T01:55:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939313,2412550,"Qualification - Men's Short Program",1,6,FALSE,2412544,"Qualification",2412550,NA,";2;5;6;17;18;26;159;163;23062;","Finished","FINISHED","FSKXTEAM--------------QUAL0001MN--",NA,NA,172,"https://stream.nbcolympics.com/figure-skating-team-event-day-1",217,3,"Figure Skating","FSK",6025,"Team Event","Team Event",12319,4,"Team Event","Team",NA,4,"Mixed","X","2022-02-04T09:55:00","/Date(1643968500000+0000)/",20220204,"2022-02-04T01:55:00","/Date(1643939700000+0000)/",20220204,"2022-02-04T11:08:30","/Date(1643972910000+0000)/",20220204,"2022-02-04T03:08:30","/Date(1643944110000+0000)/",20220204,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220204,FALSE,"2022-02-04T11:35:00","2022-02-04T03:35:00","2022-02-04T11:35:00","2022-02-04T03:35:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939313,2412547,"Qualification - Rhythm Dance",2,6,FALSE,2412544,"Qualification",2412547,NA,";2;5;6;13;17;18;26;159;163;23062;","Finished","FINISHED","FSKXTEAM--------------QUAL0004DC--",NA,NA,172,"https://stream.nbcolympics.com/figure-skating-team-event-day-1",217,3,"Figure Skating","FSK",6025,"Team Event","Team Event",12319,4,"Team Event","Team",NA,4,"Mixed","X","2022-02-04T11:35:00","/Date(1643974500000+0000)/",20220204,"2022-02-04T03:35:00","/Date(1643945700000+0000)/",20220204,"2022-02-04T12:54:40","/Date(1643979280000+0000)/",20220204,"2022-02-04T04:54:40","/Date(1643950480000+0000)/",20220204,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220204,FALSE,"2022-02-04T13:15:00","2022-02-04T05:15:00","2022-02-04T13:15:00","2022-02-04T05:15:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939313,2412551,"Qualification - Pairs' Short Program",3,6,FALSE,2412544,"Qualification",2412551,NA,";5;6;13;17;18;26;159;163;23062;","Finished","FINISHED","FSKXTEAM--------------QUAL0003PR--",NA,NA,172,"https://stream.nbcolympics.com/figure-skating-team-event-day-1",217,3,"Figure Skating","FSK",6025,"Team Event","Team Event",12319,4,"Team Event","Team",NA,4,"Mixed","X","2022-02-04T13:15:00","/Date(1643980500000+0000)/",20220204,"2022-02-04T05:15:00","/Date(1643951700000+0000)/",20220204,"2022-02-04T14:48:30","/Date(1643986110000+0000)/",20220204,"2022-02-04T06:48:30","/Date(1643957310000+0000)/",20220204,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220206,FALSE,"2022-02-06T09:30:00","2022-02-06T01:30:00","2022-02-06T09:30:00","2022-02-06T01:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939313,2412546,"Qualification - Women's Short Program",4,6,FALSE,2412544,"Qualification",2412546,NA,";2;5;6;13;17;18;26;159;163;23062;","Finished","FINISHED","FSKXTEAM--------------QUAL0002LD--",NA,NA,173,"https://stream.nbcolympics.com/figure-skating-team-event-day-2",217,3,"Figure Skating","FSK",6025,"Team Event","Team Event",12319,4,"Team Event","Team",NA,4,"Mixed","X","2022-02-06T09:30:00","/Date(1644139800000+0000)/",20220206,"2022-02-06T01:30:00","/Date(1644111000000+0000)/",20220206,"2022-02-06T10:50:00","/Date(1644144600000+0000)/",20220206,"2022-02-06T02:50:00","/Date(1644115800000+0000)/",20220206,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220206,FALSE,"2022-02-06T11:50:00","2022-02-06T03:50:00","2022-02-06T11:50:00","2022-02-06T03:50:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939313,2412548,"Final - Men's Free Skate",1,2,FALSE,2412545,"Final",2412548,NA,";5;18;26;159;23062;","Finished","FINISHED","FSKXTEAM--------------FNL-0001MN--",NA,NA,173,"https://stream.nbcolympics.com/figure-skating-team-event-day-2",217,3,"Figure Skating","FSK",6025,"Team Event","Team Event",12319,4,"Team Event","Team",NA,4,"Mixed","X","2022-02-06T11:50:00","/Date(1644148200000+0000)/",20220206,"2022-02-06T03:50:00","/Date(1644119400000+0000)/",20220206,"2022-02-06T12:36:40","/Date(1644151000000+0000)/",20220206,"2022-02-06T04:36:40","/Date(1644122200000+0000)/",20220206,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220207,FALSE,"2022-02-07T09:15:00","2022-02-07T01:15:00","2022-02-07T09:15:00","2022-02-07T01:15:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939313,2412553,"Final - Pairs' Free Skate",2,2,FALSE,2412545,"Final",2412553,NA,";5;18;26;159;23062;","Finished","FINISHED","FSKXTEAM--------------FNL-0003PR--",NA,NA,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3",217,3,"Figure Skating","FSK",6025,"Team Event","Team Event",12319,4,"Team Event","Team",NA,4,"Mixed","X","2022-02-07T09:15:00","/Date(1644225300000+0000)/",20220207,"2022-02-07T01:15:00","/Date(1644196500000+0000)/",20220207,"2022-02-07T10:09:10","/Date(1644228550000+0000)/",20220207,"2022-02-07T02:09:10","/Date(1644199750000+0000)/",20220207,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220207,FALSE,"2022-02-07T10:30:00","2022-02-07T02:30:00","2022-02-07T10:30:00","2022-02-07T02:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939313,2412549,"Final - Free Dance",3,2,FALSE,2412545,"Final",2412549,NA,";5;18;26;159;23062;","Finished","FINISHED","FSKXTEAM--------------FNL-0004DC--",NA,NA,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3",217,3,"Figure Skating","FSK",6025,"Team Event","Team Event",12319,4,"Team Event","Team",NA,4,"Mixed","X","2022-02-07T10:30:00","/Date(1644229800000+0000)/",20220207,"2022-02-07T02:30:00","/Date(1644201000000+0000)/",20220207,"2022-02-07T11:15:40","/Date(1644232540000+0000)/",20220207,"2022-02-07T03:15:40","/Date(1644203740000+0000)/",20220207,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220207,FALSE,"2022-02-07T11:35:00","2022-02-07T03:35:00","2022-02-07T11:35:00","2022-02-07T03:35:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939313,2412552,"Final - Women's Free Skate",4,2,FALSE,2412545,"Final",2412552,NA,";5;18;26;159;23062;","Finished","FINISHED","FSKXTEAM--------------FNL-0002LD--",NA,NA,174,"https://stream.nbcolympics.com/figure-skating-team-event-day-3",217,3,"Figure Skating","FSK",6025,"Team Event","Team Event",12319,4,"Team Event","Team",NA,4,"Mixed","X","2022-02-07T11:35:00","/Date(1644233700000+0000)/",20220207,"2022-02-07T03:35:00","/Date(1644204900000+0000)/",20220207,"2022-02-07T12:21:40","/Date(1644236500000+0000)/",20220207,"2022-02-07T04:21:40","/Date(1644207700000+0000)/",20220207,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220208,FALSE,"2022-02-08T09:15:00","2022-02-08T01:15:00","2022-02-08T09:15:00","2022-02-08T01:15:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939314,2412556,"Short Program",1,25,FALSE,1939314,"Singles",2412556,NA,";5;6;8;9;13;17;18;26;29;103;106;144;149;154;156;157;159;163;214;23062;","Finished","FINISHED","FSKMSINGLES-----------QUAL--------",NA,NA,175,"https://stream.nbcolympics.com/figure-skating-mens-short-program",217,3,"Figure Skating","FSK",7712,"Men's Singles","Men's Singles",10072,1,"Singles","S",NA,1,"Men","M","2022-02-08T09:15:00","/Date(1644311700000+0000)/",20220208,"2022-02-08T01:15:00","/Date(1644282900000+0000)/",20220208,"2022-02-08T13:30:00","/Date(1644327000000+0000)/",20220208,"2022-02-08T05:30:00","/Date(1644298200000+0000)/",20220208,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
217,3,"Figure Skating","FSK","1;2;5;6;7;8;9;13;17;18;26;28;29;103;106;144;145;147;148;149;150;151;154;156;157;159;161;163;211;213;214;23062",20220210,FALSE,"2022-02-10T09:30:00","2022-02-10T01:30:00","2022-02-10T09:30:00","2022-02-10T01:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939314,2412557,"Free Skate",2,2,FALSE,1939314,"Singles",2412557,NA,";5;6;9;13;18;26;103;106;144;149;154;156;157;159;163;214;23062;","Finished","FINISHED","FSKMSINGLES-----------FNL---------",NA,NA,176,"https://stream.nbcolympics.com/figure-skating-mens-free-skate",217,3,"Figure Skating","FSK",7712,"Men's Singles","Men's Singles",10072,1,"Singles","S",NA,1,"Men","M","2022-02-10T09:30:00","/Date(1644485400000+0000)/",20220210,"2022-02-10T01:30:00","/Date(1644456600000+0000)/",20220210,"2022-02-10T13:27:00","/Date(1644499620000+0000)/",20220210,"2022-02-10T05:27:00","/Date(1644470820000+0000)/",20220210,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
