"SportId","SportTypeId","SportName","SportShort","SportParticipatingNocidList","DateListDateLocal","DateListLiveWindowDate","CTimeFirstEventLocal","CTimeFirstEventUtc","CTimeLastEventLocal","CTimeLastEventUtc","BTimeUnknown","BScheduled","BMatchupComplete","BMatchupPartial","BStartList","BInProgress","BFinished","BLiveWindow","BDelayed","BPostponed","BCancelled","BRescheduled","NEventMatchId","NMatchId","CMatch","NMatchNr","NMatchLevel","BKnockoutMatch","NContainerMatchId","CContainerMatch","NNavigationMatchId","CParticipatingNocidList","CScheduleStatus","COdfScheduleStatus","CRscCode","NBdfStartTime","CBdfStartTime","NBdfVideoSessionId","CClientStreamUrl","SportId_2","SportTypeId_2","SportName_2","SportShort_2","GenderEventId","GenderEventName","GenderEventShort","EventId","EventTypeId","EventName","EventShort","EventSort","GenderId","GenderName","GenderShort","DateTimesLocal","DateTimesLocal_2","DateTimesLocal_3","DateTimesUtc","DateTimesUtc_2","DateTimesUtc_3","DateTimesLocal_4","DateTimesLocal_5","DateTimesLocal_6","DateTimesUtc_4","DateTimesUtc_5","DateTimesUtc_6","VenueId","VenueName","VenueShort","LocationId","LocationName","LocationShort","CountryId","CountryName","CountryShort","MatchId","MatchKnockoutMatchName","MatchWinner","MatchResultSuffix","MatchBye","MatchBdfStartTime","MatchBdfStartTime_2","MatchPersonId","MatchTeamId","MatchName","MatchShort","MatchSeedNr","MatchNocid","MatchNocGeoId","MatchNoc","MatchNocShort","MatchPerson1Id","MatchPerson1","MatchPerson1Short","MatchPerson1FirstName","MatchPerson1LastName","MatchPerson2Id","MatchPerson2","MatchPerson2Short","MatchPerson2FirstName","MatchPerson2LastName","MatchParticipantTypeId","MatchResult","MatchResult_2","MatchPeriodResult1","MatchPeriodResult2","MatchPeriodResult3","MatchPeriodResult4","MatchPeriodResult5","MatchPeriodResult6","MatchPeriodResult7","MatchPersonId_2","MatchTeamId_2","MatchName_2","MatchShort_2","MatchSeedNr_2","MatchNocid_2","MatchNocGeoId_2","MatchNoc_2","MatchNocShort_2","MatchPerson1Id_2","MatchPerson1_2","MatchPerson1Short_2","MatchPerson1FirstName_2","MatchPerson1LastName_2","MatchPerson2Id_2","MatchPerson2_2","MatchPerson2Short_2","MatchPerson2FirstName_2","MatchPerson2LastName_2","MatchParticipantTypeId_2","MatchResult_3","MatchResult_4","MatchPeriodResult1_2","MatchPeriodResult2_2","MatchPeriodResult3_2","MatchPeriodResult4_2","MatchPeriodResult5_2","MatchPeriodResult6_2","MatchPeriodResult7_2","MedalsToBeAwardedGold","MedalsToBeAwardedSilver","MedalsToBeAwardedBronze"
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T09:05:00","2022-02-15T01:05:00","2022-02-15T09:05:00","2022-02-15T01:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";153;23062;","Finished","FINISHED","CURMTEAM4-------------PREL000901--",NA,NA,134,"https://stream.nbcolympics.com/curling-mens-round-robin-9-a",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-15T09:05:00","/Date(1644915900000+0000)/",20220215,"2022-02-15T01:05:00","/Date(1644887100000+0000)/",20220215,"2022-02-15T11:25:49.397","/Date(1644924349397+0000)/",20220215,"2022-02-15T03:25:49.397","/Date(1644895549397+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746282,NA,2,NA,FALSE,NA,NA,0,64183,"ROC","ROC",NA,23062,73035,"ROC","ROC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,"5",0,1,0,0,2,0,2,0,184,"Norway","NOR",NA,153,2221,"Norway","NOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,"12",3,0,1,4,0,1,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T09:05:00","2022-02-15T01:05:00","2022-02-15T09:05:00","2022-02-15T01:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";152;154;","Finished","FINISHED","CURMTEAM4-------------PREL000904--",NA,NA,137,"https://stream.nbcolympics.com/curling-mens-round-robin-9-d",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-15T09:05:00","/Date(1644915900000+0000)/",20220215,"2022-02-15T01:05:00","/Date(1644887100000+0000)/",20220215,"2022-02-15T11:28:44.667","/Date(1644924524667+0000)/",20220215,"2022-02-15T03:28:44.667","/Date(1644895724667+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746242,NA,1,NA,FALSE,NA,NA,0,445,"Sweden","SWE",NA,154,2222,"Sweden","SWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,"8",0,1,0,1,0,3,0,0,159,"Denmark","DEN",NA,152,2220,"Denmark","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"3",0,0,1,0,1,0,1,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T09:05:00","2022-02-15T01:05:00","2022-02-15T09:05:00","2022-02-15T01:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";5;149;","Finished","FINISHED","CURMTEAM4-------------PREL000903--",NA,NA,136,"https://stream.nbcolympics.com/curling-mens-round-robin-9-c",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-15T09:05:00","/Date(1644915900000+0000)/",20220215,"2022-02-15T01:05:00","/Date(1644887100000+0000)/",20220215,"2022-02-15T11:44:23.090","/Date(1644925463090+0000)/",20220215,"2022-02-15T03:44:23.090","/Date(1644896663090+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746275,NA,2,NA,FALSE,NA,NA,0,30,"Switzerland","SUI",NA,149,2213,"Switzerland","SUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"4",1,0,0,1,0,2,0,0,781,"United States","USA",NA,5,2209,"United States","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,"7",0,2,0,0,1,0,2,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T09:05:00","2022-02-15T01:05:00","2022-02-15T09:05:00","2022-02-15T01:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";26;159;","Finished","FINISHED","CURMTEAM4-------------PREL000902--",NA,NA,135,"https://stream.nbcolympics.com/curling-mens-round-robin-9-b",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-15T09:05:00","/Date(1644915900000+0000)/",20220215,"2022-02-15T01:05:00","/Date(1644887100000+0000)/",20220215,"2022-02-15T11:50:09.760","/Date(1644925809760+0000)/",20220215,"2022-02-15T03:50:09.760","/Date(1644897009760+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746278,NA,1,NA,FALSE,NA,NA,0,566,"Canada","CAN",NA,159,2231,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,"10",0,2,0,2,0,2,0,0,1156,"China","CHN",NA,26,2770,"China","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,"8",1,0,2,0,2,0,1,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T14:05:00","2022-02-15T06:05:00","2022-02-15T14:05:00","2022-02-15T06:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220274,248551,"Round-Robin",1,6,FALSE,220274,"Team",248551,";152;154;","Finished","FINISHED","CURWTEAM4-------------PREL000902--",NA,NA,139,"https://stream.nbcolympics.com/curling-womens-round-robin-9-b",212,1,"Curling","CUR",9672,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-15T14:05:00","/Date(1644933900000+0000)/",20220215,"2022-02-15T06:05:00","/Date(1644905100000+0000)/",20220215,"2022-02-15T15:58:17.083","/Date(1644940697083+0000)/",20220215,"2022-02-15T07:58:17.083","/Date(1644911897083+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746294,NA,1,NA,FALSE,NA,NA,0,386,"Sweden","SWE",NA,154,2222,"Sweden","SWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,"9",0,2,3,0,3,0,1,0,197,"Denmark","DEN",NA,152,2220,"Denmark","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"3",1,0,0,1,0,1,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T14:05:00","2022-02-15T06:05:00","2022-02-15T14:05:00","2022-02-15T06:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220274,248551,"Round-Robin",1,6,FALSE,220274,"Team",248551,";18;211;","Finished","FINISHED","CURWTEAM4-------------PREL000904--",NA,NA,141,"https://stream.nbcolympics.com/curling-womens-round-robin-9-d",212,1,"Curling","CUR",9672,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-15T14:05:00","/Date(1644933900000+0000)/",20220215,"2022-02-15T06:05:00","/Date(1644905100000+0000)/",20220215,"2022-02-15T16:17:46","/Date(1644941866000+0000)/",20220215,"2022-02-15T08:17:46","/Date(1644913066000+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746319,NA,1,NA,FALSE,NA,NA,0,602,"Great Britain","GBR",NA,211,4058,"Great Britain","GBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,"10",3,0,3,0,1,0,1,0,89,"Japan","JPN",NA,18,2241,"Japan","JPN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"4",0,1,0,2,0,1,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T14:05:00","2022-02-15T06:05:00","2022-02-15T14:05:00","2022-02-15T06:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220274,248551,"Round-Robin",1,6,FALSE,220274,"Team",248551,";26;23062;","Finished","FINISHED","CURWTEAM4-------------PREL000901--",NA,NA,138,"https://stream.nbcolympics.com/curling-womens-round-robin-9-a",212,1,"Curling","CUR",9672,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-15T14:05:00","/Date(1644933900000+0000)/",20220215,"2022-02-15T06:05:00","/Date(1644905100000+0000)/",20220215,"2022-02-15T16:32:53.670","/Date(1644942773670+0000)/",20220215,"2022-02-15T08:32:53.670","/Date(1644913973670+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746317,NA,2,NA,FALSE,NA,NA,0,1157,"China","CHN",NA,26,2770,"China","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,"5",2,0,0,2,0,1,0,0,64184,"ROC","ROC",NA,23062,73035,"ROC","ROC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,"11",0,1,1,0,4,0,3,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T14:05:00","2022-02-15T06:05:00","2022-02-15T14:05:00","2022-02-15T06:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220274,248551,"Round-Robin",1,6,FALSE,220274,"Team",248551,";5;149;","Finished","FINISHED","CURWTEAM4-------------PREL000903--",NA,NA,140,"https://stream.nbcolympics.com/curling-womens-round-robin-9-c",212,1,"Curling","CUR",9672,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-15T14:05:00","/Date(1644933900000+0000)/",20220215,"2022-02-15T06:05:00","/Date(1644905100000+0000)/",20220215,"2022-02-15T16:50:09.190","/Date(1644943809190+0000)/",20220215,"2022-02-15T08:50:09.190","/Date(1644915009190+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746298,NA,2,NA,FALSE,NA,NA,0,811,"United States","USA",NA,5,2209,"United States","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",1,0,1,1,0,1,0,0,52,"Switzerland","SUI",NA,149,2213,"Switzerland","SUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,"9",0,2,0,0,1,0,1,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T20:05:00","2022-02-15T12:05:00","2022-02-15T20:05:00","2022-02-15T12:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";5;6;","Finished","FINISHED","CURMTEAM4-------------PREL001002--",NA,NA,143,"https://stream.nbcolympics.com/curling-mens-round-robin-10-b",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-15T20:05:00","/Date(1644955500000+0000)/",20220215,"2022-02-15T12:05:00","/Date(1644926700000+0000)/",20220215,"2022-02-15T22:22:25.827","/Date(1644963745827+0000)/",20220215,"2022-02-15T14:22:25.827","/Date(1644934945827+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746240,NA,1,NA,FALSE,NA,NA,0,348,"Italy","ITA",NA,6,2210,"Italy","ITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,"10",1,0,2,0,2,0,1,0,781,"United States","USA",NA,5,2209,"United States","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"4",0,2,0,1,0,1,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T20:05:00","2022-02-15T12:05:00","2022-02-15T20:05:00","2022-02-15T12:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";26;153;","Finished","FINISHED","CURMTEAM4-------------PREL001003--",NA,NA,144,"https://stream.nbcolympics.com/curling-mens-round-robin-10-c",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-15T20:05:00","/Date(1644955500000+0000)/",20220215,"2022-02-15T12:05:00","/Date(1644926700000+0000)/",20220215,"2022-02-15T22:44:46.067","/Date(1644965086067+0000)/",20220215,"2022-02-15T14:44:46.067","/Date(1644936286067+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746283,NA,2,NA,FALSE,NA,NA,0,184,"Norway","NOR",NA,153,2221,"Norway","NOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",0,1,0,2,0,0,1,0,1156,"China","CHN",NA,26,2770,"China","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,"8",1,0,2,0,0,1,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T20:05:00","2022-02-15T12:05:00","2022-02-15T20:05:00","2022-02-15T12:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";154;211;","Finished","FINISHED","CURMTEAM4-------------PREL001001--",NA,NA,142,"https://stream.nbcolympics.com/curling-mens-round-robin-10-a",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-15T20:05:00","/Date(1644955500000+0000)/",20220215,"2022-02-15T12:05:00","/Date(1644926700000+0000)/",20220215,"2022-02-15T22:48:06.037","/Date(1644965286037+0000)/",20220215,"2022-02-15T14:48:06.037","/Date(1644936486037+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746279,NA,2,NA,FALSE,NA,NA,0,445,"Sweden","SWE",NA,154,2222,"Sweden","SWE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",0,0,1,0,1,0,1,0,573,"Great Britain","GBR",NA,211,4058,"Great Britain","GBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,"7",1,2,0,1,0,1,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220215,FALSE,"2022-02-15T20:05:00","2022-02-15T12:05:00","2022-02-15T20:05:00","2022-02-15T12:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";159;23062;","Finished","FINISHED","CURMTEAM4-------------PREL001004--",NA,NA,145,"https://stream.nbcolympics.com/curling-mens-round-robin-10-d",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-15T20:05:00","/Date(1644955500000+0000)/",20220215,"2022-02-15T12:05:00","/Date(1644926700000+0000)/",20220215,"2022-02-15T23:11:41.583","/Date(1644966701583+0000)/",20220215,"2022-02-15T15:11:41.583","/Date(1644937901583+0000)/",20220215,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746234,NA,1,NA,FALSE,NA,NA,0,64183,"ROC","ROC",NA,23062,73035,"ROC","ROC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,"7",0,1,1,1,0,1,0,0,566,"Canada","CAN",NA,159,2231,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",1,0,0,0,1,0,1,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220216,FALSE,"2022-02-16T09:05:00","2022-02-16T01:05:00","2022-02-16T09:05:00","2022-02-16T01:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220274,248551,"Round-Robin",1,6,FALSE,220274,"Team",248551,";5;159;","Finished","FINISHED","CURWTEAM4-------------PREL001001--",NA,NA,146,"https://stream.nbcolympics.com/curling-womens-round-robin-10-a",212,1,"Curling","CUR",9672,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-16T09:05:00","/Date(1645002300000+0000)/",20220216,"2022-02-16T01:05:00","/Date(1644973500000+0000)/",20220216,"2022-02-16T11:43:23.180","/Date(1645011803180+0000)/",20220216,"2022-02-16T03:43:23.180","/Date(1644983003180+0000)/",20220216,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746329,NA,1,NA,FALSE,NA,NA,0,594,"Canada","CAN",NA,159,2231,"Canada","CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,"7",0,2,2,0,0,1,1,0,811,"United States","USA",NA,5,2209,"United States","USA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",1,0,0,1,1,0,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220216,FALSE,"2022-02-16T09:05:00","2022-02-16T01:05:00","2022-02-16T09:05:00","2022-02-16T01:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220274,248551,"Round-Robin",1,6,FALSE,220274,"Team",248551,";26;211;","Finished","FINISHED","CURWTEAM4-------------PREL001003--",NA,NA,148,"https://stream.nbcolympics.com/curling-womens-round-robin-10-c",212,1,"Curling","CUR",9672,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-16T09:05:00","/Date(1645002300000+0000)/",20220216,"2022-02-16T01:05:00","/Date(1644973500000+0000)/",20220216,"2022-02-16T11:49:17.833","/Date(1645012157833+0000)/",20220216,"2022-02-16T03:49:17.833","/Date(1644983357833+0000)/",20220216,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746286,NA,1,NA,FALSE,NA,NA,0,1157,"China","CHN",NA,26,2770,"China","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,"8",0,0,1,0,1,0,2,0,602,"Great Britain","GBR",NA,211,4058,"Great Britain","GBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"4",1,0,0,1,0,1,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220216,FALSE,"2022-02-16T09:05:00","2022-02-16T01:05:00","2022-02-16T09:05:00","2022-02-16T01:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220274,248551,"Round-Robin",1,6,FALSE,220274,"Team",248551,";106;149;","Finished","FINISHED","CURWTEAM4-------------PREL001002--",NA,NA,147,"https://stream.nbcolympics.com/curling-womens-round-robin-10-b",212,1,"Curling","CUR",9672,"Women's Tournament","Women's Tournament",0,4,"Team","Team",NA,2,"Women","W","2022-02-16T09:05:00","/Date(1645002300000+0000)/",20220216,"2022-02-16T01:05:00","/Date(1644973500000+0000)/",20220216,"2022-02-16T11:54:15.300","/Date(1645012455300+0000)/",20220216,"2022-02-16T03:54:15.300","/Date(1644983655300+0000)/",20220216,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746328,NA,1,NA,FALSE,NA,NA,0,52,"Switzerland","SUI",NA,149,2213,"Switzerland","SUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,"8",0,0,1,0,3,0,0,0,921,"South Korea","KOR",NA,106,4391,"South Korea","KOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,"4",0,1,0,1,0,1,1,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220216,FALSE,"2022-02-16T14:05:00","2022-02-16T06:05:00","2022-02-16T14:05:00","2022-02-16T06:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";6;152;","Finished","FINISHED","CURMTEAM4-------------PREL001103--",NA,NA,151,"https://stream.nbcolympics.com/curling-mens-round-robin-11-c",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-16T14:05:00","/Date(1645020300000+0000)/",20220216,"2022-02-16T06:05:00","/Date(1644991500000+0000)/",20220216,"2022-02-16T16:00:52.430","/Date(1645027252430+0000)/",20220216,"2022-02-16T08:00:52.430","/Date(1644998452430+0000)/",20220216,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746269,NA,1,NA,FALSE,NA,NA,0,348,"Italy","ITA",NA,6,2210,"Italy","ITA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,"10",0,2,2,1,0,4,1,0,159,"Denmark","DEN",NA,152,2220,"Denmark","DEN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,"3",2,0,0,0,1,0,0,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220216,FALSE,"2022-02-16T14:05:00","2022-02-16T06:05:00","2022-02-16T14:05:00","2022-02-16T06:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";26;149;","Finished","FINISHED","CURMTEAM4-------------PREL001101--",NA,NA,149,"https://stream.nbcolympics.com/curling-mens-round-robin-11-a",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-16T14:05:00","/Date(1645020300000+0000)/",20220216,"2022-02-16T06:05:00","/Date(1644991500000+0000)/",20220216,"2022-02-16T16:48:44.350","/Date(1645030124350+0000)/",20220216,"2022-02-16T08:48:44.350","/Date(1645001324350+0000)/",20220216,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746238,NA,1,NA,FALSE,NA,NA,0,1156,"China","CHN",NA,26,2770,"China","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",0,0,1,0,2,0,0,0,30,"Switzerland","SUI",NA,149,2213,"Switzerland","SUI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,"5",0,2,0,1,0,0,1,FALSE,FALSE,FALSE
212,1,"Curling","CUR","5;6;17;18;26;106;149;152;153;154;157;159;211;23062",20220216,FALSE,"2022-02-16T14:05:00","2022-02-16T06:05:00","2022-02-16T14:05:00","2022-02-16T06:05:00",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,220273,248540,"Round-Robin",1,6,FALSE,220273,"Team",248540,";211;23062;","Finished","FINISHED","CURMTEAM4-------------PREL001102--",NA,NA,150,"https://stream.nbcolympics.com/curling-mens-round-robin-11-b",212,1,"Curling","CUR",9605,"Men's Tournament","Men's Tournament",0,4,"Team","Team",NA,1,"Men","M","2022-02-16T14:05:00","/Date(1645020300000+0000)/",20220216,"2022-02-16T06:05:00","/Date(1644991500000+0000)/",20220216,"2022-02-16T16:49:17.943","/Date(1645030157943+0000)/",20220216,"2022-02-16T08:49:17.943","/Date(1645001357943+0000)/",20220216,41394,"National Aquatics Center",NA,3647,"Beijing",NA,2770,"China","CHN",746239,NA,1,NA,FALSE,NA,NA,0,573,"Great Britain","GBR",NA,211,4058,"Great Britain","GBR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,"8",3,0,1,1,0,1,0,0,64183,"ROC","ROC",NA,23062,73035,"ROC","ROC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,"6",0,1,0,0,1,0,2,FALSE,FALSE,FALSE
