"SportId","SportTypeId","SportName","SportShort","SportParticipatingNocidList","DateListDateLocal","DateListLiveWindowDate","CTimeFirstEventLocal","CTimeFirstEventUtc","CTimeLastEventLocal","CTimeLastEventUtc","BTimeUnknown","BScheduled","BMatchupComplete","BMatchupPartial","BStartList","BInProgress","BFinished","BLiveWindow","BDelayed","BPostponed","BCancelled","BRescheduled","NEventMatchId","NMatchId","CMatch","NMatchNr","NMatchLevel","BKnockoutMatch","NContainerMatchId","CContainerMatch","NNavigationMatchId","Match","CParticipatingNocidList","CScheduleStatus","COdfScheduleStatus","CRscCode","NBdfStartTime","CBdfStartTime","NBdfVideoSessionId","CClientStreamUrl","SportId_2","SportTypeId_2","SportName_2","SportShort_2","GenderEventId","GenderEventName","GenderEventShort","EventId","EventTypeId","EventName","EventShort","EventSort","GenderId","GenderName","GenderShort","DateTimesLocal","DateTimesLocal_2","DateTimesLocal_3","DateTimesUtc","DateTimesUtc_2","DateTimesUtc_3","DateTimesLocal_4","DateTimesLocal_5","DateTimesLocal_6","DateTimesUtc_4","DateTimesUtc_5","DateTimesUtc_6","VenueId","VenueName","VenueShort","LocationId","LocationName","LocationShort","CountryId","CountryName","CountryShort","MedalsToBeAwardedGold","MedalsToBeAwardedSilver","MedalsToBeAwardedBronze"
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220205,FALSE,"2022-02-05T17:00:00","2022-02-05T09:00:00","2022-02-05T17:00:00","2022-02-05T09:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937891,1937891,NA,NA,NA,FALSE,1937891,"4 x 6km Relay",1937891,NA,";2;5;6;8;13;14;17;18;26;30;103;144;148;149;151;153;154;159;161;23062;","Finished","FINISHED","BTHXRELAY4------------FNL-000100--",NA,NA,190,"https://stream.nbcolympics.com/biathlon-relay-mixed",218,3,"Biathlon","BTH",6489,"Mixed 4x6km Relay","Mixed 4x6km Relay",10784,4,"4 x 6km Relay","Relay",NA,4,"Mixed","X","2022-02-05T17:00:00","/Date(1644080400000+0000)/",20220205,"2022-02-05T09:00:00","/Date(1644051600000+0000)/",20220205,"2022-02-05T18:15:00","/Date(1644084900000+0000)/",20220205,"2022-02-05T10:15:00","/Date(1644056100000+0000)/",20220205,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220207,FALSE,"2022-02-07T17:00:00","2022-02-07T09:00:00","2022-02-07T17:00:00","2022-02-07T09:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937887,1937887,NA,NA,NA,FALSE,1937887,"15km Individual",1937887,NA,";2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;159;160;161;164;23062;","Finished","FINISHED","BTHW15KMIS------------FNL-000100--",NA,NA,191,"https://stream.nbcolympics.com/biathlon-individual-womens",218,3,"Biathlon","BTH",2747,"Women's 15km Individual","Women's 15km Individual",10080,1,"15km Individual","Individual",NA,2,"Women","W","2022-02-07T17:00:00","/Date(1644253200000+0000)/",20220207,"2022-02-07T09:00:00","/Date(1644224400000+0000)/",20220207,"2022-02-07T18:40:00","/Date(1644259200000+0000)/",20220207,"2022-02-07T10:40:00","/Date(1644230400000+0000)/",20220207,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220208,FALSE,"2022-02-08T16:30:00","2022-02-08T08:30:00","2022-02-08T16:30:00","2022-02-08T08:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937888,1937888,NA,NA,NA,FALSE,1937888,"20km Individual",1937888,NA,";2;5;6;7;8;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;153;154;158;159;160;161;164;23062;","Finished","FINISHED","BTHM20KMIS------------FNL-000100--",NA,NA,192,"https://stream.nbcolympics.com/biathlon-individual-mens",218,3,"Biathlon","BTH",6284,"Men's 20km Individual","Men's 20km Individual",10082,1,"20km Individual","Individual",NA,1,"Men","M","2022-02-08T16:30:00","/Date(1644337800000+0000)/",20220208,"2022-02-08T08:30:00","/Date(1644309000000+0000)/",20220208,"2022-02-08T18:15:00","/Date(1644344100000+0000)/",20220208,"2022-02-08T10:15:00","/Date(1644315300000+0000)/",20220208,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220211,FALSE,"2022-02-11T17:00:00","2022-02-11T09:00:00","2022-02-11T17:00:00","2022-02-11T09:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937883,1937883,NA,NA,NA,FALSE,1937883,"7.5km Sprint",1937883,NA,";2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;159;160;161;164;23062;","Finished","FINISHED","BTHW7.5KMSP-----------FNL-000100--",NA,NA,193,"https://stream.nbcolympics.com/biathlon-sprint-womens",218,3,"Biathlon","BTH",6148,"Women's 7.5km Sprint","Women's 7.5km Sprint",10085,1,"7.5km Sprint","7.5km SP",NA,2,"Women","W","2022-02-11T17:00:00","/Date(1644598800000+0000)/",20220211,"2022-02-11T09:00:00","/Date(1644570000000+0000)/",20220211,"2022-02-11T18:10:00","/Date(1644603000000+0000)/",20220211,"2022-02-11T10:10:00","/Date(1644574200000+0000)/",20220211,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220212,FALSE,"2022-02-12T17:00:00","2022-02-12T09:00:00","2022-02-12T17:00:00","2022-02-12T09:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937884,1937884,NA,NA,NA,FALSE,1937884,"10km Sprint",1937884,NA,";2;5;6;7;8;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;153;154;158;159;160;161;164;23062;","Finished","FINISHED","BTHM10KMSP------------FNL-000100--",NA,NA,194,"https://stream.nbcolympics.com/biathlon-sprint-mens",218,3,"Biathlon","BTH",2499,"Men's 10km Sprint","Men's 10km Sprint",10076,1,"10km Sprint","Sprint",NA,1,"Men","M","2022-02-12T17:00:00","/Date(1644685200000+0000)/",20220212,"2022-02-12T09:00:00","/Date(1644656400000+0000)/",20220212,"2022-02-12T18:15:00","/Date(1644689700000+0000)/",20220212,"2022-02-12T10:15:00","/Date(1644660900000+0000)/",20220212,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220213,FALSE,"2022-02-13T17:00:00","2022-02-13T09:00:00","2022-02-13T17:00:00","2022-02-13T09:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937885,1937885,NA,NA,NA,FALSE,1937885,"10km Pursuit",1937885,NA,";2;5;6;8;9;13;14;17;18;23;26;30;103;106;144;148;149;150;151;153;154;159;160;161;23062;","Finished","FINISHED","BTHW10KMPU------------FNL-000100--",NA,NA,195,"https://stream.nbcolympics.com/biathlon-pursuit-womens-mens",218,3,"Biathlon","BTH",3603,"Women's 10km Pursuit","Women's 10km Pursuit",10075,1,"10km Pursuit","Pursuit",NA,2,"Women","W","2022-02-13T17:00:00","/Date(1644771600000+0000)/",20220213,"2022-02-13T09:00:00","/Date(1644742800000+0000)/",20220213,"2022-02-13T17:40:00","/Date(1644774000000+0000)/",20220213,"2022-02-13T09:40:00","/Date(1644745200000+0000)/",20220213,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220213,FALSE,"2022-02-13T18:45:00","2022-02-13T10:45:00","2022-02-13T18:45:00","2022-02-13T10:45:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937886,1937886,NA,NA,NA,FALSE,1937886,"12.5km Pursuit",1937886,NA,";2;5;6;7;8;13;17;18;26;30;103;144;148;149;150;151;153;154;159;160;161;23062;","Finished","FINISHED","BTHM12.5KMPU----------FNL-000100--",NA,NA,195,"https://stream.nbcolympics.com/biathlon-pursuit-womens-mens",218,3,"Biathlon","BTH",5901,"Men's 12.5km Pursuit","Men's 12.5km Pursuit",10079,1,"12.5km Pursuit","Pursuit",NA,1,"Men","M","2022-02-13T18:45:00","/Date(1644777900000+0000)/",20220213,"2022-02-13T10:45:00","/Date(1644749100000+0000)/",20220213,"2022-02-13T19:25:00","/Date(1644780300000+0000)/",20220213,"2022-02-13T11:25:00","/Date(1644751500000+0000)/",20220213,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220215,FALSE,"2022-02-15T14:30:00","2022-02-15T06:30:00","2022-02-15T14:30:00","2022-02-15T06:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937893,1937893,NA,NA,NA,FALSE,1937893,"4 x 7.5km Relay",1937893,NA,";2;5;6;7;8;13;14;17;26;30;103;144;147;148;149;151;153;154;159;161;23062;","Finished","FINISHED","BTHM4X7.5KM-----------FNL-000100--",NA,NA,196,"https://stream.nbcolympics.com/biathlon-relay-mens",218,3,"Biathlon","BTH",6425,"Men's 4x7.5km Relay","Men's 4x7.5km Relay",10084,4,"4 x 7.5km Relay","Relay",NA,1,"Men","M","2022-02-15T14:30:00","/Date(1644935400000+0000)/",20220215,"2022-02-15T06:30:00","/Date(1644906600000+0000)/",20220215,"2022-02-15T15:45:00","/Date(1644939900000+0000)/",20220215,"2022-02-15T07:45:00","/Date(1644911100000+0000)/",20220215,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220216,FALSE,"2022-02-16T15:45:00","2022-02-16T07:45:00","2022-02-16T15:45:00","2022-02-16T07:45:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937892,1937892,NA,NA,NA,FALSE,1937892,"4 x 6km Relay",1937892,NA,";2;5;6;8;13;14;17;18;26;103;144;148;149;150;151;153;154;159;161;23062;","Finished","FINISHED","BTHW4X6KM-------------FNL-000100--",NA,NA,197,"https://stream.nbcolympics.com/biathlon-relay-womens",218,3,"Biathlon","BTH",6369,"Women's 4x6km Relay","Women's 4x6km Relay",10784,4,"4 x 6km Relay","Relay",NA,2,"Women","W","2022-02-16T15:45:00","/Date(1645026300000+0000)/",20220216,"2022-02-16T07:45:00","/Date(1644997500000+0000)/",20220216,"2022-02-16T17:00:00","/Date(1645030800000+0000)/",20220216,"2022-02-16T09:00:00","/Date(1645002000000+0000)/",20220216,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
218,3,"Biathlon","BTH","2;5;6;7;8;9;13;14;17;18;23;26;30;103;106;144;147;148;149;150;151;152;153;154;158;159;160;161;164;23062",20220218,FALSE,"2022-02-18T15:00:00","2022-02-18T07:00:00","2022-02-18T15:00:00","2022-02-18T07:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1937889,1937889,NA,NA,NA,FALSE,1937889,"12.5km Mass Start",1937889,NA,";2;5;6;13;14;17;23;103;144;149;150;151;153;154;23062;","Finished","FINISHED","BTHW12.5KMMS----------FNL-000100--",NA,NA,199,"https://stream.nbcolympics.com/biathlon-mass-start-womens",218,3,"Biathlon","BTH",1919,"Women's 12.5km Mass Start","Women's 12.5km Mass Start",10078,1,"12.5km Mass Start","Mass Start",NA,2,"Women","W","2022-02-18T15:00:00","/Date(1645196400000+0000)/",20220218,"2022-02-18T07:00:00","/Date(1645167600000+0000)/",20220218,"2022-02-18T15:45:00","/Date(1645199100000+0000)/",20220218,"2022-02-18T07:45:00","/Date(1645170300000+0000)/",20220218,73853,"Zhangjiakou Biathlon Centre",NA,25216,"Zhangjiakou",NA,2770,"China","CHN",TRUE,TRUE,TRUE
