"Sport.n_ID","Sport.n_TypeID","Sport.c_Name","Sport.c_Short","Sport.c_ParticipatingNOCIDList","DateList.n_DateLocal","DateList.b_LiveWindowDate","c_TimeFirstEventLocal","c_TimeFirstEventUTC","c_TimeLastEventLocal","c_TimeLastEventUTC","b_TimeUnknown","b_Scheduled","b_MatchupComplete","b_MatchupPartial","b_StartList","b_InProgress","b_Finished","b_LiveWindow","b_Delayed","b_Postponed","b_Cancelled","b_Rescheduled","n_EventMatchID","n_MatchID","c_Match","n_MatchNr","n_MatchLevel","b_KnockoutMatch","n_ContainerMatchID","c_ContainerMatch","n_NavigationMatchID","Match","c_ParticipatingNOCIDList","c_ScheduleStatus","c_ODF_ScheduleStatus","c_RSCCode","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","Sport.n_ID","Sport.n_TypeID","Sport.c_Name","Sport.c_Short","GenderEvent.n_ID","GenderEvent.c_Name","GenderEvent.c_Short","Event.n_ID","Event.n_TypeID","Event.c_Name","Event.c_Short","Event.n_Sort","Gender.n_ID","Gender.c_Name","Gender.c_Short","DateTimes.Start.c_Local","DateTimes.Start.d_Local","DateTimes.Start.n_Local","DateTimes.Start.c_UTC","DateTimes.Start.d_UTC","DateTimes.Start.n_UTC","DateTimes.End.c_Local","DateTimes.End.d_Local","DateTimes.End.n_Local","DateTimes.End.c_UTC","DateTimes.End.d_UTC","DateTimes.End.n_UTC","Venue.n_ID","Venue.c_Name","Venue.c_Short","Location.n_ID","Location.c_Name","Location.c_Short","Country.n_ID","Country.c_Name","Country.c_Short","MedalsToBeAwarded.b_Gold","MedalsToBeAwarded.b_Silver","MedalsToBeAwarded.b_Bronze"
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220205,FALSE,"2022-02-05T19:00:00","2022-02-05T11:00:00","2022-02-05T19:00:00","2022-02-05T11:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939948,2414277,"Heats",1,16,FALSE,1939948,"500m",2414277,NA,";1;5;6;17;18;26;28;89;106;144;147;150;159;211;23062;","Finished","FINISHED","STKW500M--------------HEAT--------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-mixed-team-relay-finals",302,3,"Short Track","STK",4870,"Women's 500m","Women's 500m",10136,1,"500m","500m",NA,2,"Women","W","2022-02-05T19:00:00","/Date(1644087600000+0000)/",20220205,"2022-02-05T11:00:00","/Date(1644058800000+0000)/",20220205,"2022-02-05T19:24:00","/Date(1644089040000+0000)/",20220205,"2022-02-05T11:24:00","/Date(1644060240000+0000)/",20220205,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220205,FALSE,"2022-02-05T19:38:00","2022-02-05T11:38:00","2022-02-05T19:38:00","2022-02-05T11:38:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939945,2413759,"Heats",1,16,FALSE,1939945,"1000m",2413759,NA,";1;5;6;9;18;26;28;29;33;106;144;147;157;159;160;211;23062;","Finished","FINISHED","STKM1000M-------------HEAT--------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-mixed-team-relay-finals",302,3,"Short Track","STK",4328,"Men's 1000m","Men's 1000m",10131,1,"1000m","1,000m",NA,1,"Men","M","2022-02-05T19:38:00","/Date(1644089880000+0000)/",20220205,"2022-02-05T11:38:00","/Date(1644061080000+0000)/",20220205,"2022-02-05T20:10:00","/Date(1644091800000+0000)/",20220205,"2022-02-05T12:10:00","/Date(1644063000000+0000)/",20220205,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220205,FALSE,"2022-02-05T20:32:00","2022-02-05T12:32:00","2022-02-05T20:32:00","2022-02-05T12:32:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939952,2414938,"Quarterfinals",1,9,FALSE,1939952,"2000m Relay",2414938,NA,";1;5;6;18;26;28;106;144;150;159;160;23062;","Finished","FINISHED","STKXRELAY4------------QFNL--------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-mixed-team-relay-finals",302,3,"Short Track","STK",10083,"Mixed Team Relay","Mixed Team Relay",12062,4,"2000m Relay","Relay",NA,4,"Mixed","X","2022-02-05T20:32:00","/Date(1644093120000+0000)/",20220205,"2022-02-05T12:32:00","/Date(1644064320000+0000)/",20220205,"2022-02-05T20:47:45","/Date(1644094065000+0000)/",20220205,"2022-02-05T12:47:45","/Date(1644065265000+0000)/",20220205,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220205,FALSE,"2022-02-05T21:00:00","2022-02-05T13:00:00","2022-02-05T21:00:00","2022-02-05T13:00:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939952,2414824,"Semifinals",2,8,FALSE,1939952,"2000m Relay",2414824,NA,";1;5;6;26;28;159;160;23062;","Finished","FINISHED","STKXRELAY4------------SFNL--------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-mixed-team-relay-finals",302,3,"Short Track","STK",10083,"Mixed Team Relay","Mixed Team Relay",12062,4,"2000m Relay","Relay",NA,4,"Mixed","X","2022-02-05T21:00:00","/Date(1644094800000+0000)/",20220205,"2022-02-05T13:00:00","/Date(1644066000000+0000)/",20220205,"2022-02-05T21:11:15","/Date(1644095475000+0000)/",20220205,"2022-02-05T13:11:15","/Date(1644066675000+0000)/",20220205,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220205,FALSE,"2022-02-05T21:25:00","2022-02-05T13:25:00","2022-02-05T21:25:00","2022-02-05T13:25:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939952,2414825,"Finals",3,2,FALSE,1939952,"2000m Relay",2414825,NA,";1;6;26;28;159;160;","Finished","FINISHED","STKXRELAY4------------FNL---------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-mixed-team-relay-finals",302,3,"Short Track","STK",10083,"Mixed Team Relay","Mixed Team Relay",12062,4,"2000m Relay","Relay",NA,4,"Mixed","X","2022-02-05T21:25:00","/Date(1644096300000+0000)/",20220205,"2022-02-05T13:25:00","/Date(1644067500000+0000)/",20220205,"2022-02-05T21:40:00","/Date(1644097200000+0000)/",20220205,"2022-02-05T13:40:00","/Date(1644068400000+0000)/",20220205,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220207,FALSE,"2022-02-07T19:30:00","2022-02-07T11:30:00","2022-02-07T19:30:00","2022-02-07T11:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939948,2414275,"Quarterfinals",2,14,FALSE,1939948,"500m",2414275,NA,";1;5;6;18;26;28;106;147;159;23062;","Finished","FINISHED","STKW500M--------------QFNL--------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-womens-500m-mens-1000m-finals",302,3,"Short Track","STK",4870,"Women's 500m","Women's 500m",10136,1,"500m","500m",NA,2,"Women","W","2022-02-07T19:30:00","/Date(1644262200000+0000)/",20220207,"2022-02-07T11:30:00","/Date(1644233400000+0000)/",20220207,"2022-02-07T19:42:00","/Date(1644262920000+0000)/",20220207,"2022-02-07T11:42:00","/Date(1644234120000+0000)/",20220207,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220207,FALSE,"2022-02-07T19:44:00","2022-02-07T11:44:00","2022-02-07T19:44:00","2022-02-07T11:44:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939945,2413757,"Quarterfinals",2,14,FALSE,1939945,"1000m",2413757,NA,";1;5;6;18;26;28;33;106;144;157;159;","Finished","FINISHED","STKM1000M-------------QFNL--------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-womens-500m-mens-1000m-finals",302,3,"Short Track","STK",4328,"Men's 1000m","Men's 1000m",10131,1,"1000m","1,000m",NA,1,"Men","M","2022-02-07T19:44:00","/Date(1644263040000+0000)/",20220207,"2022-02-07T11:44:00","/Date(1644234240000+0000)/",20220207,"2022-02-07T20:00:00","/Date(1644264000000+0000)/",20220207,"2022-02-07T12:00:00","/Date(1644235200000+0000)/",20220207,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220207,FALSE,"2022-02-07T20:23:00","2022-02-07T12:23:00","2022-02-07T20:23:00","2022-02-07T12:23:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939948,2414276,"Semifinals",3,8,FALSE,1939948,"500m",2414276,NA,";1;6;26;28;147;159;23062;","Finished","FINISHED","STKW500M--------------SFNL--------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-womens-500m-mens-1000m-finals",302,3,"Short Track","STK",4870,"Women's 500m","Women's 500m",10136,1,"500m","500m",NA,2,"Women","W","2022-02-07T20:23:00","/Date(1644265380000+0000)/",20220207,"2022-02-07T12:23:00","/Date(1644236580000+0000)/",20220207,"2022-02-07T20:29:00","/Date(1644265740000+0000)/",20220207,"2022-02-07T12:29:00","/Date(1644236940000+0000)/",20220207,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220207,FALSE,"2022-02-07T20:30:00","2022-02-07T12:30:00","2022-02-07T20:30:00","2022-02-07T12:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939945,2413758,"Semifinals",3,8,FALSE,1939945,"1000m",2413758,NA,";1;5;26;28;33;106;","Finished","FINISHED","STKM1000M-------------SFNL--------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-womens-500m-mens-1000m-finals",302,3,"Short Track","STK",4328,"Men's 1000m","Men's 1000m",10131,1,"1000m","1,000m",NA,1,"Men","M","2022-02-07T20:30:00","/Date(1644265800000+0000)/",20220207,"2022-02-07T12:30:00","/Date(1644237000000+0000)/",20220207,"2022-02-07T20:38:00","/Date(1644266280000+0000)/",20220207,"2022-02-07T12:38:00","/Date(1644237480000+0000)/",20220207,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
302,3,"Short Track","STK","1;2;5;6;9;13;17;18;26;28;29;33;38;89;106;144;147;150;157;159;160;211;23062",20220207,FALSE,"2022-02-07T20:50:00","2022-02-07T12:50:00","2022-02-07T20:50:00","2022-02-07T12:50:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939948,2414278,"Finals",4,2,FALSE,1939948,"500m",2414278,NA,";1;6;26;28;147;159;23062;","Finished","FINISHED","STKW500M--------------FNL---------",NA,NA,NA,"https://stream.nbcolympics.com/short-track-womens-500m-mens-1000m-finals",302,3,"Short Track","STK",4870,"Women's 500m","Women's 500m",10136,1,"500m","500m",NA,2,"Women","W","2022-02-07T20:50:00","/Date(1644267000000+0000)/",20220207,"2022-02-07T12:50:00","/Date(1644238200000+0000)/",20220207,"2022-02-07T20:56:00","/Date(1644267360000+0000)/",20220207,"2022-02-07T12:56:00","/Date(1644238560000+0000)/",20220207,41407,"Capital Indoor Stadium",NA,3647,"Beijing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
