"Sport.n_ID","Sport.n_TypeID","Sport.c_Name","Sport.c_Short","Sport.c_ParticipatingNOCIDList","DateList.n_DateLocal","DateList.b_LiveWindowDate","c_TimeFirstEventLocal","c_TimeFirstEventUTC","c_TimeLastEventLocal","c_TimeLastEventUTC","b_TimeUnknown","b_Scheduled","b_MatchupComplete","b_MatchupPartial","b_StartList","b_InProgress","b_Finished","b_LiveWindow","b_Delayed","b_Postponed","b_Cancelled","b_Rescheduled","n_EventMatchID","n_MatchID","c_Match","n_MatchNr","n_MatchLevel","b_KnockoutMatch","n_ContainerMatchID","c_ContainerMatch","n_NavigationMatchID","Match","c_ParticipatingNOCIDList","c_ScheduleStatus","c_ODF_ScheduleStatus","c_RSCCode","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","Sport.n_ID","Sport.n_TypeID","Sport.c_Name","Sport.c_Short","GenderEvent.n_ID","GenderEvent.c_Name","GenderEvent.c_Short","Event.n_ID","Event.n_TypeID","Event.c_Name","Event.c_Short","Event.n_Sort","Gender.n_ID","Gender.c_Name","Gender.c_Short","DateTimes.Start.c_Local","DateTimes.Start.d_Local","DateTimes.Start.n_Local","DateTimes.Start.c_UTC","DateTimes.Start.d_UTC","DateTimes.Start.n_UTC","DateTimes.End.c_Local","DateTimes.End.d_Local","DateTimes.End.n_Local","DateTimes.End.c_UTC","DateTimes.End.d_UTC","DateTimes.End.n_UTC","Venue.n_ID","Venue.c_Name","Venue.c_Short","Location.n_ID","Location.c_Name","Location.c_Short","Country.n_ID","Country.c_Name","Country.c_Short","MedalsToBeAwarded.b_Gold","MedalsToBeAwarded.b_Silver","MedalsToBeAwarded.b_Bronze"
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220205,FALSE,"2022-02-05T19:10:00","2022-02-05T11:10:00","2022-02-05T19:10:00","2022-02-05T11:10:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939954,2412770,"Run 1",1,NA,FALSE,1939954,"Single",2412770,NA,";2;5;6;9;13;14;17;18;26;78;106;148;150;151;154;157;159;163;164;211;23062;","Finished","FINISHED","LUGMSINGLES-----------FNL-000100--",NA,NA,21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2",214,3,"Luge","LUG",4935,"Men's Singles","Men's Singles",10049,1,"Singles","Singles",NA,1,"Men","M","2022-02-05T19:10:00","/Date(1644088200000+0000)/",20220205,"2022-02-05T11:10:00","/Date(1644059400000+0000)/",20220205,"2022-02-05T20:20:00","/Date(1644092400000+0000)/",20220205,"2022-02-05T12:20:00","/Date(1644063600000+0000)/",20220205,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220205,FALSE,"2022-02-05T20:50:00","2022-02-05T12:50:00","2022-02-05T20:50:00","2022-02-05T12:50:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939954,2412771,"Run 2",2,NA,FALSE,1939954,"Single",2412771,NA,";2;5;6;9;13;14;17;18;26;78;106;148;150;151;154;157;159;163;164;211;23062;","Finished","FINISHED","LUGMSINGLES-----------FNL-000200--",NA,NA,21,"https://stream.nbcolympics.com/mens-singles-luge-run-1-2",214,3,"Luge","LUG",4935,"Men's Singles","Men's Singles",10049,1,"Singles","Singles",NA,1,"Men","M","2022-02-05T20:50:00","/Date(1644094200000+0000)/",20220205,"2022-02-05T12:50:00","/Date(1644065400000+0000)/",20220205,"2022-02-05T22:00:00","/Date(1644098400000+0000)/",20220205,"2022-02-05T14:00:00","/Date(1644069600000+0000)/",20220205,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220206,FALSE,"2022-02-06T19:30:00","2022-02-06T11:30:00","2022-02-06T19:30:00","2022-02-06T11:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939954,2412772,"Run 3",3,NA,FALSE,1939954,"Single",2412772,NA,";2;5;6;9;13;14;17;18;26;78;106;148;150;151;154;157;159;163;164;211;23062;","Finished","FINISHED","LUGMSINGLES-----------FNL-000300--",NA,NA,20,"https://stream.nbcolympics.com/mens-singles-luge-run-3-4",214,3,"Luge","LUG",4935,"Men's Singles","Men's Singles",10049,1,"Singles","Singles",NA,1,"Men","M","2022-02-06T19:30:00","/Date(1644175800000+0000)/",20220206,"2022-02-06T11:30:00","/Date(1644147000000+0000)/",20220206,"2022-02-06T20:40:00","/Date(1644180000000+0000)/",20220206,"2022-02-06T12:40:00","/Date(1644151200000+0000)/",20220206,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220206,FALSE,"2022-02-06T21:15:00","2022-02-06T13:15:00","2022-02-06T21:15:00","2022-02-06T13:15:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939954,2412773,"Run 4",4,NA,FALSE,1939954,"Single",2412773,NA,";2;5;6;9;151;154;157;159;23062;","Finished","FINISHED","LUGMSINGLES-----------FNL-000400--",NA,NA,20,"https://stream.nbcolympics.com/mens-singles-luge-run-3-4",214,3,"Luge","LUG",4935,"Men's Singles","Men's Singles",10049,1,"Singles","Singles",NA,1,"Men","M","2022-02-06T21:15:00","/Date(1644182100000+0000)/",20220206,"2022-02-06T13:15:00","/Date(1644153300000+0000)/",20220206,"2022-02-06T21:59:00","/Date(1644184740000+0000)/",20220206,"2022-02-06T13:59:00","/Date(1644155940000+0000)/",20220206,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220207,FALSE,"2022-02-07T19:50:00","2022-02-07T11:50:00","2022-02-07T19:50:00","2022-02-07T11:50:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939955,2412794,"Run 1",1,NA,FALSE,1939955,"Single",2412794,NA,";2;5;6;9;13;14;17;19;23;24;26;31;106;149;150;151;154;159;164;23062;","Finished","FINISHED","LUGWSINGLES-----------FNL-000100--",NA,NA,229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2",214,3,"Luge","LUG",1462,"Women's Singles","Women's Singles",10049,1,"Singles","Singles",NA,2,"Women","W","2022-02-07T19:50:00","/Date(1644263400000+0000)/",20220207,"2022-02-07T11:50:00","/Date(1644234600000+0000)/",20220207,"2022-02-07T21:00:00","/Date(1644267600000+0000)/",20220207,"2022-02-07T13:00:00","/Date(1644238800000+0000)/",20220207,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220207,FALSE,"2022-02-07T21:30:00","2022-02-07T13:30:00","2022-02-07T21:30:00","2022-02-07T13:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939955,2412795,"Run 2",2,NA,FALSE,1939955,"Single",2412795,NA,";2;5;6;9;13;14;17;19;23;24;26;31;106;149;150;151;154;159;164;23062;","Finished","FINISHED","LUGWSINGLES-----------FNL-000200--",NA,NA,229,"https://stream.nbcolympics.com/womens-singles-luge-run-1-2",214,3,"Luge","LUG",1462,"Women's Singles","Women's Singles",10049,1,"Singles","Singles",NA,2,"Women","W","2022-02-07T21:30:00","/Date(1644269400000+0000)/",20220207,"2022-02-07T13:30:00","/Date(1644240600000+0000)/",20220207,"2022-02-07T22:40:00","/Date(1644273600000+0000)/",20220207,"2022-02-07T14:40:00","/Date(1644244800000+0000)/",20220207,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220208,FALSE,"2022-02-08T19:50:00","2022-02-08T11:50:00","2022-02-08T19:50:00","2022-02-08T11:50:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939955,2412796,"Run 3",3,NA,FALSE,1939955,"Single",2412796,NA,";2;5;6;9;13;14;17;19;23;24;26;31;106;149;150;151;154;159;164;23062;","Finished","FINISHED","LUGWSINGLES-----------FNL-000300--",NA,NA,230,"https://stream.nbcolympics.com/womens-singles-luge-run-3-4",214,3,"Luge","LUG",1462,"Women's Singles","Women's Singles",10049,1,"Singles","Singles",NA,2,"Women","W","2022-02-08T19:50:00","/Date(1644349800000+0000)/",20220208,"2022-02-08T11:50:00","/Date(1644321000000+0000)/",20220208,"2022-02-08T21:00:00","/Date(1644354000000+0000)/",20220208,"2022-02-08T13:00:00","/Date(1644325200000+0000)/",20220208,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220208,FALSE,"2022-02-08T21:35:00","2022-02-08T13:35:00","2022-02-08T21:35:00","2022-02-08T13:35:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939955,2412797,"Run 4",4,NA,FALSE,1939955,"Single",2412797,NA,";2;5;6;9;106;149;151;154;159;23062;","Finished","FINISHED","LUGWSINGLES-----------FNL-000400--",NA,NA,230,"https://stream.nbcolympics.com/womens-singles-luge-run-3-4",214,3,"Luge","LUG",1462,"Women's Singles","Women's Singles",10049,1,"Singles","Singles",NA,2,"Women","W","2022-02-08T21:35:00","/Date(1644356100000+0000)/",20220208,"2022-02-08T13:35:00","/Date(1644327300000+0000)/",20220208,"2022-02-08T22:19:00","/Date(1644358740000+0000)/",20220208,"2022-02-08T14:19:00","/Date(1644329940000+0000)/",20220208,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220209,FALSE,"2022-02-09T20:20:00","2022-02-09T12:20:00","2022-02-09T20:20:00","2022-02-09T12:20:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939956,2412818,"Run 1",1,NA,FALSE,1939956,"Double",2412818,NA,";2;5;6;9;13;14;17;26;106;150;151;159;164;23062;","Finished","FINISHED","LUGODOUBLES-----------FNL-000100--",NA,NA,231,"https://stream.nbcolympics.com/doubles-luge",214,3,"Luge","LUG",1143,"Doubles","Doubles",10048,2,"Doubles","Doubles",NA,3,"Open","O","2022-02-09T20:20:00","/Date(1644438000000+0000)/",20220209,"2022-02-09T12:20:00","/Date(1644409200000+0000)/",20220209,"2022-02-09T20:56:00","/Date(1644440160000+0000)/",20220209,"2022-02-09T12:56:00","/Date(1644411360000+0000)/",20220209,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",FALSE,FALSE,FALSE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220209,FALSE,"2022-02-09T21:35:00","2022-02-09T13:35:00","2022-02-09T21:35:00","2022-02-09T13:35:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939956,2412819,"Run 2",2,NA,FALSE,1939956,"Double",2412819,NA,";2;5;6;9;13;14;17;26;106;150;151;159;164;23062;","Finished","FINISHED","LUGODOUBLES-----------FNL-000200--",NA,NA,231,"https://stream.nbcolympics.com/doubles-luge",214,3,"Luge","LUG",1143,"Doubles","Doubles",10048,2,"Doubles","Doubles",NA,3,"Open","O","2022-02-09T21:35:00","/Date(1644442500000+0000)/",20220209,"2022-02-09T13:35:00","/Date(1644413700000+0000)/",20220209,"2022-02-09T22:14:00","/Date(1644444840000+0000)/",20220209,"2022-02-09T14:14:00","/Date(1644416040000+0000)/",20220209,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
214,3,"Luge","LUG","2;5;6;9;13;14;17;18;19;23;24;26;31;78;106;148;149;150;151;154;157;159;163;164;211;23062",20220210,FALSE,"2022-02-10T21:30:00","2022-02-10T13:30:00","2022-02-10T21:30:00","2022-02-10T13:30:00",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1939957,1939957,NA,NA,NA,FALSE,1939957,"Team - Relay",1939957,NA,";2;5;6;9;13;14;17;26;106;150;151;159;164;23062;","Finished","FINISHED","LUGXRELAY4------------FNL-000100--",NA,NA,232,"https://stream.nbcolympics.com/luge-team-relay",214,3,"Luge","LUG",2688,"Team Relay","Team Relay",11516,4,"Team Relay","Team Relay",NA,4,"Mixed","X","2022-02-10T21:30:00","/Date(1644528600000+0000)/",20220210,"2022-02-10T13:30:00","/Date(1644499800000+0000)/",20220210,"2022-02-10T22:38:00","/Date(1644532680000+0000)/",20220210,"2022-02-10T14:38:00","/Date(1644503880000+0000)/",20220210,73852,"Yanqing Sliding Centre",NA,53887,"Yanqing",NA,2770,"China","CHN",TRUE,TRUE,TRUE
