"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","c_ODF_IRM"
1,1022813,"ZENHAUSERN Ramon","ZENHAUSERN R","Ramon","Zenhäusern","1", 1,  149, 2213,Switzerland,SUI,11,11,"11","+0.80","54.72",54720,  800,TRUE,FALSE,1518048001,"456938:15:04",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 652873,"RAZZOLI Giuliano","RAZZOLI G","Giuliano","Razzoli","18",18,    6, 2210,Italy,ITA,12,12,"12","+0.87","54.79",54790,  870,TRUE,FALSE,1518048018,"456938:44:39",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1009818,"YULE Daniel","YULE D","Daniel","Yule","15",15,  149, 2213,Switzerland,SUI,13,13,"13","+1.14","55.06",55060, 1140,TRUE,FALSE,1518048015,"456938:37:18",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1766877,"MCGRATH Atle Lie","MCGRATH AL","Atle Lie","McGrath","23",23,  153, 2221,Norway,NOR,14,14,"14","+1.16","55.08",55080, 1160,TRUE,FALSE,1518048023,"456939:00:23",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 764388,"PINTURAULT Alexis","PINTURAULT A","Alexis","Pinturault","8", 8,  144, 2202,France,FRA,15,15,"15","+1.20","55.12",55120, 1200,TRUE,FALSE,1518048008,"456938:26:04",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 766597,"RYDING Dave","RYDING D","Dave","Ryding","13",13,  211, 4058,Great Britain,GBR,16,16,"16","+1.21","55.13",55130, 1210,TRUE,FALSE,1518048013,"456938:33:53",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1629971,"VINATZER Alex","VINATZER A","Alex","Vinatzer","12",12,    6, 2210,Italy,ITA,17,17,"17","+1.47","55.39",55390, 1470,TRUE,FALSE,1518048012,"456938:32:13",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1475277,"KOLEGA Samuel","KOLEGA S","Samuel","Kolega","30",30,   89, 4354,Croatia,CRO,18,18,"18","+1.62","55.54",55540, 1620,TRUE,FALSE,1518048030,"456939:04:00",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1020851,"AERNI Luca","AERNI L","Luca","Aerni","17",17,  149, 2213,Switzerland,SUI,19,19,"19","+1.71","55.63",55630, 1710,TRUE,FALSE,1518048017,"456938:43:05",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1245480,"ZLATKOV Kamen","ZLATKOV K","Kamen","Zlatkov","38",38,  148, 2211,Bulgaria,BUL,20,20,"20","+1.74","55.66",55660, 1740,TRUE,FALSE,1518048038,"456939:14:17",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 918601,"ZUBCIC Filip","ZUBCIC F","Filip","Zubcic","16",16,   89, 4354,Croatia,CRO,21,21,"21","+1.87","55.79",55790, 1870,TRUE,FALSE,1518048016,"456938:41:19",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 769664,"READ Erik","READ E","Erik","Read","26",26,  159, 2231,Canada,CAN,22,22,"22","+1.98","55.90",55900, 1980,TRUE,FALSE,1518048026,"456938:59:21",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1020826,"SCHMID Alexander","SCHMID A","Alexander","Schmid","39",39,    2, 2206,Germany,GER,23,23,"23","+2.03","55.95",55950, 2030,TRUE,FALSE,1518048039,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1245467,"MARCHANT Armand","MARCHANT A","Armand","Marchant","24",24,  147, 2205,Belgium,BEL,24,24,"24","+2.21","56.13",56130, 2210,TRUE,FALSE,1518048024,"456938:56:46",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1023183,"SCHWARZ Marco","SCHWARZ M","Marco","Schwarz","6", 6,  151, 2219,Austria,AUT,25,25,"25","+2.34","56.26",56260, 2340,TRUE,FALSE,1518048006,"456938:23:01",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1004977,"VIDOVIC Matej","VIDOVIC M","Matej","Vidovic","27",27,   89, 4354,Croatia,CRO,26,26,"26","+2.65","56.57",56570, 2650,TRUE,FALSE,1518048027,"456939:00:33",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1020849,"VAN DEN BROECKE Dries","VAN DEN BROECKE D","Dries","Van den Broecke","40",40,  147, 2205,Belgium,BEL,27,27,"27","+2.85","56.77",56770, 2850,TRUE,FALSE,1518048040,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1351730,"SZOLLOS Barnabas","SZOLLOS B","Barnabas","Szollos","49",49,   29, 2777,Israel,ISR,28,28,"28","+2.91","56.83",56830, 2910,TRUE,FALSE,1518048049,"456939:23:05",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 603400,"JUNG Dong-Hyun","JUNG DH","Dong-Hyun","Jung","33",33,  106, 4391,South Korea,KOR,29,29,"29","+2.93","56.85",56850, 2930,TRUE,FALSE,1518048033,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1022818,"JASICZEK Michal","JASICZEK M","Michal","Jasiczek","43",43,  150, 2214,Poland,POL,30,30,"30","+3.48","57.40",57400, 3480,TRUE,FALSE,1518048043,"456939:24:26",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 833178,"ANDRIENKO Aleksandr","ANDRIENKO A","Aleksandr","Andrienko","50",50,23062,73035,ROC,ROC,31,31,"31","+3.55","57.47",57470, 3550,TRUE,FALSE,1518048050,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 766598,"ZAMPA Adam","ZAMPA A","Adam","Žampa","42",42,   14, 2233,Slovakia,SVK,32,32,"32","+3.84","57.76",57760, 3840,TRUE,FALSE,1518048042,"456939:17:55",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1020834,"ZAMPA Andreas","ZAMPA A","Andreas","Žampa","56",56,   14, 2233,Slovakia,SVK,33,33,"33","+4.14","58.06",58060, 4140,TRUE,FALSE,1518048056,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,2272267,"XHEPA Denni","XHEPA D","Denni","Xhepa","60",60,   74, 4315,Albania,ALB,34,34,"34","+4.40","58.32",58320, 4400,TRUE,FALSE,1518048060,"456939:32:28",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1245477,"LOKMIC Emir","LOKMIC E","Emir","Lokmic","53",53,   78, 4324,Bosnia and Herzegovina,BIH,35,35,"35","+4.94","58.86",58860, 4940,TRUE,FALSE,1518048053,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1021951,"ANTONIOU Ioannis","ANTONIOU I","Ioannis","Antoniou","52",52,  171, 2774,Greece,GRE,36,36,"36","+5.56","59.48",59480, 5560,TRUE,FALSE,1518048052,"456939:25:50",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1360590,"MACEDO Michel","MACEDO M","Michel","Macedo","57",57,   16, 2235,Brazil,BRA,37,37,"37","+5.96","59.88",59880, 5960,TRUE,FALSE,1518048057,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1022698,"DYRBYE Casper","DYRBYE C","Casper","Dyrbye","55",55,  152, 2220,Denmark,DEN,38,38,"38","+7.46","1:01.38",61380, 7460,TRUE,FALSE,1518048055,"456939:28:14",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1475231,"STEFANESCU Alexandru Stefan","STEFANESCU AS","Alexandru Stefan","Stefanescu","64",64,  164, 2244,Romania,ROU,39,39,"39","+7.80","1:01.72",61720, 7800,TRUE,FALSE,1518048064,"456940:02:26",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1020865,"KEKESI Marton","KEKESI M","Márton","Kékesi","58",58,   28, 2776,Hungary,HUN,40,40,"40","+7.93","1:01.85",61850, 7930,TRUE,FALSE,1518048058,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1144538,"JAPHARIDZE Soso","JAPHARIDZE S","Soso","Japharidze","66",66,  163, 2239,Georgia,GEO,41,41,"41","+8.10","1:02.02",62020, 8100,TRUE,FALSE,1518048066,"456939:36:50",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,2179055,"VIANO Richardson","VIANO R","Richardson","Viano","73",73,  224, 4341,Haiti,HAI,42,42,"42","+8.33","1:02.25",62250, 8330,TRUE,FALSE,1518048073,"456939:44:54",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1367441,"KUCHIN Zakhar","KUCHIN Z","Zakhar","Kuchin","72",72,  160, 2236,Kazakhstan,KAZ,43,43,"43","+9.76","1:03.68",63680, 9760,TRUE,FALSE,1518048072,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1628726,"TAHIRI Albin","TAHIRI A","Albin","Tahiri","77",77, 6913,40992,Kosovo,KOS,44,44,"44","+10.09","1:04.01",64010,10090,TRUE,FALSE,1518048077,"456939:47:35",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1221435,"ZANON Nicola","ZANON N","Nicola","Zanon","68",68,  101, 4381,Thailand,THA,45,45,"45","+11.79","1:05.71",65710,11790,TRUE,FALSE,1518048068,"456939:38:18",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1144542,"BRANCAL Ricardo","BRANCAL R","Ricardo","Brancal","82",82,   10, 2223,Portugal,POR,46,46,"46","+12.32","1:06.24",66240,12320,TRUE,FALSE,1518048082,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1639409,"ARNOUK Cezar","ARNOUK C","Cezar","Arnouk","78",78,   90, 4356,Lebanon,LBN,47,47,"47","+13.13","1:07.05",67050,13130,TRUE,FALSE,1518048078,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,2272292,"NEUMULLER Mathieu","NEUMULLER M","Mathieu","Neumuller","86",86,  271, 9625,Madagascar,MAD,48,48,"48","+13.98","1:07.90",67900,13980,TRUE,FALSE,1518048086,"456939:54:37",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1, 413535,"GATTI Matteo","GATTI M","Matteo","Gatti","83",83,  175, 2782,San Marino,SMR,49,49,"49","+14.60","1:08.52",68520,14600,TRUE,FALSE,1518048083,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1475244,"SALIHOVIC Eldar","SALIHOVIC E","Eldar","Salihovic","62",62, 3679, 6581,Montenegro,MNE,50,50,"50","+15.69","1:09.61",69610,15690,TRUE,FALSE,1518048062,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,2272295,"FLAHERTY William","FLAHERTY W","William C.","Flaherty","88",88,  277, 9639,Puerto Rico,PUR,51,51,"51","+15.94","1:09.86",69860,15940,TRUE,FALSE,1518048088,"456939:56:36",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1230086,"GOUTT Yohan Goncalves","GOUTT YG","Yohan Gonçalves","Goutt","80",80,  210,24591,Timor-Leste,TLS,52,52,"52","+21.56","1:15.48",75480,21560,TRUE,FALSE,1518048080,"456939:50:11",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1",NA
1,1020861,"FELLER Manuel","FELLER M","Manuel","Feller","7", 7,  151, 2219,Austria,AUT,NA,53,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048007,"456940:22:31",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1367400,"JAKOBSEN Kristoffer","JAKOBSEN K","Kristoffer","Jakobsen","9", 9,  154, 2222,Sweden,SWE,NA,54,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048009,"456938:40:35",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1769150,"BRAATHEN Lucas","BRAATHEN L","Lucas","Braathen","14",14,  153, 2221,Norway,NOR,NA,55,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048014,"456938:40:20",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1636815,"WINTERS Luke","WINTERS L","Luke","Winters","25",25,    5, 2209,United States,USA,NA,56,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048025,"456938:57:57",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1367440,"KOYAMA Yohei","KOYAMA Y","Yohei","Koyama","28",28,   18, 2241,Japan,JPN,NA,57,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048028,"456939:01:51",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1221238,"SALARICH Joaquim","SALARICH J","Joaquim","Salarich","29",29,  145, 2203,Spain,ESP,NA,58,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048029,"456939:03:07",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1, 920385,"KRANJEC Zan","KRANJEC Z","Žan","Kranjec","31",31,   30, 2783,Slovenia,SLO,NA,59,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048031,"456939:08:01",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1245475,"MAJOR Billy","MAJOR B","Billy","Major","32",32,  211, 4058,Great Britain,GBR,NA,60,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048032,"456939:08:55",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1351928,"ZABYSTRAN Jan","ZABYSTRAN J","Jan","Zabystran","34",34,   17, 2240,Czech Republic,CZE,NA,61,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048034,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1005586,"PHILP Trevor","PHILP T","Trevor","Philp","35",35,  159, 2231,Canada,CAN,NA,62,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048035,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1, 580532,"KRYZL Krystof","KRYZL K","Kryštof","Krýzl","36",36,   17, 2240,Czech Republic,CZE,NA,63,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048036,"456939:12:41",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1742615,"RAUCHFUSS Julian","RAUCHFUSS J","Julian","Rauchfuss","37",37,    2, 2206,Germany,GER,NA,64,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048037,"456939:13:28",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1245476,"KUZNETSOV Ivan","KUZNETSOV I","Ivan","Kuznetsov","41",41,23062,73035,ROC,ROC,NA,65,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048041,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1629991,"LAINE Tormis","LAINE T","Tormis","Laine","44",44,    8, 2217,Estonia,EST,NA,66,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048044,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1352176,"MAES Sam","MAES S","Sam","Maes","45",45,  147, 2205,Belgium,BEL,NA,67,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048045,"456939:20:34",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1475266,"MUHLEN-SCHULTE Louis","MUHLEN-SCHULTE L","Louis","Muhlen-Schulte","46",46,  157, 2229,Australia,AUS,NA,68,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048046,"456939:26:42",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1087978,"SNORRASON Sturla-Snaer","SNORRASON SS","Sturla-Snaer","Snorrason","47",47,  226, 4344,Iceland,ISL,NA,69,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048047,"456939:27:19",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1020882,"ZVEJNIEKS Miks Edgars","ZVEJNIEKS ME","Miks Edgars","Zvejnieks","48",48,    9, 2218,Latvia,LAT,NA,70,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048048,"456939:22:25",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1637490,"PYJAS Pawel","PYJAS P","Pawel","Pyjas","51",51,  150, 2214,Poland,POL,NA,71,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048051,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1245496,"BIRKNER DE MIGUEL Tomas","BIRKNER DE MIGUEL T","Tomás","Birkner de Miguel","54",54,   24, 2768,Argentina,ARG,NA,72,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048054,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1475268,"OSCH Matthieu","OSCH M","Matthieu","Osch","59",59,    3, 2207,Luxembourg,LUX,NA,73,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048059,"456939:39:50",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1475270,"POETTOZ Michael","POETTOZ M","Michael","Poettoz","63",63,   12, 2226,Colombia,COL,NA,74,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048063,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1638115,"MILLER Asa","MILLER A","Asa","Miller","65",65,  130, 9637,Philippines,PHI,NA,75,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048065,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1020844,"KOVBASNYUK Ivan","KOVBASNYUK I","Ivan","Kovbasnyuk","67",67,   13, 2232,Ukraine,UKR,NA,76,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048067,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,2272275,"YUNG Hau Tsuen Adrian","YUNG HTA","Hau Tsuen Adrian","Yung","69",69,   38,10790,Hong Kong,HKG,NA,77,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048069,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1352180,"KOUYOUMDJIAN Yianno","KOUYOUMDJIAN Y","Yianno","Kouyoumdjian","70",70,   80, 4331,Cyprus,CYP,NA,78,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048070,"456939:40:00",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1632416,"HO Ping-Jui","HO PJ","Ping-Jui","Ho","71",71,   31, 2784,Chinese Taipei,TPE,NA,79,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048071,"456939:51:13",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1629937,"USTA Berkin","USTA B","Berkin","Usta","75",75,   33, 2786,Turkey,TUR,NA,80,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048075,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1632394,"WEBB Jeffrey","WEBB J","Jeffrey","Webb","76",76,  232, 4359,Malaysia,MAS,NA,81,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048076,"456939:57:29",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1144322,"KHAN Arif Mohd","KHAN AM","Arif Mohd","Khan","79",79,  227, 4345,India,IND,NA,82,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048079,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1361539,"GORDEEV Maksim","GORDEEV M","Maksim","Gordeev","81",81,  124, 9621,Kyrgyzstan,KGZ,NA,83,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048081,"456940:03:05",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1632412,"XU Mingfu","XU M","Mingfu","Xu","84",84,   26, 2770,China,CHN,NA,84,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048084,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1631141,"ZHANG Yangming","ZHANG Y","Yangming","Zhang","85",85,   26, 2770,China,CHN,NA,85,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048085,"456939:54:08",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1211219,"MOHAMMAD Karim","MOHAMMAD K","Karim","Mohammad","87",87,  236, 4368,Pakistan,PAK,NA,86,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048087,"456940:09:21",15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNF"
1,1360594,"TUKHTAEV Kamiljon","TUKHTAEV K","Kamiljon","Tukhtaev","74",74,   15, 2234,Uzbekistan,UZB,NA,87,NA,"DSQ","DSQ",NA,NA,TRUE,FALSE,1518048074,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DSQ"
1,1475236,"DRUKAROV Andrej","DRUKAROV A","Andrej","Drukarov","61",61,    7, 2215,Lithuania,LTU,NA,88,NA,"DNS","DNS",NA,NA,TRUE,FALSE,1518048061,NA,15,"https://stream.nbcolympics.com/alpine-skiing-slalom-mens-run-1","DNS"
