"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","c_ODF_IRM"
1,1475268,"OSCH Matthieu","OSCH M","Matthieu","Osch","58",34,   3, 2207,Luxembourg,LUX,28,28,"28","+10.11","1:15.94", 75940,10110,TRUE,FALSE,1518048034,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1628726,"TAHIRI Albin","TAHIRI A","Albin","Tahiri","73",37,6913,40992,Kosovo,KOS,29,29,"29","+10.60","1:16.43", 76430,10600,TRUE,FALSE,1518048037,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1475270,"POETTOZ Michael","POETTOZ M","Michael","Poettoz","72",36,  12, 2226,Colombia,COL,30,30,"30","+11.36","1:17.19", 77190,11360,TRUE,FALSE,1518048036,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1632412,"XU Mingfu","XU M","Mingfu","Xu","78",41,  26, 2770,China,CHN,31,31,"31","+11.43","1:17.26", 77260,11430,TRUE,FALSE,1518048041,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1481271,"DICKSON Rodolfo","DICKSON R","Rodolfo Roberto","Dickson Sommers","77",43, 156, 2228,Mexico,MEX,32,32,"32","+11.44","1:17.27", 77270,11440,TRUE,FALSE,1518048043,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1475231,"STEFANESCU Alexandru Stefan","STEFANESCU AS","Alexandru Stefan","Stefanescu","71",38, 164, 2244,Romania,ROU,33,33,"33","+13.18","1:19.01", 79010,13180,TRUE,FALSE,1518048038,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1020865,"KEKESI Marton","KEKESI M","Márton","Kékesi","61",39,  28, 2776,Hungary,HUN,34,34,"34","+13.24","1:19.07", 79070,13240,TRUE,FALSE,1518048039,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1631141,"ZHANG Yangming","ZHANG Y","Yangming","Zhang","87",40,  26, 2770,China,CHN,35,35,"35","+13.68","1:19.51", 79510,13680,TRUE,FALSE,1518048040,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1144542,"BRANCAL Ricardo","BRANCAL R","Ricardo","Brancal","67",42,  10, 2223,Portugal,POR,36,36,"36","+14.74","1:20.57", 80570,14740,TRUE,FALSE,1518048042,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1221435,"ZANON Nicola","ZANON N","Nicola","Zanon","74",44, 101, 4381,Thailand,THA,37,37,"37","+15.00","1:20.83", 80830,15000,TRUE,FALSE,1518048044,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,2272295,"FLAHERTY William","FLAHERTY W","William C.","Flaherty","89",48, 277, 9639,Puerto Rico,PUR,38,38,"38","+15.43","1:21.26", 81260,15430,TRUE,FALSE,1518048048,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1352180,"KOUYOUMDJIAN Yianno","KOUYOUMDJIAN Y","Yianno","Kouyoumdjian","66",50,  80, 4331,Cyprus,CYP,39,39,"39","+16.02","1:21.85", 81850,16020,TRUE,FALSE,1518048050,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1108741,"BRENNSTEINER Stefan","BRENNSTEINER S","Stefan","Brennsteiner","12",29, 151, 2219,Austria,AUT,40,40,"40","+16.18","1:22.01", 82010,16180,TRUE,FALSE,1518048029,"456871:58:45",6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1023298,"ABEDA Shannon-Ogbnai","ABEDA SO","Shannon-Ogbnai","Abeda","88",46, 181,14297,Eritrea,ERI,41,41,"41","+16.67","1:22.50", 82500,16670,TRUE,FALSE,1518048046,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1475244,"SALIHOVIC Eldar","SALIHOVIC E","Eldar","Salihovic","69",47,3679, 6581,Montenegro,MNE,42,42,"42","+16.87","1:22.70", 82700,16870,TRUE,FALSE,1518048047,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1629937,"USTA Berkin","USTA B","Berkin","Usta","75",45,  33, 2786,Turkey,TUR,43,43,"43","+18.98","1:24.81", 84810,18980,TRUE,FALSE,1518048045,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,1144322,"KHAN Arif Mohd","KHAN AM","Arif Mohd","Khan","85",53, 227, 4345,India,IND,44,44,"44","+19.06","1:24.89", 84890,19060,TRUE,FALSE,1518048053,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,2272265,"ABDI Fayik","ABDI F","Fayik","Abdi","81",51,  98, 4374,Saudi Arabia,KSA,45,45,"45","+19.58","1:25.41", 85410,19580,TRUE,FALSE,1518048051,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1,2272293,"ALEXANDER Benjamin","ALEXANDER B","Benjamin","Alexander","83",54, 248, 7233,Jamaica,JAM,46,46,"46","+34.75","1:40.58",100580,34750,TRUE,FALSE,1518048054,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2",NA
1, 769615,"DE ALIPRANDINI Luca","DE ALIPRANDINI L","Luca","De Aliprandini","2",25,   6, 2210,Italy,ITA,NA,47,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048025,"456871:50:17",6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2","DNF"
1,1020861,"FELLER Manuel","FELLER M","Manuel","Feller","7",24, 151, 2219,Austria,AUT,NA,48,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048024,"456871:48:21",6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2","DNF"
1,1769150,"BRAATHEN Lucas","BRAATHEN L","Lucas","Braathen","14",19, 153, 2221,Norway,NOR,NA,49,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048019,"456871:37:07",6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2","DNF"
1,1020873,"ROENNGREN Mattias","ROENNGREN M","Mattias","Rönngren","26",17, 154, 2222,Sweden,SWE,NA,50,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048017,"456871:33:36",6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2","DNF"
1,1475236,"DRUKAROV Andrej","DRUKAROV A","Andrej","Drukarov","37",11,   7, 2215,Lithuania,LTU,NA,51,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048011,"456871:20:09",6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2","DNF"
1,1245477,"LOKMIC Emir","LOKMIC E","Emir","Lokmic","55", 2,  78, 4324,Bosnia and Herzegovina,BIH,NA,52,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048002,"456871:08:08",6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2","DNF"
1,1230086,"GOUTT Yohan Goncalves","GOUTT YG","Yohan Gonçalves","Goutt","79",52, 210,24591,Timor-Leste,TLS,NA,53,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048052,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2","DNF"
1, 413535,"GATTI Matteo","GATTI M","Matteo","Gatti","82",49, 175, 2782,San Marino,SMR,NA,54,NA,"DSQ","DSQ",NA,NA,TRUE,FALSE,1518048049,NA,6,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-mens-run-2","DSQ"
