"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantFirstName","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","b_Completed","b_Upcoming","n_BDF_StartTime","c_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","c_ODF_IRM"
1,1351921,"LIENSBERGER Katharina","LIENSBERGER K","Katharina","Liensberger","15",15,  151, 2219,Austria,AUT,13,13,"13","+1.78","59.34",59340, 1780,TRUE,FALSE,1518048015,"456721:50:59",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1020946,"VLHOVA Petra","VLHOVA P","Petra","Vlhová","1", 1,   14, 2233,Slovakia,SVK,13,14,"13","+1.78","59.34",59340, 1780,TRUE,FALSE,1518048001,"456721:29:56",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1479807,"STJERNESUND Thea Louise","STJERNESUND TL","Thea Louise","Stjernesund","28",28,  153, 2221,Norway,NOR,15,15,"15","+1.83","59.39",59390, 1830,TRUE,FALSE,1518048028,"456722:17:58",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1, 833538,"BUCIK Ana","BUCIK A","Ana","Bucik","20",20,   30, 2783,Slovenia,SLO,16,16,"16","+1.86","59.42",59420, 1860,TRUE,FALSE,1518048020,"456722:03:28",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1119649,"MOLTZAN Paula","MOLTZAN P","Paula","Moltzan","26",26,    5, 2209,United States,USA,17,17,"17","+2.01","59.57",59570, 2010,TRUE,FALSE,1518048026,"456722:14:58",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1087660,"TVIBERG Maria Therese","TVIBERG MT","Maria Therese","Tviberg","25",25,  153, 2221,Norway,NOR,18,18,"18","+2.11","59.67",59670, 2110,TRUE,FALSE,1518048025,"456722:13:27",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1, 769612,"SIEBENHOFER Ramona","SIEBENHOFER R","Ramona","Siebenhofer","13",13,  151, 2219,Austria,AUT,19,19,"19","+2.30","59.86",59860, 2300,TRUE,FALSE,1518048013,"456721:47:58",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1351702,"SLOKAR Andreja","SLOKAR A","Andreja","Slokar","29",29,   30, 2783,Slovenia,SLO,20,20,"20","+2.52","1:00.08",60080, 2520,TRUE,FALSE,1518048029,"456722:19:27",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1, 911645,"ROBNIK Tina","ROBNIK T","Tina","Robnik","27",27,   30, 2783,Slovenia,SLO,21,21,"21","+2.62","1:00.18",60180, 2620,TRUE,FALSE,1518048027,"456722:16:27",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2069146,"ARONSSON ELFMAN Hanna","ARONSSON ELFMAN H","Hanna","Aronsson Elfman","34",34,  154, 2222,Sweden,SWE,22,22,"22","+2.63","1:00.19",60190, 2630,TRUE,FALSE,1518048034,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1021094,"DIREZ Clara","DIREZ C","Clara","Direz","30",30,  144, 2202,France,FRA,23,23,"23","+2.68","1:00.24",60240, 2680,TRUE,FALSE,1518048030,"456722:20:58",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1, 769656,"CURTONI Elena","CURTONI E","Elena","Curtoni","17",17,    6, 2210,Italy,ITA,24,24,"24","+2.94","1:00.50",60500, 2940,TRUE,FALSE,1518048017,"456721:56:28",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1719741,"ROBINSON Alice","ROBINSON A","Alice","Robinson","10",10,  158, 2230,New Zealand,NZL,25,25,"25","+2.99","1:00.55",60550, 2990,TRUE,FALSE,1518048010,"456721:43:27",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1, 833099,"FRASSE SOMBET Coralie","FRASSE SOMBET C","Coralie","Frasse Sombet","23",23,  144, 2202,France,FRA,26,26,"26","+3.35","1:00.91",60910, 3350,TRUE,FALSE,1518048023,"456722:10:28",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1954954,"LOEVBLOM Hilma","LOEVBLOM H","Hilma","Lövblom","33",33,  154, 2222,Sweden,SWE,27,27,"27","+3.62","1:01.18",61180, 3620,TRUE,FALSE,1518048033,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1021089,"TILLEY Alexandra","TILLEY A","Alexandra","Tilley","35",35,  211, 4058,Great Britain,GBR,28,28,"28","+3.84","1:01.40",61400, 3840,TRUE,FALSE,1518048035,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1020920,"ANDO Asa","ANDO A","Asa","Ando","36",36,   18, 2241,Japan,JPN,29,29,"29","+3.87","1:01.43",61430, 3870,TRUE,FALSE,1518048036,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2177175,"AICHER Emma","AICHER E","Emma","Aicher","44",44,    2, 2206,Germany,GER,30,30,"30","+3.96","1:01.52",61520, 3960,TRUE,FALSE,1518048044,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1020930,"TKACHENKO Ekaterina","TKACHENKO E","Ekaterina","Tkachenko","38",38,23062,73035,ROC,ROC,31,31,"31","+3.99","1:01.55",61550, 3990,TRUE,FALSE,1518048038,"456722:31:27",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1766897,"LUCZAK Magdalena","LUCZAK M","Magdalena","Luczak","39",39,  150, 2214,Poland,POL,32,32,"32","+4.40","1:01.96",61960, 4400,TRUE,FALSE,1518048039,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1479801,"PLESHKOVA Julia","PLESHKOVA J","Julia","Pleshkova","41",41,23062,73035,ROC,ROC,33,33,"33","+4.45","1:02.01",62010, 4450,TRUE,FALSE,1518048041,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1367390,"BARUZZI FARRIOL Francesca","BARUZZI FARRIOL F","Francesca","Baruzzi Farriol","52",52,   24, 2768,Argentina,ARG,34,34,"34","+4.87","1:02.43",62430, 4870,TRUE,FALSE,1518048052,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2164323,"LJUTIC Zrinka","LJUTIC Z","Zrinka","Ljutic","37",37,   89, 4354,Croatia,CRO,35,35,"35","+4.94","1:02.50",62500, 4940,TRUE,FALSE,1518048037,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1020955,"MUKOGAWA Sakurako","MUKOGAWA S","Sakurako","Mukogawa","47",47,   18, 2241,Japan,JPN,36,36,"36","+5.83","1:03.39",63390, 5830,TRUE,FALSE,1518048047,"456722:36:49",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1352205,"CZAPSKA Zuzanna","CZAPSKA Z","Zuzanna","Czapska","42",42,  150, 2214,Poland,POL,37,37,"37","+6.07","1:03.63",63630, 6070,TRUE,FALSE,1518048042,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1022174,"GIM So-Hui","GIM SH","So-Hui","Gim","55",55,  106, 4391,South Korea,KOR,38,38,"38","+6.56","1:04.12",64120, 6560,TRUE,FALSE,1518048055,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1928001,"MELNIKOVA Polina","MELNIKOVA P","Polina","Melnikova","50",50,23062,73035,ROC,ROC,39,39,"39","+6.57","1:04.13",64130, 6570,TRUE,FALSE,1518048050,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1087700,"PAU Nuria","PAU N","Nuria","Pau","48",48,  145, 2203,Spain,ESP,40,40,"40","+6.63","1:04.19",64190, 6630,TRUE,FALSE,1518048048,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1, 832868,"TSIKLAURI Nino","TSIKLAURI N","Nino","Tsiklauri","58",58,  163, 2239,Georgia,GEO,41,41,"41","+6.93","1:04.49",64490, 6930,TRUE,FALSE,1518048058,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2069196,"SZOLLOS Noa","SZOLLOS N","Noa","Szollos","51",51,   29, 2777,Israel,ISR,42,42,"42","+7.34","1:04.90",64900, 7340,TRUE,FALSE,1518048051,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2272192,"VESTERSTEIN Kaitlyn","VESTERSTEIN K","Kaitlyn","Vesterstein","62",62,    8, 2217,Estonia,EST,43,43,"43","+7.83","1:05.39",65390, 7830,TRUE,FALSE,1518048062,"456722:47:33",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1766887,"VUKADINOVA Eva","VUKADINOVA E","Eva","Vukadinova","68",68,  148, 2211,Bulgaria,BUL,44,44,"44","+8.02","1:05.58",65580, 8020,TRUE,FALSE,1518048068,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1629920,"SHEPILENKO Anastasiya","SHEPILENKO A","Anastasiya","Shepilenko","64",64,   13, 2232,Ukraine,UKR,45,45,"45","+8.39","1:05.95",65950, 8390,TRUE,FALSE,1518048064,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2183418,"SALEHHUDDIN Aruwin","SALEHHUDDIN A","Aruwin","Salehhuddin","67",67,  232, 4359,Malaysia,MAS,46,46,"46","+8.57","1:06.13",66130, 8570,TRUE,FALSE,1518048067,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1, 321608,"SCHLEPER Sarah","SCHLEPER S","Sarah","Schleper","53",53,  156, 2228,Mexico,MEX,47,47,"47","+8.86","1:06.42",66420, 8860,TRUE,FALSE,1518048053,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2069197,"JANCOVA Rebeka","JANCOVA R","Rebeka","Jancova","57",57,   14, 2233,Slovakia,SVK,48,48,"48","+9.00","1:06.56",66560, 9000,TRUE,FALSE,1518048057,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1954949,"ARAMBURO Emilia","ARAMBURO E","Emilia","Aramburo","69",69,  219, 4328,Chile,CHI,49,49,"49","+10.15","1:07.71",67710,10150,TRUE,FALSE,1518048069,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1952725,"CONSTANTIN Maria Ioana","CONSTANTIN MI","Maria Ioana","Constantin","76",76,  164, 2244,Romania,ROU,50,50,"50","+10.69","1:08.25",68250,10690,TRUE,FALSE,1518048076,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1632389,"KONG Fanying","KONG F","Fanying","Kong","70",70,   26, 2770,China,CHN,50,51,"50","+10.69","1:08.25",68250,10690,TRUE,FALSE,1518048070,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1719763,"CLERC Mialitiana","CLERC M","Mialitiana","Clerc","59",59,  271, 9625,Madagascar,MAD,52,52,"52","+11.15","1:08.71",68710,11150,TRUE,FALSE,1518048059,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1630765,"NI Yueming","NI Y","Yueming","Ni","71",71,   26, 2770,China,CHN,53,53,"53","+11.19","1:08.75",68750,11190,TRUE,FALSE,1518048071,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1766898,"OUAISS Manon","OUAISS M","Manon","Ouaiss","75",75,   90, 4356,Lebanon,LBN,54,54,"54","+11.32","1:08.88",68880,11320,TRUE,FALSE,1518048075,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1941790,"GUERILLOT Vanina","GUERILLOT V","Vanina","Guerillot","65",65,   10, 2223,Portugal,POR,55,55,"55","+13.03","1:10.59",70590,13030,TRUE,FALSE,1518048065,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1, 833094,"OETTL REYES Ornella","OETTL REYES O","Ornella","Oettl Reyes","79",79,  174, 2781,Peru,PER,56,56,"56","+14.96","1:12.52",72520,14960,TRUE,FALSE,1518048079,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1952702,"TORSANI Anna","TORSANI A","Anna","Torsani","81",81,  175, 2782,San Marino,SMR,57,57,"57","+16.33","1:13.89",73890,16330,TRUE,FALSE,1518048081,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1719732,"CARIKCIOGLU Ozlem","CARIKCIOGLU O","Ozlem","Carikcioglu","80",80,   33, 2786,Turkey,TUR,58,58,"58","+18.42","1:15.98",75980,18420,TRUE,FALSE,1518048080,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2272179,"KRYEZIU Kiana","KRYEZIU K","Kiana","Kryeziu","82",82, 6913,40992,Kosovo,KOS,59,59,"59","+21.22","1:18.78",78780,21220,TRUE,FALSE,1518048082,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,2069199,"ESCOBAR Sarah","ESCOBAR S","Sarah","Escobar","78",78,  220, 4333,Ecuador,ECU,60,60,"60","+23.70","1:21.26",81260,23700,TRUE,FALSE,1518048078,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1",NA
1,1147303,"BASSINO Marta","BASSINO M","Marta","Bassino","5", 5,    6, 2210,Italy,ITA,NA,61,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048005,"456721:35:58",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1, 920906,"SHIFFRIN Mikaela","SHIFFRIN M","Mikaela","Shiffrin","7", 7,    5, 2209,United States,USA,NA,62,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048007,"456721:38:59",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1023325,"HOLTMANN Mina Fuerst","HOLTMANN MF","Mina Fürst","Holtmann","18",18,  153, 2221,Norway,NOR,NA,63,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048018,"456721:57:59",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1147300,"GRENIER Valerie","GRENIER V","Valérie","Grenier","19",19,  159, 2231,Canada,CAN,NA,64,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048019,"456722:01:57",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1020949,"BRUNNER Stephanie","BRUNNER S","Stephanie","Brunner","22",22,  151, 2219,Austria,AUT,NA,65,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048022,"456722:06:27",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1719679,"HURT AJ","HURT A","AJ","Hurt","31",31,    5, 2209,United States,USA,NA,66,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048031,"456722:24:57",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1020918,"JELINKOVA Adriana","JELINKOVA A","Adriana","Jelinkova","32",32,    1, 2201,Netherlands,NED,NA,67,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048032,"456722:25:40",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1352185,"HONKANEN Riikka","HONKANEN R","Riikka","Honkanen","40",40,  161, 2237,Finland,FIN,NA,68,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048040,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1766886,"PYKALAINEN Erika","PYKALAINEN E","Erika","Pykäläinen","45",45,  161, 2237,Finland,FIN,NA,69,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048045,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1782459,"GRAY Cassidy","GRAY C","Cassidy","Gray","46",46,  159, 2231,Canada,CAN,NA,70,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048046,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1238625,"KANG Young-Seo","KANG YS","Young-Seo","Kang","49",49,  106, 4391,South Korea,KOR,NA,71,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048049,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1766884,"SOMMEROVA Elese","SOMMEROVA E","Elese","Sommerová","54",54,   17, 2240,Czech Republic,CZE,NA,72,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048054,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1952771,"TOTH Zita","TOTH Z","Zita","Tóth","56",56,   28, 2776,Hungary,HUN,NA,73,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048056,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1351806,"FRIDGEIRSDOTTIR Holmfridur Dora","FRIDGEIRSDOTTIR HD","Holmfridur Dora","Fridgeirsdottir","61",61,  226, 4344,Iceland,ISL,NA,74,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048061,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,2272296,"TEN RAA Gwyneth","TEN RAA G","Gwyneth","ten Raa","63",63,    3, 2207,Luxembourg,LUX,NA,75,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048063,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1352192,"ARBEZ Tess","ARBEZ T","Tess","Arbez","66",66,   19, 2242,Ireland,IRL,NA,76,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048066,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1719695,"TSIOVOLOU Maria-Eleni","TSIOVOLOU ME","Maria-Eleni","Tsiovolou","72",72,  171, 2774,Greece,GRE,NA,77,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048072,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,2272270,"JAIMAN Mida Fah","JAIMAN MF","Mida Fah","Jaiman","73",73,  101, 4381,Thailand,THA,NA,78,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048073,"456722:56:53",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1746525,"VUJICIC Jelena","VUJICIC J","Jelena","Vujicic","77",77, 3679, 6581,Montenegro,MNE,NA,79,NA,"DNF","DNF",NA,NA,TRUE,FALSE,1518048077,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNF"
1,1952703,"ALIC Esma","ALIC E","Esma","Alic","74",74,   78, 4324,Bosnia and Herzegovina,BIH,NA,80,NA,"DSQ","DSQ",NA,NA,TRUE,FALSE,1518048074,"456722:57:28",3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DSQ"
1,1128951,"KOMSIC Andrea","KOMSIC A","Andrea","Komšic","43",43,   89, 4354,Croatia,CRO,NA,81,NA,"DNS","DNS",NA,NA,TRUE,FALSE,1518048043,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNS"
1,2272194,"ZIEBA Hanna","ZIEBA H","Hanna","Zieba","60",60,  150, 2214,Poland,POL,NA,82,NA,"DNS","DNS",NA,NA,TRUE,FALSE,1518048060,NA,3,"https://stream.nbcolympics.com/alpine-skiing-giant-slalom-womens-run-1","DNS"
