"n_SportID","n_SportTypeID","c_Sport","c_SportShort","n_Season","c_Season","c_Edition","n_EventPhaseID","n_ActiveNavigationPhaseID","n_EventID","n_EventTypeID","c_Event","c_EventShort","n_EventSort","n_GenderID","c_Gender","c_GenderShort","n_GenderEventID","c_GenderEvent","c_GenderEventShort","d_DateStartLocal","c_DateStartLocal","d_DateStartUTC","c_DateStartUTC","d_DateEndLocal","c_DateEndLocal","d_DateEndUTC","c_DateEndUTC","n_VenueGeoID","c_Venue","n_LocationGeoID","c_Location","n_CountryGeoID","c_Country","c_CountryShort","b_StartList","b_Started","b_Finished","b_HasTablePhases","n_Rank1ParticipantTypeID","c_Rank1Participant","c_Rank1ParticipantShort","n_Rank1PersonID","n_Rank1TeamID","n_Rank1NOCID","n_Rank1NOCGeoID","c_Rank1NOCGeoID","c_Rank1NOC","c_Rank1NOCShort","n_Rank1TeamMember1PersonID","c_Rank1TeamMember1Person","c_Rank1TeamMember1PersonShort","n_Rank1TeamMember2PersonID","c_Rank1TeamMember2Person","c_Rank1TeamMember2PersonShort","n_Rank2ParticipantTypeID","c_Rank2Participant","c_Rank2ParticipantShort","n_Rank2PersonID","n_Rank2TeamID","n_Rank2NOCID","n_Rank2NOCGeoID","c_Rank2NOCGeoID","c_Rank2NOC","c_Rank2NOCShort","n_Rank2TeamMember1PersonID","c_Rank2TeamMember1Person","c_Rank2TeamMember1PersonShort","n_Rank2TeamMember2PersonID","c_Rank2TeamMember2Person","c_Rank2TeamMember2PersonShort","n_Rank3ParticipantTypeID","c_Rank3Participant","c_Rank3ParticipantShort","n_Rank3PersonID","n_Rank3TeamID","n_Rank3NOCID","n_Rank3NOCGeoID","c_Rank3NOCGeoID","c_Rank3NOC","c_Rank3NOCShort","n_Rank3TeamMember1PersonID","c_Rank3TeamMember1Person","c_Rank3TeamMember1PersonShort","n_Rank3TeamMember2PersonID","c_Rank3TeamMember2Person","c_Rank3TeamMember2PersonShort","c_RSCCode"
214,3,"Luge","LUG",20212022,"2021/2022","2022",1939954,2412773,10049,1,"Singles","Singles",10001,1,"Men","M",4935,"Men's Singles","Men's Singles","/Date(1644088200000+0000)/","2022-02-05T19:10:00","/Date(1644059400000+0000)/","2022-02-05T11:10:00","/Date(1644184740000+0000)/","2022-02-06T21:59:00","/Date(1644155940000+0000)/","2022-02-06T13:59:00",73852,"Yanqing Sliding Centre",53887,"Yanqing",2770,"China","CHN",FALSE,TRUE,TRUE,FALSE,1,"LUDWIG Johannes","LUDWIG J",649762,685,2,2206,"2206","Germany","GER",NA,NA,NA,NA,NA,NA,1,"KINDL Wolfgang","KINDL W",649764,450,151,2219,"2219","Austria","AUT",NA,NA,NA,NA,NA,NA,1,"FISCHNALLER Dominik","FISCHNALLER D",835618,290,6,2210,"2210","Italy","ITA",NA,NA,NA,NA,NA,NA,"LUGMSINGLES-----------FNL-F00304--"
214,3,"Luge","LUG",20212022,"2021/2022","2022",1939955,2412797,10049,1,"Singles","Singles",10001,2,"Women","W",1462,"Women's Singles","Women's Singles","/Date(1644263400000+0000)/","2022-02-07T19:50:00","/Date(1644234600000+0000)/","2022-02-07T11:50:00","/Date(1644358740000+0000)/","2022-02-08T22:19:00","/Date(1644329940000+0000)/","2022-02-08T14:19:00",73852,"Yanqing Sliding Centre",53887,"Yanqing",2770,"China","CHN",FALSE,TRUE,TRUE,FALSE,1,"GEISENBERGER Natalie","GEISENBERGER N",655668,685,2,2206,"2206","Germany","GER",NA,NA,NA,NA,NA,NA,1,"BERREITER Anna","BERREITER A",1593834,685,2,2206,"2206","Germany","GER",NA,NA,NA,NA,NA,NA,1,"IVANOVA Tatyana","IVANOVA T",759541,475660,23062,73035,"73035","ROC","ROC",NA,NA,NA,NA,NA,NA,"LUGWSINGLES-----------FNL-F00304--"
214,3,"Luge","LUG",20212022,"2021/2022","2022",1939956,2412819,10048,2,"Doubles","Doubles",10003,3,"Open","O",1143,"Doubles","Doubles","/Date(1644438000000+0000)/","2022-02-09T20:20:00","/Date(1644409200000+0000)/","2022-02-09T12:20:00","/Date(1644444840000+0000)/","2022-02-09T22:14:00","/Date(1644416040000+0000)/","2022-02-09T14:14:00",73852,"Yanqing Sliding Centre",53887,"Yanqing",2770,"China","CHN",FALSE,TRUE,TRUE,FALSE,2,"Wendl/Arlt","Wendl/Arlt",-1,59846,2,2206,"2206","Germany","GER",656643,"Tobias Wendl","T. Wendl",656644,"Tobias Arlt","T. Arlt",2,"Eggert/Benecken","Eggert/Benecken",NA,59851,2,2206,"2206","Germany","GER",717982,"Toni Eggert","T. Eggert",767932,"Sascha Benecken","S. Benecken",2,"Steu/Koller","Steu/Koller",NA,63289,151,2219,"2219","Austria","AUT",1017101,"Thomas Steu","T. Steu",1017085,"Lorenz Koller","L. Koller","LUGODOUBLES-----------FNL-F00102--"
214,3,"Luge","LUG",20212022,"2021/2022","2022",1939957,1939957,11516,4,"Team Relay","Team Relay",10005,4,"Mixed","X",2688,"Team Relay","Team Relay","/Date(1644528600000+0000)/","2022-02-10T21:30:00","/Date(1644499800000+0000)/","2022-02-10T13:30:00","/Date(1644532680000+0000)/","2022-02-10T22:38:00","/Date(1644503880000+0000)/","2022-02-10T14:38:00",73852,"Yanqing Sliding Centre",53887,"Yanqing",2770,"China","CHN",FALSE,TRUE,TRUE,FALSE,4,"Germany","GER",-1,685,2,2206,"2206","Germany","GER",NA,NA,NA,NA,NA,NA,4,"Austria","AUT",NA,450,151,2219,"2219","Austria","AUT",NA,NA,NA,NA,NA,NA,4,"Latvia","LAT",NA,1043,9,2218,"2218","Latvia","LAT",NA,NA,NA,NA,NA,NA,"LUGXRELAY4------------FNL-000100--"
