"n_ParticipantType","n_ParticipantID","c_Participant","c_ParticipantShort","c_ParticipantLastName","c_Bib","n_StartOrder","NOC.n_ID","NOC.n_GeoID","NOC.c_Name","NOC.c_Short","n_Rank","n_RankSort","c_Rank","c_Result","c_ResultAbs","n_TimeAbs","n_TimeRel","c_ResultInfo_1","b_Completed","b_Upcoming","n_BDF_StartTime","n_BDF_VideoSessionID","c_ClientStreamURL","n_Position1","n_Position2","n_PersonID1","n_PersonID2","c_Person1","c_Person2","c_PersonFirstName1","c_PersonFirstName2","c_PersonLastName1","c_PersonLastName2","c_PersonShort1","c_PersonShort2","n_BDF_VideoSessionID1","n_BDF_VideoSessionID2","c_ClientStreamURL1","c_ClientStreamURL2"
2, 59846,"WENDL T/ARLT T","Wendl/Arlt","Wendl/Arlt","5", 5,    2, 2206,Germany,GER, 1, 1,"1","58.255","58.255",58255,   0,"120.2",TRUE,FALSE,1518048005,231,"https://stream.nbcolympics.com/doubles-luge","1","2","656643","656644","WENDL Tobias","ARLT Tobias","Tobias","Tobias","Wendl","Arlt","WENDL T","ARLT T","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2, 59851,"EGGERT T/BENECKEN S","Eggert/Benecken","Eggert/Benecken","2", 2,    2, 2206,Germany,GER, 2, 2,"2","+0.045","58.300",58300,  45,"126.2",TRUE,FALSE,1518048002,231,"https://stream.nbcolympics.com/doubles-luge","1","2","717982","767932","EGGERT Toni","BENECKEN Sascha","Toni","Sascha","Eggert","Benecken","EGGERT T","BENECKEN S","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2, 63289,"STEU T/KOLLER L","Steu/Koller","Steu/Koller","11",11,  151, 2219,Austria,AUT, 3, 3,"3","+0.171","58.426",58426, 171,"126.6",TRUE,FALSE,1518048011,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1017101","1017085","STEU Thomas","KOLLER Lorenz","Thomas","Lorenz","Steu","Koller","STEU T","KOLLER L","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,449039,"RIEDER E/KAINZWALDNER S","Rieder/Kainzwaldner","Rieder/Kainzwaldner","4", 4,    6, 2210,Italy,ITA, 4, 4,"4","+0.347","58.602",58602, 347,"125.7",TRUE,FALSE,1518048004,231,"https://stream.nbcolympics.com/doubles-luge","1","2","923254","1017105","RIEDER Emanuel","KAINZWALDNER Simon","Emanuel","Simon","Rieder","Kainzwaldner","RIEDER E","KAINZWALDNER S","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,433097,"BOTS M/PLUME R","Bots/Plume","Bots/Plume","3", 3,    9, 2218,Latvia,LAT, 5, 5,"5","+0.373","58.628",58628, 373,"127.1",TRUE,FALSE,1518048003,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1594449","1594453","BOTS Martins","PLUME Roberts","Martins","Roberts","Bots","Plume","BOTS M","PLUME R","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2, 48713,"SICS A/SICS J","Sics/Sics","Sics/Sics","1", 1,    9, 2218,Latvia,LAT, 6, 6,"6","+0.448","58.703",58703, 448,"125.8",TRUE,FALSE,1518048001,231,"https://stream.nbcolympics.com/doubles-luge","1","2","577007","344117","SICS Andris","SICS Juris","Andris","Juris","Sics","Sics","SICS A","SICS J","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2, 48720,"WALKER T/SNITH J","Walker/Snith","Walker/Snith","10",10,  159, 2231,Canada,CAN, 7, 7,"7","+0.640","58.895",58895, 640,"121.8",TRUE,FALSE,1518048010,231,"https://stream.nbcolympics.com/doubles-luge","1","2","767649","767965","WALKER Tristan","SNITH Justin","Tristan","Justin","Walker","Snith","WALKER T","SNITH J","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,155507,"CHMIELEWSKI W/KOWALEWSKI J","Chmielewski/Kowalewski","Chmielewski/Kowalewski","7", 7,  150, 2214,Poland,POL, 8, 8,"8","+0.737","58.992",58992, 737,"123.9",TRUE,FALSE,1518048007,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1240580","824764","CHMIELEWSKI Wojciech","KOWALEWSKI Jakub","Wojciech","Jakub","Chmielewski","Kowalewski","CHMIELEWSKI W","KOWALEWSKI J","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2, 61692,"DENISEV A/ANTONOV V","Denisev/Antonov","Denisev/Antonov","8", 8,23062,73035,ROC,ROC, 9, 9,"9","+0.785","59.040",59040, 785,"124.7",TRUE,FALSE,1518048008,231,"https://stream.nbcolympics.com/doubles-luge","1","2","767983","767984","DENISEV Aleksandr","ANTONOV Vladislav","Aleksandr","Vladislav","Denisev","Antonov","DENISEV A","ANTONOV V","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2, 66678,"PARK J/CHO JM","Park/Cho","Park/Cho","12",12,  106, 4391,South Korea,KOR,10,10,"10","+1.106","59.361",59361,1106,"123.6",TRUE,FALSE,1518048012,231,"https://stream.nbcolympics.com/doubles-luge","1","2","991696","1118765","PARK Jinyong","CHO Jung Myung","Jinyong","Jung Myung","Park","Cho","PARK J","CHO JM","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,476375,"BOGDANOV A/PROHOROV Y","Bogdanov/Prohorov","Bogdanov/Prohorov","6", 6,23062,73035,ROC,ROC,11,11,"11","+1.121","59.376",59376,1121,"119.1",TRUE,FALSE,1518048006,231,"https://stream.nbcolympics.com/doubles-luge","1","2","835630","767970","BOGDANOV Andrey","PROHOROV Yuriy","Andrey","Yuriy","Bogdanov","Prohorov","BOGDANOV A","PROHOROV Y","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,476376,"DI GREGORIO Z/HOLLANDER S","Di Gregorio/Hollander","Di Gregorio/Hollander","15",15,    5, 2209,United States,USA,12,12,"12","+1.134","59.389",59389,1134,"132.1",TRUE,FALSE,1518048015,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1769470","1433626","DI GREGORIO Zachary","HOLLANDER Sean","Zachary","Sean","Di Gregorio","Hollander","DI GREGORIO Z","HOLLANDER S","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,459255,"GITLAN M/SERBAN D","Gitlan/Serban","Gitlan/Serban","13",13,  164, 2244,Romania,ROU,13,13,"13","+1.439","59.694",59694,1439,"123.8",TRUE,FALSE,1518048013,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1333566","1950689","GITLAN Marian","SERBAN Darius","Marian","Darius","Gitlan","Serban","GITLAN M","SERBAN D","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,449041,"STAKHIV I/LYSETSKYY A","Stakhiv/Lysetskyy","Stakhiv/Lysetskyy","14",14,   13, 2232,Ukraine,UKR,14,14,"14","+1.728","59.983",59983,1728,"116.5",TRUE,FALSE,1518048014,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1433591","1349505","STAKHIV Ihor","LYSETSKYY Andriy","Ihor","Andriy","Stakhiv","Lysetskyy","STAKHIV I","LYSETSKYY A","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,164543,"VAVERCAK T/ZMIJI M","Vavercak/Zmiji","Vavercak/Zmiji","9", 9,   14, 2233,Slovakia,SVK,15,15,"15","+1.883","1:00.138",60138,1883,"119.2",TRUE,FALSE,1518048009,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1470235","1470231","VAVERCAK Tomas","ZMIJI Matej","Tomas","Matej","Vavercak","Zmiji","VAVERCAK T","ZMIJI M","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,164541,"VEJDELEK F/PEKNY Z","Vejdelek/Pekny","Vejdelek/Pekny","17",17,   17, 2240,Czech Republic,CZE,16,16,"16","+1.993","1:00.248",60248,1993,"123.2",TRUE,FALSE,1518048017,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1470227","1470238","VEJDELEK Filip","PEKNY Zdenek","Filip","Zdenek","Vejdelek","Pekny","VEJDELEK F","PEKNY Z","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
2,457566,"HUANG Y/PENG J","Huang/Peng","Huang/Peng","16",16,   26, 2770,China,CHN,17,17,"17","+2.477","1:00.732",60732,2477,"120.0",TRUE,FALSE,1518048016,231,"https://stream.nbcolympics.com/doubles-luge","1","2","1720899","2055924","HUANG Yebo","PENG Junyue","Yebo","Junyue","Huang","Peng","HUANG Y","PENG J","231","231","https://stream.nbcolympics.com/doubles-luge","https://stream.nbcolympics.com/doubles-luge"
