"n_PersonID","Team","c_Person","c_PersonShort","c_PersonFirstName","c_PersonLastName","c_FunctionShort","n_Sort","c_Value_GAME_SUCCESS","c_Value_CW","c_Value_CCW","c_Value_DRAW","c_Value_TAKEOUT","c_ValueRelative_GAME_SUCCESS","c_ValueRelative_CW","c_ValueRelative_CCW","c_ValueRelative_DRAW","c_ValueRelative_TAKEOUT"
1149957,"GBR","DODDS Jennifer","DODDS J","Jennifer","Dodds","F",5,"15","8","7","13","2","75","69","82","79","50"
1366641,"GBR","MOUAT Bruce","MOUAT B","Bruce","Mouat","M",5,"24","15","9","20","4","91","92","89","90","94"
1022627,"ITA","MOSANER Amos","MOSANER A","Amos","Mosaner","M",5,"24","7","17","17","7","70","54","76","72","64"
1475582,"ITA","CONSTANTINI Stefania","CONSTANTINI S","Stefania","Constantini","F",5,"16","7","9","13","3","80","68","89","75","100"
