"n_PersonID","Team","c_Person","c_PersonShort","c_PersonFirstName","c_PersonLastName","c_FunctionShort","n_Sort","c_Value_GAME_SUCCESS","c_Value_CW","c_Value_CCW","c_Value_DRAW","c_Value_TAKEOUT","c_ValueRelative_GAME_SUCCESS","c_ValueRelative_CW","c_ValueRelative_CCW","c_ValueRelative_DRAW","c_ValueRelative_TAKEOUT"
1149957,"GBR","DODDS Jennifer","DODDS J","Jennifer","Dodds","F",5,"15","5","10","14","1","78","80","78","77","100"
1366641,"GBR","MOUAT Bruce","MOUAT B","Bruce","Mouat","M",5,"24","9","15","16","8","72","64","77","69","78"
338028,"CAN","MORRIS John","MORRIS J","John","Morris","M",5,"24","7","17","15","9","68","82","62","68","67"
842605,"CAN","HOMAN Rachel","HOMAN R","Rachel","Homan","F",5,"16","5","11","9","7","55","45","59","67","39"
