"n_PersonID","Team","c_Person","c_PersonShort","c_PersonFirstName","c_PersonLastName","c_FunctionShort","n_Sort","c_Value_GAME_SUCCESS","c_Value_CW","c_Value_CCW","c_Value_DRAW","c_Value_TAKEOUT","c_ValueRelative_GAME_SUCCESS","c_ValueRelative_CW","c_ValueRelative_CCW","c_ValueRelative_DRAW","c_ValueRelative_TAKEOUT"
706818,"NOR","SKASLIEN Kristin","SKASLIEN K","Kristin","Skaslien","F",5,"16","8","8","12","4","94","91","97","92","100"
841718,"NOR","NEDREGOTTEN Magnus","NEDREGOTTEN M","Magnus","Nedregotten","M",5,"24","10","14","14","10","90","85","93","93","85"
721971,"SWE","ERIKSSON Oskar","ERIKSSON O","Oskar","Eriksson","M",5,"24","13","11","15","9","72","65","80","78","61"
1245672,"SWE","DE VAL Almida","DE VAL A","Almida","de Val","F",5,"15","5","10","12","3","65","80","58","75","25"
